ids	maltype	system calls frequency_1gram-scaled
normal_60_2021-11-22	normal	[0.7542223486272226, 0.0, 0.0, -0.17038786674222595, 0.0, 0.6794772212161876, 0.6796473119206934, 0.7542697568957683, 0.0, 0.0, 0.0, 0.0, 0.7456252777956557, 0.0, 0.7546054249813365, 0.0, 0.6624075198265094]
normal_61_2021-11-22	normal	[-1.6175210078871634, 0.0, 0.0, -0.4043810134399967, 0.0, -1.6815309995149064, -1.6814955236947888, -1.6171893314441859, 0.0, 0.0, 0.0, 0.0, -1.6183750569047288, 0.0, -1.6174644716685327, 0.0, -1.5743548277190058]
normal_62_2021-11-22	normal	[0.6974984021398258, 0.0, 0.0, -0.5798758734633248, 0.0, 0.6353462264361672, 0.6355138009746096, 0.6974036436330153, 0.0, 0.0, 0.0, 0.0, 0.6930734002070444, 0.0, 0.6971665596828777, 0.0, 0.6181151961127368]
normal_63_2021-11-22	normal	[0.5098402333093404, 0.0, 0.0, -0.5798758734633248, 0.0, 1.0545906768463615, 1.0547821549624055, 0.5098876351490875, 0.0, 0.0, 0.0, 0.0, 0.53458361065409, 0.0, 0.510213032862025, 0.0, 1.1164038378926782]
normal_64_2021-11-22	normal	[-0.13459497828807687, 0.0, 0.0, -0.5798758734633248, 0.0, -0.22520817177423155, -0.22508966247402415, -0.13454759340106007, 0.0, 0.0, 0.0, 0.0, -0.14233462209444991, 0.0, -0.13425547122029735, 0.0, -0.2455851163058285]
normal_65_2021-11-22	normal	[1.1005369692871185, 0.0, 0.0, 1.935550453537711, 0.0, 1.010459682066341, 1.0106486440163218, 1.10030005609962, 0.0, 0.0, 0.0, 0.0, 1.0905491092701118, 0.0, 1.100791018536913, 0.0, 0.9945999476798036]
normal_66_2021-11-22	normal	[-0.547869445553396, 0.0, 0.0, -0.5798758734633248, 0.0, -0.6223871247944156, -0.6222912609887782, -0.5475377409718032, 0.0, 0.0, 0.0, 0.0, -0.5502372909965275, 0.0, -0.54763788402465, 0.0, -0.5556313823022365]
normal_67_2021-11-22	normal	[0.9115993129418798, 0.0, 0.0, -0.5798758734633248, 0.0, 0.8339357029462592, 0.8341146002319866, 0.9116467253504369, 0.0, 0.0, 0.0, 0.0, 0.920381124697466, 0.0, 0.911398003228481, 0.0, 0.8395768146815996]
normal_68_2021-11-22	normal	[0.8169172368501348, 0.0, 0.0, 3.22251276037545, 0.0, 0.7236082159962081, 0.7237808228667771, 0.8169646467679533, 0.0, 0.0, 0.0, 0.0, 0.804433331287673, 0.0, 0.817145038935643, 0.0, 0.7066998435402819]
normal_69_2021-11-22	normal	[0.40748123212907555, 0.0, 0.0, 3.339509333724336, 0.0, 0.32642926297602404, 0.32657922435202313, 0.40738646599297534, 0.0, 0.0, 0.0, 0.0, 0.3969477407791558, 0.0, 0.4073109730223149, 0.0, 0.30806893011632874]
normal_6_2021-11-22	normal	[0.9747206970030431, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9001321951162898, 0.9003148666511123, 0.9749102763552496, 0.0, 0.0, 0.0, 0.0, 0.9658426695955503, 0.0, 0.9750464755862327, 0.0, 0.8838691383953723]
normal_70_2021-11-22	normal	[-0.4664087404474353, 0.0, 0.0, 3.105516187026565, 0.0, 0.43675674992607516, 0.4369130017172326, -0.4662191990060665, 0.0, 0.0, 0.0, 0.0, -0.47182655300717113, 0.0, -0.4658041338503978, 0.0, 0.41879973940076015]
normal_71_2021-11-22	normal	[1.0438130227997218, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9663286872863206, 0.966515133070238, 1.0440026039694943, 0.0, 0.0, 0.0, 0.0, 1.0342435261394571, 0.0, 1.0442392399612102, 0.0, 0.9503076239660311]
normal_72_2021-11-22	normal	[0.16480510016419772, 0.0, 0.0, -0.5798758734633248, 0.0, 0.08370879168591158, 0.08384491414856232, 0.16471032764417723, 0.0, 0.0, 0.0, 0.0, 0.1575447428754824, 0.0, 0.16447098266782662, 0.0, 0.06446114969057955]
normal_73_2021-11-22	normal	[-1.8004877224968867, 0.0, 0.0, 1.2335710134443987, 0.0, -1.8801204760249983, -1.8800963229521659, -1.8002982161502503, 0.0, 0.0, 0.0, 0.0, -1.802306628464868, 0.0, -1.8004261082369828, 0.0, -1.9065472555723002]
normal_74_2021-11-22	normal	[1.0937130358751008, 0.0, 0.0, 0.4730932866766437, 0.0, 1.010459682066341, 1.0106486440163218, 1.09390261835756, 0.0, 0.0, 0.0, 0.0, 1.1114030289481323, 0.0, 1.093916096435553, 0.0, 1.0499653523220194]
normal_75_2021-11-22	normal	[1.0745207231538012, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9883941846763308, 0.9885818885432798, 1.0744259745650673, 0.0, 0.0, 0.0, 0.0, 1.063856092082246, 0.0, 1.0746219602156073, 0.0, 0.9724537858229174]
normal_76_2021-11-22	normal	[0.45994022023396125, 0.0, 0.0, -0.5798758734633248, 0.0, 0.7898047081662387, 0.7899810892859028, 0.46027195132733556, 0.0, 0.0, 0.0, 0.0, 0.4937099280851701, 0.0, 0.4607579480683712, 0.0, 0.784211410039384]
normal_77_2021-11-22	normal	[0.5060017707650805, 0.0, 0.0, -0.5798758734633248, 0.0, 0.43675674992607516, 0.4369130017172326, 0.5059070072206948, 0.0, 0.0, 0.0, 0.0, 0.49746363362721374, 0.0, 0.5059993709289334, 0.0, 0.41879973940076015]
normal_78_2021-11-22	normal	[-0.8438575572996618, 0.0, 0.0, -0.5798758734633248, 0.0, -0.9092385908645485, -0.9091590821383227, -0.8435258605044322, 0.0, 0.0, 0.0, 0.0, -0.8417750880952518, 0.0, -0.8434813060638165, 0.0, -0.9210430529408603]
normal_79_2021-11-22	normal	[0.5708291381792482, 0.0, 0.0, 0.2975984266533156, 0.0, 0.4919204934011007, 0.48656320153157684, 0.5707343763402332, 0.0, 0.0, 0.0, 0.0, 0.5621107846290768, 0.0, 0.5707567016901303, 0.0, 0.46309206311453277]
normal_7_2021-11-22	normal	[0.862978787381254, 0.0, 0.0, -0.5798758734633248, 0.0, 0.7898047081662387, 0.7899810892859028, 0.8630261985107832, 0.0, 0.0, 0.0, 0.0, 0.8544827385149218, 0.0, 0.8632735485189614, 0.0, 0.7731383291109408]
normal_80_2021-11-22	normal	[0.6471718932261956, 0.0, 0.0, -0.5798758734633248, 0.0, 0.5691497342661365, 0.569313534555484, 0.6469349681123221, 0.0, 0.0, 0.0, 0.0, 0.6451093849475977, 0.0, 0.6468243881664677, 0.0, 0.5627497914705211]
normal_81_2021-11-22	normal	[1.1086403902138895, 0.0, 0.0, 0.06360527995554481, 0.0, 1.0325251794563512, 1.0327153994893636, 1.1084034772395621, 0.0, 0.0, 0.0, 0.0, 1.1243324591485049, 0.0, 1.1085530273610291, 0.0, 1.094257676035792]
normal_82_2021-11-22	normal	[0.8595668206752451, 0.0, 0.0, -0.5798758734633248, 0.0, 0.7898047081662387, 0.7899810892859028, 0.8598985622813318, 0.0, 0.0, 0.0, 0.0, 0.8745025014058213, 0.0, 0.8599469733086259, 0.0, 0.9170883811807017]
normal_83_2021-11-22	normal	[-0.42418565246057605, 0.0, 0.0, -0.4043810134399967, 0.0, -0.48999414045435424, -0.4898907281505268, -0.42428044047478625, 0.0, 0.0, 0.0, 0.0, -0.4317870272253721, 0.0, -0.42411105788086007, 0.0, -0.511339058588464]
normal_84_2021-11-22	normal	[-1.8687270566170633, 0.0, 0.0, -0.4043810134399967, 0.0, -1.946316968195029, -1.9462965893712916, -1.8685375520655538, 0.0, 0.0, 0.0, 0.0, -1.8702904066152144, 0.0, -1.8685100142085151, 0.0, -1.972985741142959]
normal_85_2021-11-22	normal	[-0.2996488676912539, 0.0, 0.0, 2.2865401735843673, 0.0, -0.3796666535043031, -0.37955695078531737, -0.2994593218630436, 0.0, 0.0, 0.0, 0.0, -0.3058293523701293, 0.0, -0.299475373333625, 0.0, -0.4006082493040325]
normal_86_2021-11-22	normal	[0.6139052178426097, 0.0, 0.0, -0.5798758734633248, 0.0, 0.5470842368761263, 0.547246779082442, 0.6136682918536116, 0.0, 0.0, 0.0, 0.0, 0.6267579356309398, 0.0, 0.6135586360631132, 0.0, 0.5516767105420779]
normal_87_2021-11-22	normal	[-1.4656884894697706, 0.0, 0.0, -0.5798758734633248, 0.0, -1.549138015174845, -1.5490949908565375, -1.465783304882106, 0.0, 0.0, 0.0, 0.0, -1.4690609920101032, 0.0, -1.4655508703965467, 0.0, -1.5743548277190058]
normal_88_2021-11-22	normal	[0.7252206316261476, 0.0, 0.0, -0.11188958006778327, 0.0, 0.6353462264361672, 0.6355138009746096, 0.7251258738486074, 0.0, 0.0, 0.0, 0.0, 0.7155956334593064, 0.0, 0.7253315631303845, 0.0, 0.6181151961127368]
normal_89_2021-11-22	normal	[1.077079698183308, 0.0, 0.0, -0.4628793001144394, 0.0, 0.9883941846763308, 0.9885818885432798, 1.077269280228205, 0.0, 0.0, 0.0, 0.0, 1.0642731704758064, 0.0, 1.0770614487031867, 0.0, 0.9945999476798036]
normal_8_2021-11-22	normal	[-0.782442156591503, 0.0, 0.0, 1.4675641601421696, 0.0, -0.8430420986945178, -0.8429588157191971, -0.7825369540301297, 0.0, 0.0, 0.0, 0.0, -0.7875548969323989, 0.0, -0.7824940938743332, 0.0, -0.8656776482986446]
normal_90_2021-11-22	normal	[1.1252737279056826, 0.0, 0.0, -0.5798758734633248, 0.0, 1.0435579281513563, 1.0437487772258847, 1.1251789806520742, 0.0, 0.0, 0.0, 0.0, 1.11932751842578, 0.0, 1.1251859034127063, 0.0, 1.0167461095366899]
normal_91_2021-11-22	normal	[-1.7040996630521374, 0.0, 0.0, -0.5798758734633248, 0.0, -1.3946795334447735, -1.3946277025452443, -1.7041944847361978, 0.0, 0.0, 0.0, 0.0, -1.7084639899137766, 0.0, -1.7041771988179435, 0.0, -1.419331694720802]
normal_92_2021-11-22	normal	[-1.8034731933646444, 0.0, 0.0, 0.8240830067232998, 0.0, -1.8580549786349883, -1.858029567479124, -1.803141521813388, 0.0, 0.0, 0.0, 0.0, -1.8039749420391098, 0.0, -1.8033091400859402, 0.0, -1.8622549318585275]
normal_93_2021-11-22	normal	[-0.3649027309436727, 0.0, 0.0, -0.5798758734633248, 0.0, -0.4458631456743338, -0.44575721720444306, -0.36457102154889565, 0.0, 0.0, 0.0, 0.0, -0.362969092287905, 0.0, -0.3642327040948219, 0.0, -0.4670467348746914]
normal_94_2021-11-22	normal	[1.0966985067428587, 0.0, 0.0, -0.4628793001144394, 0.0, 1.010459682066341, 1.0106486440163218, 1.096461593454384, 0.0, 0.0, 0.0, 0.0, 1.0847100117602662, 0.0, 1.0963555849231323, 0.0, 0.9945999476798036]
normal_95_2021-11-22	normal	[-1.9019937320006493, 0.0, 0.0, -0.5798758734633248, 0.0, -1.9683824655850393, -1.9683633448443334, -1.902088558890578, 0.0, 0.0, 0.0, 0.0, -1.8999029725580032, 0.0, -1.9019975379925587, 0.0, -1.8844010937154139]
normal_96_2021-11-22	normal	[1.1163173153024093, 0.0, 0.0, -0.5798758734633248, 0.0, 1.0325251794563512, 1.0327153994893636, 1.1160804025300337, 0.0, 0.0, 0.0, 0.0, 1.1072322450125283, 0.0, 1.1160932645044561, 0.0, 1.0167461095366899]
normal_97_2021-11-22	normal	[0.6467453973879446, 0.0, 0.0, 1.2335710134443987, 0.0, 0.5691497342661365, 0.569313534555484, 0.6466506375460083, 0.0, 0.0, 0.0, 0.0, 0.6755561076775074, 0.0, 0.6470461598471567, 0.0, 0.5516767105420779]
normal_98_2021-11-22	normal	[-0.4565993361676599, 0.0, 0.0, -0.5798758734633248, 0.0, 0.3484947603660343, 0.348645979825065, -0.4561254639019279, 0.0, 0.0, 0.0, 0.0, -0.44221398706438225, 0.0, -0.45604617990008045, 0.0, 0.3634343347585445]
normal_99_2021-11-22	normal	[0.44629235340992596, 0.0, 0.0, -0.5798758734633248, 0.0, 0.3705602577560445, 0.3707127352981069, 0.4461975882948042, 0.0, 0.0, 0.0, 0.0, 0.43990681531587766, 0.0, 0.4461210171428952, 0.0, 0.3523612538301013]
normal_9_2021-11-22	normal	[-1.690451796228102, 0.0, 0.0, 0.2391001399788729, 0.0, -1.7697929890749473, -1.7697625455869566, -1.6905466175531372, 0.0, 0.0, 0.0, 0.0, -1.6926150109584812, 0.0, -1.6904273546152238, 0.0, -1.7958164462878687]
normal_29629_0	normalv2	[-1.5961962159746081, 0.0, 0.0, 0.06360527995554481, 0.0, -1.659465502124896, -1.659428768221747, -1.5957223736874966, 0.0, 0.0, 0.0, 0.0, -1.5804209230907318, 0.0, -1.5961743903223857, 0.0, -1.5965009895758921]
normal_29629_100	normalv2	[-0.0394864063580808, 0.0, 0.0, 2.637529893631023, 0.0, -0.11488068482418043, -0.1147558851088147, -0.03972334953541956, 0.0, 0.0, 0.0, 0.0, -0.048074905149798036, 0.0, -0.03933719188539233, 0.0, -0.13485430702139706]
normal_29629_101	normalv2	[0.9738677053265409, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9001321951162898, 0.9003148666511123, 0.9743416152226221, 0.0, 0.0, 0.0, 0.0, 1.025901958268249, 0.0, 0.9737158455020986, 0.0, 0.8838691383953723]
normal_29629_102	normalv2	[1.0540489229177483, 0.0, 0.0, 5.679440800702043, 0.0, 0.9663286872863206, 0.966515133070238, 1.0538120085073193, 0.0, 0.0, 0.0, 0.0, 1.0417509372235443, 0.0, 1.0539971939115276, 0.0, 0.9613807048944742]
normal_29629_103	normalv2	[0.23005896341661655, 0.0, 0.0, -0.5798758734633248, 0.0, 0.14990528385594226, 0.150045180567688, 0.2299641926131862, 0.0, 0.0, 0.0, 0.0, 0.22344312905802666, 0.0, 0.23011540015177961, 0.0, 0.13089963526123843]
normal_29629_104	normalv2	[0.9073343545593687, 0.0, 0.0, -0.5798758734633248, 0.0, 0.8339357029462592, 0.8341146002319866, 0.9070974362894167, 0.0, 0.0, 0.0, 0.0, 0.8986930482323249, 0.0, 0.9069625696147005, 0.0, 0.8174306528247134]
normal_29629_105	normalv2	[-0.31329673451528917, 0.0, 0.0, -0.5798758734633248, 0.0, -0.3796666535043031, -0.37955695078531737, -0.31310718904610424, 0.0, 0.0, 0.0, 0.0, -0.2820558839371861, 0.0, -0.3134469892170339, 0.0, -0.3895351683755894]
normal_29629_106	normalv2	[1.0544754187559995, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9883941846763308, 0.9885818885432798, 1.0545228349231037, 0.0, 0.0, 0.0, 0.0, 1.127669086296988, 0.0, 1.0544407372729057, 0.0, 1.0388922713935762]
normal_29629_107	normalv2	[1.0412540477702152, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9663286872863206, 0.966515133070238, 1.0413014635895137, 0.0, 0.0, 0.0, 0.0, 1.0601023865402022, 0.0, 1.0415779797929419, 0.0, 0.9613807048944742]
normal_29629_108	normalv2	[-0.055266752373371635, 0.0, 0.0, 0.2975984266533156, 0.0, -0.13694618221419066, -0.13682264058185659, -0.055361530682676616, 0.0, 0.0, 0.0, 0.0, -0.06350680571153308, 0.0, -0.05508298121431349, 0.0, -0.1459273879498402]
normal_29629_109	normalv2	[-1.4567320768664973, 0.0, 0.0, -0.5798758734633248, 0.0, -1.5270725177848348, -1.5270282353834956, -1.4566847267600658, 0.0, 0.0, 0.0, 0.0, -1.4361117989188312, 0.0, -1.4566800031689857, 0.0, -1.5411355849336763]
normal_29629_10	normalv2	[1.0331506268434443, 0.0, 0.0, -0.5213775867888821, 0.0, 0.9442631898963103, 0.944448377597196, 1.0329137118832576, 0.0, 0.0, 0.0, 0.0, 1.043419250797786, 0.0, 1.0331506559267587, 0.0, 0.9281614621091449]
normal_29629_110	normalv2	[-0.19217191645197582, 0.0, 0.0, 1.0580761534210708, 0.0, -0.269339166554252, -0.26922317342010793, -0.19240886364591117, 0.0, 0.0, 0.0, 0.0, -0.19655481325730279, 0.0, -0.19213787988013428, 0.0, -0.2898774400196011]
normal_29629_111	normalv2	[0.627979580504896, 0.0, 0.0, -0.5798758734633248, 0.0, 0.5470842368761263, 0.547246779082442, 0.6278848201692998, 0.0, 0.0, 0.0, 0.0, 0.6205017597275337, 0.0, 0.6275302519465221, 0.0, 0.5295305486851917]
normal_29629_112	normalv2	[-1.9796159745623503, 0.0, 0.0, -0.17038786674222595, 0.0, -2.03457895775507, -2.0345636112634593, -1.9795686382110789, 0.0, 0.0, 0.0, 0.0, -1.981650337695843, 0.0, -1.9793958545530304, 0.0, -2.0615703885705043]
normal_29629_113	normalv2	[0.8651112665725095, 0.0, 0.0, -0.5798758734633248, 0.0, 0.7898047081662387, 0.7899810892859028, 0.8651586777581364, 0.0, 0.0, 0.0, 0.0, 0.9395667308012448, 0.0, 0.8648259502837846, 0.0, 0.784211410039384]
normal_29629_114	normalv2	[1.0348566101964487, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9663286872863206, 0.966515133070238, 1.034904025847454, 0.0, 0.0, 0.0, 0.0, 1.0242336446940072, 0.0, 1.034924829372271, 0.0, 0.9503076239660311]
normal_29629_115	normalv2	[-0.17084712453942066, 0.0, 0.0, -0.5798758734633248, 0.0, -0.2472736691642418, -0.24715641794706603, -0.17079974060606506, 0.0, 0.0, 0.0, 0.0, -0.11772699687438594, 0.0, -0.17084779853398735, 0.0, 0.06446114969057955]
normal_29629_116	normalv2	[-0.17255310789242506, 0.0, 0.0, 0.2975984266533156, 0.0, 0.5470842368761263, 0.547246779082442, -0.17250572400394765, 0.0, 0.0, 0.0, 0.0, -0.16235438498534943, 0.0, -0.17306551534087766, 0.0, 0.5627497914705211]
normal_29629_117	normalv2	[0.6825710478010373, 0.0, 0.0, -0.5798758734633248, 0.0, 0.5912152316561468, 0.5913802900285258, 0.6823341236183857, 0.0, 0.0, 0.0, 0.0, 0.6793098132195511, 0.0, 0.6823078570767126, 0.0, 0.5848959533274073]
normal_29629_118	normalv2	[-2.1011672884639148, 0.0, 0.0, -0.5798758734633248, 0.0, -2.1669719420951314, -2.1669641441017107, -2.1011199553102133, 0.0, 0.0, 0.0, 0.0, -2.10176891504124, 0.0, -2.101148507251308, 0.0, -2.194447359711822]
normal_29629_119	normalv2	[0.6420539431671825, 0.0, 0.0, -0.22888615341666865, 0.0, 0.5470842368761263, 0.547246779082442, 0.6418170179186743, 0.0, 0.0, 0.0, 0.0, 0.6376019738635104, 0.0, 0.6421671828719981, 0.0, 0.5406036296136347]
normal_29629_11	normalv2	[0.5422539170164242, 0.0, 0.0, -0.5798758734633248, 0.0, 0.48088774470609563, 0.48104651266331633, 0.5423013197088566, 0.0, 0.0, 0.0, 0.0, 0.6576217367544099, 0.0, 0.5419263832005563, 0.0, 0.640261357969623]
normal_29629_120	normalv2	[0.9977514722686026, 0.0, 0.0, -0.5213775867888821, 0.0, 0.9221976925063001, 0.9223816221241542, 0.9977988869435076, 0.0, 0.0, 0.0, 0.0, 1.116407969670857, 0.0, 0.9981107303778919, 0.0, 0.9613807048944742]
normal_29629_121	normalv2	[-0.5325155953763563, 0.0, 0.0, 0.1221035666299875, 0.0, -0.6223871247944156, -0.6222912609887782, -0.5320417251077031, 0.0, 0.0, 0.0, 0.0, -0.5072782164598056, 0.0, -0.5323356380571069, 0.0, -0.6442160297297816]
normal_29629_122	normalv2	[1.015237801636898, 0.0, 0.0, 1.935550453537711, 0.0, 0.9221976925063001, 0.9223816221241542, 1.015427382054961, 0.0, 0.0, 0.0, 0.0, 1.0396655452557424, 0.0, 1.0154089214716362, 0.0, 0.9170883811807017]
normal_29629_123	normalv2	[1.0160907933134, 0.0, 0.0, -0.5798758734633248, 0.0, 0.9442631898963103, 0.944448377597196, 1.0159960431875885, 0.0, 0.0, 0.0, 0.0, 1.1159908912772967, 0.0, 1.0158524648330143, 0.0, 0.9724537858229174]
normal_29629_124	normalv2	[-1.1313157522809054, 0.0, 0.0, -0.4628793001144394, 0.0, -1.1960900569346815, -1.1960269032878674, -1.131268393613962, 0.0, 0.0, 0.0, 0.0, -1.084097634753848, 0.0, -1.131119175917489, 0.0, -1.0982123477959507]
normal_29629_125	normalv2	[0.9815446304150607, 0.0, 0.0, -0.4043810134399967, 0.0, 0.9001321951162898, 0.9003148666511123, 0.9813077140973093, 0.0, 0.0, 0.0, 0.0, 1.0450875643720277, 0.0, 0.9812560826455256, 0.0, 1.171769242534894]
normal_29629_126	normalv2	[1.003722414004118, 0.0, 0.0, -0.11188958006778327, 0.0, 0.9221976925063001, 0.9223816221241542, 1.0037698288360968, 0.0, 0.0, 0.0, 0.0, 0.9912844516027352, 0.0, 1.0036550223951177, 0.0, 0.9060153002522585]
normal_29629_127	normalv2	[-0.4126702648277963, 0.0, 0.0, -0.5798758734633248, 0.0, -0.467928643064344, -0.46782397267748493, -0.41290721782223566, 0.0, 0.0, 0.0, 0.0, -0.4167722050571975, 0.0, -0.4128007021657195, 0.0, -0.4891928967315777]
normal_29629_128	normalv2	[-2.213335693923955, 0.0, 0.0, 0.41459500000220095, 0.0, -2.2772994290451822, -2.27729792146692, -2.2132883637209932, 0.0, 0.0, 0.0, 0.0, -2.1901895344760463, 0.0, -2.2133649776799573, 0.0, -2.205520440640265]
normal_29629_129	normalv2	[-1.1714063610765093, 0.0, 0.0, 0.8240830067232998, 0.0, -1.2402210517147019, -1.240160414233951, -1.1715011687473598, 0.0, 0.0, 0.0, 0.0, -1.166262078285248, 0.0, -1.1714816218028925, 0.0, -0.9985546194399623]
normal_29629_12	normalv2	[0.30597522262531296, 0.0, 0.0, -0.5798758734633248, 0.0, 0.23816727341598315, 0.23831220245985554, 0.3061647843852751, 0.0, 0.0, 0.0, 0.0, 0.3289639626288095, 0.0, 0.30618308662811705, 0.0, 0.2194842826887836]
normal_29629_130	normalv2	[-2.0295159876377293, 0.0, 0.0, -0.4043810134399967, 0.0, -2.100775449925101, -2.100763877682585, -2.0294686525991446, 0.0, 0.0, 0.0, 0.0, -2.0062579629159067, 0.0, -2.02973802606944, 0.0, -2.028351145785175]
normal_29629_131	normalv2	[0.9000839253091, 0.0, 0.0, -0.5798758734633248, 0.0, 0.811870205556249, 0.8120478447589448, 0.9001313374147295, 0.0, 0.0, 0.0, 0.0, 0.9837770405186478, 0.0, 0.8996441041519624, 0.0, 0.9945999476798036]
normal_29629_132	normalv2	[0.6330975305639093, 0.0, 0.0, 2.34503846025881, 0.0, 0.5470842368761263, 0.547246779082442, 0.6328606050797907, 0.0, 0.0, 0.0, 0.0, 0.625923778843819, 0.0, 0.6330745439637478, 0.0, 0.5295305486851917]
normal_29629_133	normalv2	[0.34734531893567, 0.0, 0.0, -0.5798758734633248, 0.0, 0.2822982681960036, 0.2824457134059393, 0.34767704706708474, 0.0, 0.0, 0.0, 0.0, 0.3648327044750045, 0.0, 0.3474326192362767, 0.0, 0.2637766064025562]
normal_29629_134	normalv2	[-1.1061524978240904, 0.0, 0.0, 0.06360527995554481, 0.0, -1.1960900569346815, -1.1960269032878674, -1.1063894690615077, 0.0, 0.0, 0.0, 0.0, -1.1103735735481537, 0.0, -1.1058372043189395, 0.0, -1.0428469431537348]
normal_29629_135	normalv2	[-0.865182349212217, 0.0, 0.0, 0.999577866746628, 0.0, -0.9313040882545587, -0.9312258376113647, -0.8648506529779646, 0.0, 0.0, 0.0, 0.0, -0.8613777725925909, 0.0, -0.8654367024520305, 0.0, -0.9542622957261897]
normal_29629_136	normalv2	[-0.9240387748908693, 0.0, 0.0, -0.22888615341666865, 0.0, -0.9975005804245894, -0.9974261040304903, -0.9241335760543845, 0.0, 0.0, 0.0, 0.0, -0.9239395316266519, 0.0, -0.9239844261539346, 0.0, -0.5888506250875659]
normal_29629_137	normalv2	[-1.8038996892028956, 0.0, 0.0, -0.5798758734633248, 0.0, -1.8580549786349883, -1.858029567479124, -1.8039945135123292, 0.0, 0.0, 0.0, 0.0, -1.8035578636455494, 0.0, -1.8039744551280072, 0.0, -1.8844010937154139]
normal_29629_138	normalv2	[-1.153920031708214, 0.0, 0.0, -0.5798758734633248, 0.0, -1.2181555543246916, -1.2180936587609092, -1.15415700420222, 0.0, 0.0, 0.0, 0.0, -1.1554180400526775, 0.0, -1.1539616590284592, 0.0, -1.2421623998657114]
normal_29629_139	normalv2	[0.008707623364293877, 0.0, 0.0, -0.5798758734633248, 0.0, -0.07074969004415999, -0.07062237416273091, 0.008755012021077313, 0.0, 0.0, 0.0, 0.0, 0.0028086588645715644, 0.0, 0.009009034504816299, 0.0, -0.06841582145073818]
normal_29629_13	normalv2	[-1.8725655191613233, 0.0, 0.0, -0.4043810134399967, 0.0, -1.924251470805019, -1.9242298338982498, -1.8728025105602601, 0.0, 0.0, 0.0, 0.0, -1.8723757985830165, 0.0, -1.8729454478222958, 0.0, -1.9508395792860727]
normal_29629_140	normalv2	[0.023634977703082496, 0.0, 0.0, 3.105516187026565, 0.0, -0.07074969004415999, -0.07062237416273091, 0.023540201469393077, 0.0, 0.0, 0.0, 0.0, 0.017406402639185796, 0.0, 0.023867737110981335, 0.0, -0.09056198330762447]
normal_29629_141	normalv2	[0.9632053093702633, 0.0, 0.0, -0.4628793001144394, 0.0, 0.8780666977262797, 0.8782481111780703, 0.9632527231363852, 0.0, 0.0, 0.0, 0.0, 0.954164474575859, 0.0, 0.962849033148336, 0.0, 0.8727960574669291]
normal_29629_142	normalv2	[0.28081196816849785, 0.0, 0.0, 1.935550453537711, 0.0, 0.1940362786359627, 0.19417869151377176, 0.2805750334170363, 0.0, 0.0, 0.0, 0.0, 0.28099994736936273, 0.0, 0.28067934334887856, 0.0, 0.175191958975011]
normal_29629_143	normalv2	[0.08846234511725021, 0.0, 0.0, -0.4043810134399967, 0.0, 0.017512299515880913, 0.017644647729436653, 0.0885097358720883, 0.0, 0.0, 0.0, 0.0, 0.09790253259634427, 0.0, 0.08818152451080015, 0.0, 0.009095745048363831]
normal_29629_144	normalv2	[-0.43100958587259375, 0.0, 0.0, 0.7655847200488571, 0.0, -0.467928643064344, -0.46782397267748493, -0.4309622087831597, 0.0, 0.0, 0.0, 0.0, -0.43595781116097615, 0.0, -0.43120775166290903, 0.0, -0.4891928967315777]
normal_29629_145	normalv2	[-0.26936766317542554, 0.0, 0.0, -0.4628793001144394, 0.0, -0.3355356587242827, -0.3354234398392336, -0.26932028183378454, 0.0, 0.0, 0.0, 0.0, -0.2745484728530988, 0.0, -0.26931442475991685, 0.0, -0.35631592559025993]
normal_29629_146	normalv2	[0.2343239217991276, 0.0, 0.0, 0.1221035666299875, 0.0, 0.14990528385594226, 0.150045180567688, 0.23451348167420644, 0.0, 0.0, 0.0, 0.0, 0.22928222656787234, 0.0, 0.23477260544624926, 0.0, 0.175191958975011]
normal_29629_147	normalv2	[0.12044953298608296, 0.0, 0.0, -0.5798758734633248, 0.0, 0.06164329429590136, 0.06177815867552043, 0.11992826344975929, 0.0, 0.0, 0.0, 0.0, 0.14044452873950575, 0.0, 0.1198948748493315, 0.0, 0.06446114969057955]
normal_29629_148	normalv2	[-1.880242444249843, 0.0, 0.0, -0.34588272676555404, 0.0, -1.946316968195029, -1.9462965893712916, -1.8801951052844181, 0.0, 0.0, 0.0, 0.0, -1.880300288060664, 0.0, -1.8800421416043447, 0.0, -1.9065472555723002]
normal_29629_149	normalv2	[-0.2160556833940376, 0.0, 0.0, -0.22888615341666865, 0.0, -0.29140466394426223, -0.2912899288931498, -0.21586613536679675, 0.0, 0.0, 0.0, 0.0, -0.22116243847736677, 0.0, -0.21586744971386052, 0.0, -0.31202360187648737]
normal_29629_14	normalv2	[0.6966454104633236, 0.0, 0.0, -0.5798758734633248, 0.0, 0.6132807290461569, 0.6134470455015677, 0.6966928172172309, 0.0, 0.0, 0.0, 0.0, 0.6851489107293968, 0.0, 0.6969447880021886, 0.0, 0.5959690342558505]
