ids	maltype	system calls tfidf_1gram-scaled
repeat_69_2021-12-01	repeat	[0.0, 0.007152243965420375, 0.0, 1.4102228078795815, 0.0, -0.8792977614707972, 0.0, -0.36975290873924016, 0.0, 0.008020898289137218, 0.0, 0.007151162947881569, 0.09778421484784121, 0.011629080449233409, -0.8672330421489775, 0.0, -0.06534453808054706]
repeat_6_2021-12-01	repeat	[0.0, 0.0076013027671263675, 0.0, -1.1788410059261516, 0.0, -1.1200458323003426, 0.0, 0.12016650245421552, 0.0, 0.008524496179776832, 0.0, 0.007600153877120831, -0.2702201779463489, 0.012359220662112516, -2.038470265598518, 0.0, 0.3326322943283724]
repeat_70_2021-12-01	repeat	[0.0, 0.007079077302865566, 0.0, -0.6299901771550498, 0.0, 20.198602864251175, 0.0, -0.7576298272016094, 0.0, 0.007938845389187902, 0.0, 0.007078007344016294, 0.4099101745664398, 0.011510116245947628, -0.3767741941486061, 0.0, 0.3618851137393554]
repeat_71_2021-12-01	repeat	[0.0, 0.0077459726022404835, 0.0, -1.3603101995433031, 0.0, -0.028058284373866628, 0.0, 0.3921350152889165, 0.0, 0.008686736455495444, 0.0, 0.007744801846282128, -0.8043662816321109, 0.012594444342855698, -0.7787993537830243, 0.0, 0.8724368807526365]
repeat_72_2021-12-01	repeat	[0.0, 0.006864829878327063, 0.0, 0.5673574039772, 0.0, 0.08482968857066205, 0.0, 0.017445881430247952, 0.0, 0.007698577186755025, 0.0, 0.006863792301653886, -0.37141926298026273, 0.011161763959861579, -0.34745135746354183, 0.0, 0.5242906018509974]
repeat_73_2021-12-01	repeat	[0.0, 0.007029732496338396, 0.0, -1.0355812927387305, 0.0, -0.3365578902114512, 0.0, -1.0328986819092052, 0.0, 0.007883507557289948, 0.0, 0.007028669995652123, 0.7957857850943157, 0.011429884821008728, -0.7795228678485476, 0.0, -0.544583556732258]
repeat_74_2021-12-01	repeat	[0.0, 0.006313649117729933, 0.0, -0.21716300893636295, 0.0, 0.27648841699844345, 0.0, -1.2835134395855852, 0.0, 0.0070804544212211135, 0.0, 0.006312694848627378, 1.2014538044035812, 0.010265580127480666, -1.1153665426912305, 0.0, -0.8689392764342347]
repeat_75_2021-12-01	repeat	[0.0, 0.008066573817616237, 0.0, -0.04375392365977013, 0.0, -1.5598851008549575, 0.0, -0.940727358672583, 0.0, 0.009046275329216112, 0.0, 0.00806535460476261, 0.9053023694711818, 0.013115720930141057, -2.7374831811806106, 0.0, -0.38001797406292886]
repeat_76_2021-12-01	repeat	[0.0, 0.008050559870045175, 0.0, -0.5692041211303138, 0.0, -1.1804215602180907, 0.0, 0.7387619287243432, 0.0, 0.009028316455707872, 0.0, 0.008049343077600902, -0.9992768914803553, 0.013089683299781402, -1.962773682288822, 0.0, 0.7729464925208009]
repeat_77_2021-12-01	repeat	[0.0, 0.0062478530893086415, 0.0, -0.43377597843361265, 0.0, -0.017280640706862537, 0.0, -0.9122115229427082, 0.0, 0.007006667333651411, 0.0, 0.006246908764869755, 0.6473903477508042, 0.010158600092760015, -0.13217448882028526, 0.0, -0.6186231150230114]
repeat_78_2021-12-01	repeat	[0.0, 0.008250700368798785, 0.0, -1.3480268349699576, 0.0, -0.46098620091117326, 0.0, -0.47085782659955694, 0.0, 0.009252764418025883, 0.0, 0.008249453326353193, 0.13518050531445922, 0.01341509864808442, -1.2897563599076907, 0.0, -0.3377968018737061]
repeat_79_2021-12-01	repeat	[0.0, 0.008168768454697784, 0.0, -0.35601997736317237, 0.0, -0.13565958807248055, 0.0, -0.9070127081618626, 0.0, 0.009160881709212296, 0.0, 0.008167533795755407, 0.7034581007469313, 0.013281882719622419, -1.8981705859616549, 0.0, -0.017859695763581998]
repeat_7_2021-12-01	repeat	[0.0, 0.006552432817798631, 0.0, 0.3115926831633232, 0.0, -0.9451202792463439, 0.0, -2.6038663842418885, 0.0, 0.007348238878884299, 0.0, 0.006551442458013349, 2.8500083731362342, 0.010653826791253596, -3.0007198116228144, 0.0, 0.5363282596893163]
repeat_80_2021-12-01	repeat	[0.0, 0.007092300738698736, 0.0, -1.1460815832423852, 0.0, -0.43836710404017887, 0.0, 0.765341522304812, 0.0, 0.007953674837730705, 0.0, 0.007091228781208739, -0.6909547080362268, 0.011531616686908908, -3.1671628450345084, 0.0, 0.9425671376816861]
repeat_81_2021-12-01	repeat	[0.0, 0.006362216975577482, 0.0, -0.41336562731822196, 0.0, 0.0019554493959464147, 0.0, -0.9070068797618979, 0.0, 0.007134920942469536, 0.0, 0.006361255365742927, 0.7238161106232346, 0.010344548284731282, -0.7363998682807055, 0.0, 0.2295950733602986]
repeat_82_2021-12-01	repeat	[0.0, 0.005973334415152827, 0.0, 2.5215595248570564, 0.0, -0.0757734789082863, 0.0, -1.460787999046872, 0.0, 0.0066988078178801, 0.0, 0.005972431582517482, 1.2408460694376808, 0.009712250700595898, -0.14121430145501063, 0.0, -0.20014713864372147]
repeat_83_2021-12-01	repeat	[0.0, 0.006923627058210016, 0.0, 0.5854824443660316, 0.0, -0.0907156624301151, 0.0, -1.2413460580651465, 0.0, 0.007764515401643861, 0.0, 0.0069225805947059375, 1.191723418298855, 0.011257364325055039, -1.939788784598902, 0.0, 2.009286474116558]
repeat_84_2021-12-01	repeat	[0.0, 0.00715925016566584, 0.0, -0.8518933241889247, 0.0, -0.248924534618369, 0.0, 0.4942306649842888, 0.0, 0.008028755406404737, 0.0, 0.007158168089183103, -0.889898550355525, 0.011640472072155093, -0.46536517016772844, 0.0, 0.8344343223645659]
repeat_85_2021-12-01	repeat	[0.0, 0.007996208327285422, 0.0, -1.5488209408826652, 0.0, 1.0548849954770418, 0.0, -0.5772208811796085, 0.0, 0.008967363809455677, 0.0, 0.007994999749741433, 0.10598894648863526, 0.013001311249506136, -0.32165065022780365, 0.0, 0.054015256284856435]
repeat_86_2021-12-01	repeat	[0.0, 0.007623491382349836, 0.0, 0.12094872819516674, 0.0, 0.7577016787492182, 0.0, 0.969139403394262, 0.0, 0.008549379646664246, 0.0, 0.007622339138672034, -1.0799708613310826, 0.012395297897835786, -2.5808454609655764, 0.0, 1.1312312965089286]
repeat_87_2021-12-01	repeat	[0.0, 0.007016141102443218, 0.0, 2.321492314648317, 0.0, -0.13888838374605803, 0.0, -1.0559499048924845, 0.0, 0.00786826546144312, 0.0, 0.007015080656012259, 0.993459526749526, 0.011407786104327864, -1.8293036180566786, 0.0, 0.17897400100984687]
repeat_88_2021-12-01	repeat	[0.0, 0.007919199405268227, 0.0, -1.5488209408826652, 0.0, -0.27536807993997325, 0.0, 1.53324730144784, 0.0, 0.00888100199995332, 0.0, 0.007918002467147578, -1.7344245798126448, 0.0128760997838771, -2.416238410736132, 0.0, 0.6097834257555249]
repeat_89_2021-12-01	repeat	[0.0, 0.007256747948885735, 0.0, -0.6069293673361476, 0.0, -0.4309710030039437, 0.0, -0.6485262855151778, 0.0, 0.008138094490250873, 0.0, 0.007255651136214724, 0.3729872625030484, 0.011798997084748037, -0.8230913060179013, 0.0, -0.39456106615625597]
repeat_8_2021-12-01	repeat	[0.0, 0.006796966652221359, 0.0, -0.5011916554450242, 0.0, -0.6949477746018802, 0.0, -1.7835792849728112, 0.0, 0.00762247183621074, 0.0, 0.006795939332656024, 2.134244579518351, 0.011051422797040052, -3.8765636343734897, 0.0, 0.07049826834638115]
repeat_90_2021-12-01	repeat	[0.0, 0.007440058318110873, 0.0, 0.2618372955659021, 0.0, 0.5351588084257315, 0.0, -0.6744899848245883, 0.0, 0.008343668270173327, 0.0, 0.007438933799208763, 0.2692476179206445, 0.012097047744261931, -0.20935786435692863, 0.0, -0.46940283754272255]
repeat_91_2021-12-01	repeat	[0.0, 0.005985035207056297, 0.0, 2.4809809095368305, 0.0, -0.0445078715309745, 0.0, -1.051049075044941, 0.0, 0.006711929694344863, 0.0, 0.005984130605918461, 0.6542940392756224, 0.009731275422210969, 0.8604284720092965, 0.0, -1.3978875772165675]
repeat_92_2021-12-01	repeat	[0.0, 0.01104106005901012, 0.0, 3.2615087700509497, 0.0, -0.9922053951791961, 0.0, -1.4704477846242356, 0.0, 0.012382018869286493, 0.0, 0.01103939127091669, 0.5611418891205859, 0.017952040826881926, -0.42799995305339655, 0.0, -0.668826388387053]
repeat_93_2021-12-01	repeat	[0.0, 0.008011280950717006, 0.0, -1.1488877140674811, 0.0, -0.5799972175264999, 0.0, -0.07609904399119617, 0.0, 0.008984267033126414, 0.0, 0.008010070095038997, -0.462489309517798, 0.013025818348441005, -0.14166992815313045, 0.0, 0.8905337271090754]
repeat_94_2021-12-01	repeat	[0.0, 0.006336784382821054, 0.0, -1.394605068576614, 0.0, 0.03239570286662109, 0.0, -0.2799916862855024, 0.0, 0.007106399510494534, 0.0, 0.00633582661696595, -0.12318247822762604, 0.010303196553914071, 0.46186299094666716, 0.0, -0.8251917198635368]
repeat_95_2021-12-01	repeat	[0.0, 0.006059530760506642, 0.0, 1.4988605257023146, 0.0, 0.49867321410805515, 0.0, -0.6090279165952291, 0.0, 0.006795472881644834, 0.0, 0.0060586148998256146, 0.1766645319754659, 0.009852400315093914, 0.8962682354452252, 0.0, -1.13407000665777]
repeat_96_2021-12-01	repeat	[0.0, 0.0066481011168331265, 0.0, 2.6577780098339643, 0.0, 0.2462345820919835, 0.0, -0.7740471302622363, 0.0, 0.007455526284034404, 0.0, 0.006647096297374815, 0.6232262405225928, 0.010809377182332582, -1.149506470774734, 0.0, 0.24934805648631017]
repeat_97_2021-12-01	repeat	[0.0, 0.0071793568661856575, 0.0, 1.421440023051241, 0.0, 0.08368473744106197, 0.0, -0.924377686883836, 0.0, 0.00805130410588693, 0.0, 0.007178271750699215, 0.6990081992888795, 0.011673164250867687, -1.0131467609508575, 0.0, -0.1633098433470808]
repeat_98_2021-12-01	repeat	[0.0, 0.006076883242318008, 0.0, -0.9079609865006952, 0.0, -0.15404319670765593, 0.0, -0.9828614176995951, 0.0, 0.006814932857051991, 0.0, 0.006075964758916437, 0.5443041467168956, 0.009880614314497996, 1.056611085610471, 0.0, -1.6359560319671478]
repeat_99_2021-12-01	repeat	[0.0, 0.007484946701119237, 0.0, -0.6265006630476961, 0.0, -1.3900249336464554, 0.0, -0.3855207241848769, 0.0, 0.008394008437009728, 0.0, 0.00748381539761504, 0.2240217900478431, 0.01217003331630954, -1.8850520214600444, 0.0, 1.8981818289233767]
repeat_9_2021-12-01	repeat	[0.0, 0.007126958532435261, 0.0, -0.9706674902943947, 0.0, -0.22294477376165853, 0.0, -1.9524220964468837, 0.0, 0.007992541889781862, 0.0, 0.007125881336633615, 1.9506236088031756, 0.011587967990570193, -2.0503438486031555, 0.0, 0.1221069773349412]
spoof_0_2021-12-02	spoof	[0.0, 0.00014985703734721607, 0.0, 0.007237852485367997, 0.0, -1.5145497594695412, 0.0, -3.7387278962783097, 0.0, 8.402873701490202e-05, 0.0, 0.00014983438738079026, 2.687425224713888, 0.03143184742564691, -5.436289098653404, 0.0, 31.92329799255759]
spoof_100_2021-12-02	spoof	[0.0, 0.0002501121390654701, 0.0, 0.07434771460049706, 0.0, -1.7785015253363152, 0.0, -4.926214681878594, 0.0, 9.349625273885487e-05, 0.0, 0.0002500743361590948, -0.633654151750786, 0.06994654579745109, -12.505212580419645, 0.0, 34.085283669168284]
spoof_101_2021-12-02	spoof	[0.0, 0.00017965067031797826, 0.0, 0.14172011092333478, 0.0, -0.7954028443589816, 0.0, -2.353496363295364, 0.0, 0.00010073480163446392, 0.0, 0.00017962351722778573, 0.5217022124101125, 0.03768092949993709, -5.601166520879772, 0.0, 36.053650465545836]
spoof_102_2021-12-02	spoof	[0.0, 0.00017934193087792004, 0.0, -0.8504889001367311, 0.0, -0.4261642142133617, 0.0, -0.6531486678500453, 0.0, 0.00010056168340342168, 0.0, 0.00017931482445178863, -1.3551931581676893, 0.0376161727748211, -5.1939862500172, 0.0, 37.104478980415564]
spoof_103_2021-12-02	spoof	[0.0, 0.00015447091701693323, 0.0, -0.2455972864482339, 0.0, -0.7818087400142887, 0.0, -2.055567959626908, 0.0, 8.661585930323857e-05, 0.0, 0.00015444756969106764, 0.6008236569226876, 0.032399588176338714, -3.8355625727644167, 0.0, 31.067708903568633]
spoof_104_2021-12-02	spoof	[0.0, 0.00017866559869027812, 0.0, -0.04147419274796252, 0.0, -1.3849511309527982, 0.0, -2.4410691121751436, 0.0, 0.00010018244636166434, 0.0, 0.00017863859448758322, 0.43898126026109663, 0.03747431510495566, -4.611292548171416, 0.0, 36.78046142655977]
spoof_105_2021-12-02	spoof	[0.0, 0.00019135183920331684, 0.0, -0.3069927404426402, 0.0, -1.3765037896865515, 0.0, -2.068506481896431, 0.0, 0.0001072959512503804, 0.0, 0.0001913229175536553, -0.2663119926762197, 0.040135197658552335, -4.856563452521758, 0.0, 38.46548220520165]
spoof_106_2021-12-02	spoof	[0.0, 0.00015472965082426182, 0.0, 1.7146953392474842, 0.0, 0.2962186037883893, 0.0, -1.6264350819549243, 0.0, 8.676093807589911e-05, 0.0, 0.0001547062643923779, -0.093274963804929, 0.03245385644227918, -2.430109803488223, 0.0, 30.84717356695923]
spoof_107_2021-12-02	spoof	[0.0, 0.0001757909497362607, 0.0, -1.2636105142759588, 0.0, -1.608063254817856, 0.0, -1.6199802910627448, 0.0, 9.85705559543582e-05, 0.0, 0.00017576438001901568, -0.29923253658965676, 0.03687137026549764, -4.708826611711446, 0.0, 35.70809740775103]
spoof_108_2021-12-02	spoof	[0.0, 0.0001500427233897517, 0.0, -0.7211404071643452, 0.0, -0.7179673335569854, 0.0, -1.9524778722278335, 0.0, 8.413285600665422e-05, 0.0, 0.00015002004535802642, 0.39199426702771034, 0.03147079424764052, -2.5335187470846874, 0.0, 29.726747971898952]
spoof_109_2021-12-02	spoof	[0.0, 0.0001595977767029505, 0.0, 1.0923462550490333, 0.0, -0.4265208627891482, 0.0, -2.726696849083943, 0.0, 8.94906228238231e-05, 0.0, 0.00015957365448388127, 1.1413005800058762, 0.03347492420510473, -3.9904616163743416, 0.0, 33.67984799194856]
spoof_10_2021-12-02	spoof	[0.0, 0.0001819157074790115, 0.0, 1.3436244029819557, 0.0, -1.6597300832451711, 0.0, -2.2322575705778744, 0.0, 0.00010200486685997918, 0.0, 0.00018188821204242963, 0.2330437460335045, 0.03815601097571764, -5.205108469330797, 0.0, 37.271225981753496]
spoof_110_2021-12-02	spoof	[0.0, 0.00019296317737873308, 0.0, -1.3609781302414692, 0.0, -0.7238228842933606, 0.0, 0.8915617975923542, 0.0, 0.00010819947045896056, 0.0, 0.00019293401218524993, -2.917282566570368, 0.04047316867798104, -8.311920906785913, 0.0, 41.56506666677473]
spoof_111_2021-12-02	spoof	[0.0, 0.0001862031777951421, 0.0, -0.038302684563057264, 0.0, -0.2971497728457125, 0.0, -1.4533506810500327, 0.0, 0.00010440896293735322, 0.0, 0.00018617503433387996, -0.7037960973449024, 0.03905528881547877, -5.16507820812166, 0.0, 37.68730449308333]
spoof_112_2021-12-02	spoof	[0.0, 0.00018310092862092428, 0.0, 0.05535940986348029, 0.0, -1.9908355320833915, 0.0, -0.46131965141974346, 0.0, 0.00010266945116914003, 0.0, 0.00018307325404548082, -1.5688537283124957, 0.03840460584158262, -5.762874599863276, 0.0, 37.83044122722736]
spoof_113_2021-12-02	spoof	[0.0, 0.00014995512006228608, 0.0, 1.9059442013027827, 0.0, 0.139774235387078, 0.0, -2.396342132017591, 0.0, 8.408373454332126e-05, 0.0, 0.00014993245527126315, 0.9273365971176426, 0.03145241983912678, -3.094620474160882, 0.0, 30.567904740739266]
spoof_114_2021-12-02	spoof	[0.0, 0.00030286621635262207, 0.0, 0.5149857123108383, 0.0, -2.2275744766352616, 0.0, -6.079921749471957, 0.0, 0.00016982496181094882, 0.0, 0.00030282043999301075, 0.7593595511253585, 0.06352484255191661, -12.226904859377534, 0.0, 60.73108049429268]
spoof_115_2021-12-02	spoof	[0.0, 0.00017955851408737387, 0.0, -0.7913809404193033, 0.0, -1.1255518624023977, 0.0, -1.1324095417236562, 0.0, 0.00010068312723996884, 0.0, 0.00017953137492602688, -0.762825900366074, 0.03766160014022895, -5.742898966714612, 0.0, 37.181203496026725]
spoof_116_2021-12-02	spoof	[0.0, 0.00016949848941411985, 0.0, -0.3388153017465371, 0.0, -0.9131525815642683, 0.0, -2.6727162977167724, 0.0, 9.504220985232778e-05, 0.0, 0.0001694728707634217, 0.866964251972496, 0.03555155468473711, -3.8563774880943322, 0.0, 33.2169672942262]
spoof_117_2021-12-02	spoof	[0.0, 0.00016694339976187594, 0.0, -0.24871310247499617, 0.0, -1.000103718486759, 0.0, -1.4350427045027285, 0.0, 9.360950465383621e-05, 0.0, 0.00016691816729721124, -0.33013610837588836, 0.035015635988292444, -4.283016219510273, 0.0, 34.42154221771638]
spoof_118_2021-12-02	spoof	[0.0, 0.00014810620892565229, 0.0, 2.488111048971897, 0.0, -0.49708531981038756, 0.0, -1.968820602242049, 0.0, 8.304700199866169e-05, 0.0, 0.00014808382358613803, 0.2947586725278616, 0.031064618947163312, -1.5076819686254765, 0.0, 28.675396067133907]
spoof_119_2021-12-02	spoof	[0.0, 0.00016651613441203444, 0.0, 1.9092601713062656, 0.0, 0.09281115686990411, 0.0, -1.6114795508181112, 0.0, 9.336992586359078e-05, 0.0, 0.00016649096652589072, -0.17613035531870255, 0.034926018980481414, -4.035068673404649, 0.0, 34.23958044447158]
spoof_11_2021-12-02	spoof	[0.0, 0.00015039646093299334, 0.0, 1.916112103907962, 0.0, -0.4376389882348959, 0.0, -2.3902438756810303, 0.0, 8.433120584406947e-05, 0.0, 0.00015037372943602133, 0.7790954228632665, 0.03154498912486964, -2.114383396000379, 0.0, 29.2668958995663]
spoof_120_2021-12-02	spoof	[0.0, 0.00017180084990641069, 0.0, -0.48962138417328627, 0.0, -0.652101420316992, 0.0, -1.4398692082688898, 0.0, 9.633320324005874e-05, 0.0, 0.00017177488326813203, -0.22171853295850807, 0.03603446456333593, -5.687091151837865, 0.0, 35.56961966775381]
spoof_121_2021-12-02	spoof	[0.0, 0.00017203992517918147, 0.0, -0.26484773051069166, 0.0, -1.1715105221141793, 0.0, -2.5054943973001795, 0.0, 9.646725896128507e-05, 0.0, 0.0001720139224061507, 0.8219629793550446, 0.03608460953904078, -5.158642797205845, 0.0, 34.59904260402258]
spoof_122_2021-12-02	spoof	[0.0, 0.00015716880442918734, 0.0, 0.7461529269410512, 0.0, -1.1769874205548907, 0.0, -2.080603926074128, 0.0, 8.812863491840609e-05, 0.0, 0.0001571450493342881, 0.5371877773609299, 0.03296545806816813, -3.6878394953010276, 0.0, 31.3787021605369]
spoof_123_2021-12-02	spoof	[0.0, 0.0002734713539226144, 0.0, 0.8668306549260438, 0.0, -1.3764844719837672, 0.0, -5.237236112406633, 0.0, 0.0001703805535570366, 0.0, 0.00028862057710478915, 0.5618582043987904, 0.05713707756688404, -9.486884539581924, 0.0, 60.15471121194769]
spoof_124_2021-12-02	spoof	[0.0, 0.0, 0.0, -1.3528383469857772, 0.0, 0.6701594170483355, 0.0, 1.5708473444674935, 0.0, 0.0, 0.0, 0.0, -1.3090496531897242, 0.0, -2.105060740672347, 0.0, 2.5253039438867027]
spoof_125_2021-12-02	spoof	[0.0, 0.00018363970816672178, 0.0, -0.714576135658755, 0.0, -1.6112001596388035, 0.0, -2.0928803428312004, 0.0, 0.00010297155886834624, 0.0, 0.0001836119521580748, 0.3644578489227437, 0.038517612456282525, -6.977535815772499, 0.0, 37.09389348405426]
spoof_126_2021-12-02	spoof	[0.0, 0.0002781520180585127, 0.0, 0.9465208105471198, 0.0, -1.6992407786486674, 0.0, -4.667092878291131, 0.0, 0.00018349066856024112, 0.0, 0.00029446938751495974, 0.8907077398356477, 0.0496950601607637, -9.96825490129218, 0.0, 67.22921624197261]
spoof_127_2021-12-02	spoof	[0.0, 0.000146735293054644, 0.0, -0.5489297093301534, 0.0, -0.42183711885743813, 0.0, -2.4440003714343868, 0.0, 8.227829382696866e-05, 0.0, 0.0001467131149206037, 0.9679452299698943, 0.030777075437337403, -2.3915109549117006, 0.0, 28.81250986671982]
spoof_128_2021-12-02	spoof	[0.0, 0.00016954993309343223, 0.0, -0.17339721112675355, 0.0, -0.7178531967113098, 0.0, -2.1640301076610617, 0.0, 9.50710556608166e-05, 0.0, 0.00016952430666733944, 0.4362543221383199, 0.035562344767790834, -4.92534086998718, 0.0, 35.98584270936531]
spoof_129_2021-12-02	spoof	[0.0, 0.00015006466499303356, 0.0, 3.077129010032902, 0.0, -0.6238391194381484, 0.0, -2.1581330411007684, 0.0, 8.414515923408015e-05, 0.0, 0.00015004198364497036, 0.5527735080433548, 0.03147539640139212, -2.30619386056091, 0.0, 30.08951960333786]
spoof_12_2021-12-02	spoof	[0.0, 0.0001809455793596204, 0.0, 0.5649083205276028, 0.0, -0.62186254457169, 0.0, -2.8705916472210586, 0.0, 0.00010146089080080887, 0.0, 0.0001809182305519171, 1.0892902319101567, 0.037952530915175815, -6.3314998959366315, 0.0, 38.10009348824079]
spoof_130_2021-12-02	spoof	[0.0, 0.0001547442180297001, 0.0, 1.3635138992356217, 0.0, 0.356913593544031, 0.0, -2.5033977367087368, 0.0, 8.676910628672513e-05, 0.0, 0.00015472082939607296, 0.9694158286692902, 0.032456911848864414, -3.250745999382347, 0.0, 30.657570357705136]
spoof_131_2021-12-02	spoof	[0.0, 0.00019471236003390798, 0.0, -0.9170023477845882, 0.0, 0.30573438832728866, 0.0, -2.6566503326999693, 0.0, 0.0001091802826511979, 0.0, 0.00019468293046226068, 0.3044775941621588, 0.040840051964280484, -5.472528012942388, 0.0, 40.402549064872524]
spoof_132_2021-12-02	spoof	[0.0, 0.00019202132142810585, 0.0, -1.174969046339108, 0.0, -0.7063829738530534, 0.0, -1.2625825682676253, 0.0, 0.00010767134733987204, 0.0, 0.00019199229859033742, -1.0612301488358789, 0.040275618579159456, -5.549297745725624, 0.0, 40.11408917913777]
spoof_133_2021-12-02	spoof	[0.0, 0.00016603250502061058, 0.0, -0.7945627458848498, 0.0, -0.41322208726323, 0.0, -2.1619598572432914, 0.0, 9.30987422898059e-05, 0.0, 0.0001660074102320649, 0.3158979693516614, 0.03482457986550297, -3.276553701927011, 0.0, 32.991127432856594]
spoof_134_2021-12-02	spoof	[0.0, 7.871537122006363e-05, 0.0, 1.5162439635204834, 0.0, -0.10500229789566448, 0.0, -1.2383140553671956, 0.0, 8.827551037133847e-05, 0.0, 0.00015740694775491406, -0.042903266968938765, 0.033020398401572455, -1.5224981518786687, 0.0, 0.056496554203507306]
spoof_135_2021-12-02	spoof	[0.0, 0.00029397203668615014, 0.0, 1.5513687206254319, 0.0, -1.739750982453323, 0.0, -5.479605781287328, 0.0, 0.00016483776402973537, 0.0, 0.00029392760462690934, 0.1782701269127408, 0.06165932790407861, -9.812754074381573, 0.0, 57.963154555108005]
spoof_136_2021-12-02	spoof	[0.0, 0.00016578732794708423, 0.0, 0.06505990795674776, 0.0, -1.3641743184214468, 0.0, -2.4350920515929984, 0.0, 9.296126513025353e-05, 0.0, 0.00016576227021554023, 0.8915457163347826, 0.03477315506421392, -4.875895936580354, 0.0, 32.7989298357117]
spoof_137_2021-12-02	spoof	[0.0, 0.00017495780476995047, 0.0, 0.5517334253399181, 0.0, -0.3367885798364745, 0.0, -2.5795453341018435, 0.0, 9.810338991058301e-05, 0.0, 0.0001749313609774258, 0.5583211889933203, 0.036696621812384735, -3.6227542136054183, 0.0, 34.77977021144404]
spoof_138_2021-12-02	spoof	[0.0, 0.00018374777828377516, 0.0, -0.23709333392511597, 0.0, 0.2786088265873954, 0.0, -1.145625315939138, 0.0, 0.00010303215659272276, 0.0, 0.00018372000594099686, -1.3604664056863718, 0.0385402796829315, -3.169728448244102, 0.0, 38.89679185021095]
spoof_139_2021-12-02	spoof	[0.0, 0.00015640544630469454, 0.0, 1.0395167075413494, 0.0, -0.44119301937872213, 0.0, -1.6498470265132288, 0.0, 8.77006001712452e-05, 0.0, 0.00015638180658666509, -0.08279574419911791, 0.0328053470949037, -2.5472078000156753, 0.0, 30.9008535042802]
spoof_13_2021-12-02	spoof	[0.0, 0.0001850552605125246, 0.0, -0.5880490262733593, 0.0, -1.223322393073575, 0.0, -2.194022705237364, 0.0, 0.00010376529587197253, 0.0, 0.00018502729055187592, 0.06930645693364851, 0.03881451826827453, -5.051059363087888, 0.0, 37.96246992839212]
spoof_140_2021-12-02	spoof	[0.0, 0.000170328746366698, 0.0, -0.0012703239135557752, 0.0, -0.563490680720088, 0.0, -1.6301807580583296, 0.0, 9.550775651171714e-05, 0.0, 0.000170303002227785, -0.08125213563236763, 0.03572569738980777, -5.097907991977938, 0.0, 35.17253477201465]
spoof_141_2021-12-02	spoof	[0.0, 0.00016972017694070611, 0.0, -0.2821605408360147, 0.0, -0.07154408562131252, 0.0, -1.9759426109628855, 0.0, 9.516651581219965e-05, 0.0, 0.00016969452478330637, 0.09709314421080517, 0.03559805265797332, -3.7222034684683747, 0.0, 33.72270983412365]
spoof_142_2021-12-02	spoof	[0.0, 0.00014521541348558274, 0.0, 2.4093166171057714, 0.0, -1.119240119638094, 0.0, -2.906119352396254, 0.0, 8.14260578368292e-05, 0.0, 0.0001451934650719601, 1.6250946698575142, 0.030458287454031667, -3.4775954939345133, 0.0, 30.16171138219279]
spoof_143_2021-12-02	spoof	[0.0, 0.00018566296670793694, 0.0, -0.5848939306372277, 0.0, -2.165794075971297, 0.0, -0.9253880366195372, 0.0, 0.0001041060525356607, 0.0, 0.000185634904896247, -0.9581909487052205, 0.03894198194133222, -7.019857881545252, 0.0, 38.93427946066741]
spoof_144_2021-12-02	spoof	[0.0, 0.00017501842541369227, 0.0, -0.5265755553028625, 0.0, -1.553361023453092, 0.0, -2.2308693258513346, 0.0, 9.813738148162183e-05, 0.0, 0.0001749919724587314, 0.5137752042620964, 0.036709336722933264, -5.883721990075278, 0.0, 37.17181710183543]
spoof_145_2021-12-02	spoof	[0.0, 0.00017056461345158462, 0.0, -0.8846665292087637, 0.0, -1.0750236417120353, 0.0, -1.3649040752980632, 0.0, 9.564001331858626e-05, 0.0, 0.00017053883366281727, -0.5398480687549928, 0.03577516946236524, -4.1581992458807395, 0.0, 35.52650036906575]
spoof_146_2021-12-02	spoof	[0.0, 0.00018361767570857326, 0.0, -0.4763491639237287, 0.0, -0.17785049046496942, 0.0, -0.5964777770096369, 0.0, 0.00010295920469623442, 0.0, 0.00018358992302999636, -1.4772676453634317, 0.03851299124612653, -5.61852478444075, 0.0, 38.18532381002236]
spoof_147_2021-12-02	spoof	[0.0, 0.00018175029648450497, 0.0, -1.194966003476532, 0.0, -0.7490425671788588, 0.0, -1.7708200342165188, 0.0, 0.00010191211661479343, 0.0, 0.00018172282604877416, -0.17273900421658941, 0.03812131675491967, -5.746383944222711, 0.0, 37.986269802417496]
spoof_148_2021-12-02	spoof	[0.0, 0.0001728271358212562, 0.0, 0.18967030401157803, 0.0, -1.0717028103275188, 0.0, -0.4793877307293456, 0.0, 9.69086684352023e-05, 0.0, 0.00017280101406619473, -1.207045626885401, 0.036249723471836665, -6.1146030144180825, 0.0, 36.53887083727336]
spoof_149_2021-12-02	spoof	[0.0, 0.0001913580435465632, 0.0, -1.362540671108519, 0.0, -1.3556547994905026, 0.0, -1.9798031179389555, 0.0, 0.00010729943018694706, 0.0, 0.00019132912095915348, -0.05463433361680883, 0.04013649899196817, -6.799233222022624, 0.0, 39.55268470943034]
spoof_14_2021-12-02	spoof	[0.0, 0.00016189030090085665, 0.0, 0.13218670972303806, 0.0, -0.49849143084023684, 0.0, -2.1483972355135683, 0.0, 9.077610074555604e-05, 0.0, 0.0001618658321809021, 0.43306274866678646, 0.03395577096468153, -3.325719211463796, 0.0, 31.840247211360023]
