ids	maltype	system calls hashing_1gram
spoof_249_2021-12-02	spoof	[0.0, 0.8076237681454107, 5.3848046308584405e-05, 0.0, 0.0, 0.0, 0.00016154413892575324, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025233194500202654, 0.0, -0.2754866049147178, -0.5177058868199922, 0.0, -0.00016154413892575324, -0.010328055281986489, 0.0, 0.0, 0.0, 0.0, -0.05557118379045911]
spoof_24_2021-12-02	spoof	[0.0, 0.8097025796276621, 5.7526896927053406e-05, 0.0, 0.0, 0.0, 0.00011505379385410681, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025887103617174032, 0.0, -0.27235534081144164, -0.5182137928982825, 0.0, -0.00011505379385410681, -0.010366346826255023, 0.0, 0.0, 0.0, 0.0, -0.029683878814359556]
spoof_250_2021-12-02	spoof	[0.0, 0.8093414639353202, 5.856390569583643e-05, 0.0, 0.0, 0.0, 0.00011712781139167286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026002374128951376, 0.0, -0.27321233285221613, -0.5182905654081524, 0.0, -0.00011712781139167286, -0.010342385745884712, 0.0, 0.0, 0.0, 0.0, -0.030218975339051598]
spoof_251_2021-12-02	spoof	[0.0, 0.8086319071455794, 4.998095700210024e-05, 0.0, 0.0, 0.0, 9.996191400420048e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023920886021205175, 0.0, -0.27586489407739206, -0.5183325126859808, 0.0, -9.996191400420048e-05, -0.01034605809943475, 0.0, 0.0, 0.0, 0.0, -0.025790173813083725]
spoof_252_2021-12-02	spoof	[0.0, 0.8089603310369299, 5.2949360586263245e-05, 0.0, 0.0, 0.0, 0.00010589872117252649, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024240217276391314, 0.0, -0.27458479412824394, -0.5184060097558689, 0.0, -0.00010589872117252649, -0.010367484802790343, 0.0, 0.0, 0.0, 0.0, -0.027321870062511834]
spoof_253_2021-12-02	spoof	[0.0, 0.8088993966692771, 4.9598952508417364e-05, 0.0, 0.0, 0.0, 9.919790501683473e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023499983698488148, 0.0, -0.2748972343826524, -0.5184578505704868, 0.0, -9.919790501683473e-05, -0.01036618107425923, 0.0, 0.0, 0.0, 0.0, -0.025593059494343363]
spoof_254_2021-12-02	spoof	[0.0, 0.809075663181716, 5.299020612387126e-05, 0.0, 0.0, 0.0, 0.00010598041224774252, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024417886981879876, 0.0, -0.2747330226698229, -0.5181382354792131, 0.0, -0.00010598041224774252, -0.010354286276604443, 0.0, 0.0, 0.0, 0.0, -0.027342946359917568]
spoof_255_2021-12-02	spoof	[0.0, 0.808719654861829, 5.2149218771316944e-05, 0.0, 0.0, 0.0, 0.00010429843754263389, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024395404541222066, 0.0, -0.27557733167514725, -0.518269365993102, 0.0, -0.00010429843754263389, -0.010356834847983545, 0.0, 0.0, 0.0, 0.0, -0.026908996885999542]
spoof_256_2021-12-02	spoof	[0.0, 0.8073670056766805, 0.00011082290200360738, 0.0, 0.0, 0.0, 0.00022164580400721475, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03977433952909469, 0.0, -0.2747410563571431, -0.5174099648744421, 0.0, -0.00022164580400721475, -0.010517093400142341, 0.0, 0.0, 0.0, 0.0, -0.057184617433861405]
spoof_257_2021-12-02	spoof	[0.0, 0.8086471118421584, 5.4269432898148967e-05, 0.0, 0.0, 0.0, 0.00010853886579629793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024985646906307783, 0.0, -0.2755801802568004, -0.5182947919504819, 0.0, -0.00010853886579629793, -0.010365461683546453, 0.0, 0.0, 0.0, 0.0, -0.028003027375444866]
spoof_258_2021-12-02	spoof	[0.0, 0.8088563339523066, 4.8391046003727586e-05, 0.0, 0.0, 0.0, 9.678209200745517e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023179311035785514, 0.0, -0.2750837401127898, -0.5184713450931381, 0.0, -9.678209200745517e-05, -0.010346005635596957, 0.0, 0.0, 0.0, 0.0, -0.02496977973792343]
spoof_259_2021-12-02	spoof	[0.0, 0.8088962912644417, 5.005794168426913e-05, 0.0, 0.0, 0.0, 0.00010011588336853826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02386762659505952, 0.0, -0.2750183316133746, -0.5183700093172805, 0.0, -0.00010011588336853826, -0.010361993928643709, 0.0, 0.0, 0.0, 0.0, -0.02582989790908287]
spoof_25_2021-12-02	spoof	[0.0, 0.8089568567972689, 6.601250606280653e-05, 0.0, 0.0, 0.0, 0.00013202501212561307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02858341512519523, 0.0, -0.2744139877030868, -0.5178813125639298, 0.0, -0.00013202501212561307, -0.010363963451860626, 0.0, 0.0, 0.0, 0.0, -0.03406245312840817]
spoof_260_2021-12-02	spoof	[0.0, 0.8089258994716209, 5.657299210224781e-05, 0.0, 0.0, 0.0, 0.00011314598420449561, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0257746552017841, 0.0, -0.274684505853254, -0.5182312368534308, 0.0, -0.00011314598420449561, -0.010352857554711348, 0.0, 0.0, 0.0, 0.0, -0.029191663924759866]
spoof_261_2021-12-02	spoof	[0.0, 0.8090847959991647, 5.3873619741324845e-05, 0.0, 0.0, 0.0, 0.00010774723948264969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02492193649233687, 0.0, -0.2741736255875504, -0.5183719691510277, 0.0, -0.00010774723948264969, -0.010354509714282634, 0.0, 0.0, 0.0, 0.0, -0.02779878778652362]
spoof_262_2021-12-02	spoof	[0.0, 0.8088236638413959, 5.9791509369235475e-05, 0.0, 0.0, 0.0, 0.00011958301873847095, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026391972235580537, 0.0, -0.2748017770610062, -0.51820105340129, 0.0, -0.00011958301873847095, -0.01036784772462543, 0.0, 0.0, 0.0, 0.0, -0.030852418834525504]
spoof_263_2021-12-02	spoof	[0.0, 0.8095937472127126, 6.335840876605983e-05, 0.0, 0.0, 0.0, 0.00012671681753211966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028067775083364506, 0.0, -0.2727072630108747, -0.5179043049355263, 0.0, -0.00012671681753211966, -0.010352763992374177, 0.0, 0.0, 0.0, 0.0, -0.032692938923286875]
spoof_264_2021-12-02	spoof	[0.0, 0.808789588474602, 4.8274993641717225e-05, 0.0, 0.0, 0.0, 9.654998728343445e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02277614200016219, 0.0, -0.2753509087336267, -0.5184541217145863, 0.0, -9.654998728343445e-05, -0.010359813635512517, 0.0, 0.0, 0.0, 0.0, -0.02490989671912609]
spoof_265_2021-12-02	spoof	[0.0, 0.8080717461708281, 5.463414237223832e-05, 0.0, 0.0, 0.0, 0.00017482925559116262, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026311802966469972, 0.0, -0.27401207765372404, -0.5176475721484836, 0.0, -0.00016390242711671497, -0.010347706565301937, 0.0, 0.0, 0.0, 0.0, -0.05638243492814994]
spoof_266_2021-12-02	spoof	[0.0, 0.8097512961144461, 6.15396707843357e-05, 0.0, 0.0, 0.0, 6.15396707843357e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026868220264440967, 0.0, -0.2735438366363722, -0.518311723213989, 0.0, -6.15396707843357e-05, -0.010375588494239, 0.0, 0.0, 0.0, 0.0, 0.0]
spoof_267_2021-12-02	spoof	[0.0, 0.8086912717048919, 5.176087916388616e-05, 0.0, 0.0, 0.0, 0.00010352175832777232, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023934230525380962, 0.0, -0.27550245543770047, -0.5183852048263199, 0.0, -0.00010352175832777232, -0.01036252800861001, 0.0, 0.0, 0.0, 0.0, -0.02670861364856526]
spoof_268_2021-12-02	spoof	[0.0, 0.8087833896118877, 5.464309580384615e-05, 0.0, 0.0, 0.0, 0.0001092861916076923, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025485539882913844, 0.0, -0.2754121314705454, -0.51813676303123, 0.0, -0.0001092861916076923, -0.01036033096440923, 0.0, 0.0, 0.0, 0.0, -0.028195837434784612]
spoof_269_2021-12-02	spoof	[0.0, 0.808879236209723, 5.5287568091762564e-05, 0.0, 0.0, 0.0, 0.00011057513618352513, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025587086512867716, 0.0, -0.27501142120204536, -0.5181772031832355, 0.0, -0.00011057513618352513, -0.010338775233159599, 0.0, 0.0, 0.0, 0.0, -0.02852838513534948]
spoof_26_2021-12-02	spoof	[0.0, 0.8089802345533266, 4.918829633804717e-05, 0.0, 0.0, 0.0, 9.837659267609434e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02306931098254412, 0.0, -0.2746477714331202, -0.5184938316993553, 0.0, -9.837659267609434e-05, -0.010359055208792734, 0.0, 0.0, 0.0, 0.0, -0.02538116091043234]
spoof_270_2021-12-02	spoof	[0.0, 0.8088249773395463, 4.897161437494982e-05, 0.0, 0.0, 0.0, 9.794322874989964e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023232133859476194, 0.0, -0.2751421182042181, -0.5184722757104687, 0.0, -9.794322874989964e-05, -0.010352599278864392, 0.0, 0.0, 0.0, 0.0, -0.025269353017474107]
spoof_271_2021-12-02	spoof	[0.0, 0.8096240945437518, 6.284730287397937e-05, 0.0, 0.0, 0.0, 0.00012569460574795874, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02736371567133062, 0.0, -0.2724430579587006, -0.5180503175902119, 0.0, -0.00012569460574795874, -0.010344666053057006, 0.0, 0.0, 0.0, 0.0, -0.032429208282973354]
spoof_272_2021-12-02	spoof	[0.0, 0.8094198642081682, 6.21120863292434e-05, 0.0, 0.0, 0.0, 0.0001242241726584868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027540499078386523, 0.0, -0.2728832400788979, -0.5181514465758142, 0.0, -0.0001242241726584868, -0.010372718416983647, 0.0, 0.0, 0.0, 0.0, -0.03204983654588959]
spoof_273_2021-12-02	spoof	[0.0, 0.8094026670314374, 5.785911038740153e-05, 0.0, 0.0, 0.0, 0.00011571822077480305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026013456030175727, 0.0, -0.27324543471554247, -0.5181977644516456, 0.0, -0.00011571822077480305, -0.010356780759344873, 0.0, 0.0, 0.0, 0.0, -0.029855300959899186]
spoof_274_2021-12-02	spoof	[0.0, 0.8093395910952985, 6.507409956383257e-05, 0.0, 0.0, 0.0, 0.00013014819912766514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.028359292589918234, 0.0, -0.2730379069499287, -0.5180549066276711, 0.0, -0.00013014819912766514, -0.010346781830649378, 0.0, 0.0, 0.0, 0.0, -0.03357823537493761]
spoof_275_2021-12-02	spoof	[0.0, 0.8087125038103598, 4.829979835939462e-05, 0.0, 0.0, 0.0, 9.659959671878924e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023193563172181294, 0.0, -0.27567592911608074, -0.5183824158720387, 0.0, -9.659959671878924e-05, -0.010365136727926084, 0.0, 0.0, 0.0, 0.0, -0.024922695953447625]
spoof_276_2021-12-02	spoof	[0.0, 0.8083347400457526, 4.8177105090220315e-05, 0.0, 0.0, 0.0, 9.635421018044063e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024367979754633437, 0.0, -0.2770954376369112, -0.5181640360873556, 0.0, -9.635421018044063e-05, -0.010358077594397368, 0.0, 0.0, 0.0, 0.0, -0.024859386226553683]
spoof_277_2021-12-02	spoof	[0.0, 0.8075605319104744, 9.616448931379716e-05, 0.0, 0.0, 0.0, 0.00019232897862759432, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03628286181809567, 0.0, -0.27563627572013677, -0.5176726788740329, 0.0, -0.00019232897862759432, -0.010337682601233194, 0.0, 0.0, 0.0, 0.0, -0.049620876485919334]
spoof_278_2021-12-02	spoof	[0.0, 0.8099769904355084, 6.180011219217392e-05, 0.0, 0.0, 0.0, 0.00012360022438434785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027315649588940876, 0.0, -0.2713519326133973, -0.5181074205743094, 0.0, -0.00012360022438434785, -0.010345338780969916, 0.0, 0.0, 0.0, 0.0, -0.03188885789116175]
spoof_279_2021-12-02	spoof	[0.0, 0.8086141609928251, 5.2332744022730964e-05, 0.0, 0.0, 0.0, 0.00010466548804546193, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02449172420263809, 0.0, -0.275981958878274, -0.5182092978618865, 0.0, -0.00010466548804546193, -0.010351416767696185, 0.0, 0.0, 0.0, 0.0, -0.027003695915729178]
spoof_27_2021-12-02	spoof	[0.0, 0.8087971450839346, 5.2915127779489074e-05, 0.0, 0.0, 0.0, 0.00010583025555897815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024859527030803966, 0.0, -0.2751057493255637, -0.518356591727875, 0.0, -0.00010583025555897815, -0.010339615968112165, 0.0, 0.0, 0.0, 0.0, -0.027304205934216362]
spoof_280_2021-12-02	spoof	[0.0, 0.8087264975113575, 4.8503412431110104e-05, 0.0, 0.0, 0.0, 9.700682486222021e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023776372773730174, 0.0, -0.27547998124373296, -0.5184335741111634, 0.0, -9.700682486222021e-05, -0.010350628212798897, 0.0, 0.0, 0.0, 0.0, -0.025027760814452814]
spoof_281_2021-12-02	spoof	[0.0, 0.8092308680026474, 5.545791937955889e-05, 0.0, 0.0, 0.0, 0.00011091583875911777, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025044796391808795, 0.0, -0.27380683956075813, -0.5182875313536056, 0.0, -0.00011091583875911777, -0.010348447756225688, 0.0, 0.0, 0.0, 0.0, -0.02861628639985239]
spoof_282_2021-12-02	spoof	[0.0, 0.8089322592910211, 5.3203126638715985e-05, 0.0, 0.0, 0.0, 0.00010640625327743197, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02469689138569196, 0.0, -0.2749856803448674, -0.5182090940864215, 0.0, -0.00010640625327743197, -0.010353328443894132, 0.0, 0.0, 0.0, 0.0, -0.027452813345577448]
spoof_283_2021-12-02	spoof	[0.0, 0.8082008136770964, 9.682994436981481e-05, 0.0, 0.0, 0.0, 0.00014524491655472222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03660171897179, 0.0, -0.27632361224814056, -0.5180595683673832, 0.0, -0.00014524491655472222, -0.010351121053133204, 0.0, 0.0, 0.0, 0.0, -0.024982125647412222]
spoof_284_2021-12-02	spoof	[0.0, 0.8094128935056825, 0.0, 0.0, 0.0, 0.0, 6.352023084030594e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01144634559742313, 0.0, -0.2741660203529285, -0.5180455946411991, 0.0, -6.352023084030594e-05, -0.010353797626969868, 0.0, 0.0, 0.0, 0.0, -0.032776439113597865]
spoof_285_2021-12-02	spoof	[0.0, 0.8084926037220039, 0.00010977347269174945, 0.0, 0.0, 0.0, 0.00017563755630679913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03939769934906888, 0.0, -0.2742799988676052, -0.5178673347705972, 0.0, -0.00018661490357597407, -0.010351638474831974, 0.0, 0.0, 0.0, 0.0, -0.035555627804857645]
spoof_286_2021-12-02	spoof	[0.0, 0.8088806761065844, 5.283555698502779e-05, 0.0, 0.0, 0.0, 0.00010567111397005559, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024557966886640917, 0.0, -0.2751253123324367, -0.5182322771319465, 0.0, -0.00010567111397005559, -0.01034520205766844, 0.0, 0.0, 0.0, 0.0, -0.02726314740427434]
spoof_287_2021-12-02	spoof	[0.0, 0.8092667322370419, 6.529187970866683e-05, 0.0, 0.0, 0.0, 0.00013058375941733366, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027801282379950335, 0.0, -0.27362520948308094, -0.5178821314732036, 0.0, -0.00013058375941733366, -0.010329175369911093, 0.0, 0.0, 0.0, 0.0, -0.033690609929672086]
spoof_288_2021-12-02	spoof	[0.0, 0.8087173088858325, 4.9534938251756836e-05, 0.0, 0.0, 0.0, 9.906987650351367e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02406407300270347, 0.0, -0.27560248944512467, -0.5183435008540339, 0.0, -9.906987650351367e-05, -0.010352802094617178, 0.0, 0.0, 0.0, 0.0, -0.02556002813790653]
spoof_289_2021-12-02	spoof	[0.0, 0.8095612411986888, 6.12311284129282e-05, 0.0, 0.0, 0.0, 0.0001224622568258564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027027420081466504, 0.0, -0.27271119972549956, -0.5180765775017855, 0.0, -0.0001224622568258564, -0.010348060701784866, 0.0, 0.0, 0.0, 0.0, -0.03159526226107095]
spoof_28_2021-12-02	spoof	[0.0, 0.8095175007856955, 6.1031174667196585e-05, 0.0, 0.0, 0.0, 0.00012206234933439317, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027232110136503115, 0.0, -0.27284596946716905, -0.5180692292799649, 0.0, -0.00012206234933439317, -0.01036309345848998, 0.0, 0.0, 0.0, 0.0, -0.031492086128273436]
spoof_290_2021-12-02	spoof	[0.0, 0.8088397103861629, 5.006745344389743e-05, 0.0, 0.0, 0.0, 0.00010013490688779485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02353170311863179, 0.0, -0.2749904812952622, -0.518488534374313, 0.0, -0.00010013490688779485, -0.010343935881509208, 0.0, 0.0, 0.0, 0.0, -0.02583480597705107]
spoof_291_2021-12-02	spoof	[0.0, 0.8087576494810853, 5.055240833340117e-05, 0.0, 0.0, 0.0, 0.00010110481666680234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023678748063365108, 0.0, -0.27540952060036955, -0.5183745055323623, 0.0, -0.00010110481666680234, -0.01036324370834724, 0.0, 0.0, 0.0, 0.0, -0.026085042700035005]
spoof_292_2021-12-02	spoof	[0.0, 0.8089716914590402, 6.164345302734354e-05, 0.0, 0.0, 0.0, 0.00012328690605468707, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026777915995078033, 0.0, -0.27436268073410064, -0.5181255513854279, 0.0, -0.00012328690605468707, -0.010343771417988246, 0.0, 0.0, 0.0, 0.0, -0.03180802176210926]
spoof_293_2021-12-02	spoof	[0.0, 0.8091018303186971, 5.290529446157801e-05, 0.0, 0.0, 0.0, 0.00010581058892315602, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024357597570110513, 0.0, -0.2741552358998972, -0.5184083993701105, 0.0, -0.00010581058892315602, -0.010358856655576974, 0.0, 0.0, 0.0, 0.0, -0.027299131942174253]
spoof_294_2021-12-02	spoof	[0.0, 0.808589235248561, 9.677213309021027e-05, 0.0, 0.0, 0.0, 0.0001451581996353154, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0357573031768327, 0.0, -0.2748038263362701, -0.5183212220444753, 0.0, -0.0001451581996353154, -0.01036429545396152, 0.0, 0.0, 0.0, 0.0, -0.02496721033727425]
spoof_295_2021-12-02	spoof	[0.0, 0.8094981535330142, 0.0, 0.0, 0.0, 0.0, 6.427649305486852e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.011158399194325175, 0.0, -0.27347076735124365, -0.518261363501405, 0.0, -6.427649305486852e-05, -0.010348515381833833, 0.0, 0.0, 0.0, 0.0, -0.03316667041631216]
spoof_296_2021-12-02	spoof	[0.0, 0.8079119148656944, 9.886705518627634e-05, 0.0, 0.0, 0.0, 0.00019773411037255268, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0358491942105438, 0.0, -0.2740792503873953, -0.5178458616546783, 0.0, -0.00019773411037255268, -0.010331607266965878, 0.0, 0.0, 0.0, 0.0, -0.05101540047611859]
spoof_297_2021-12-02	spoof	[0.0, 0.8084437118352349, 6.302671800383838e-05, 0.0, 0.0, 0.0, 0.00012605343600767676, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027378806300867392, 0.0, -0.2759057607336029, -0.5180544113043499, 0.0, -0.00012605343600767676, -0.010348987096230262, 0.0, 0.0, 0.0, 0.0, -0.0325217864899806]
spoof_298_2021-12-02	spoof	[0.0, 0.8091093122942917, 6.341180854370762e-05, 0.0, 0.0, 0.0, 0.00012682361708741524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.027330489482337985, 0.0, -0.2737234127597683, -0.5181632523340525, 0.0, -0.00012682361708741524, -0.010336124792624342, 0.0, 0.0, 0.0, 0.0, -0.03272049320855313]
spoof_299_2021-12-02	spoof	[0.0, 0.8094037963123084, 6.014473578589856e-05, 0.0, 0.0, 0.0, 0.00012028947157179711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.026764407424724856, 0.0, -0.2732495636224943, -0.5180867540597301, 0.0, -0.00012028947157179711, -0.010332865608017373, 0.0, 0.0, 0.0, 0.0, -0.031034683665523654]
spoof_29_2021-12-02	spoof	[0.0, 0.8088327289627983, 5.207323493573505e-05, 0.0, 0.0, 0.0, 0.0001041464698714701, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02502639671011427, 0.0, -0.27512372945946256, -0.5183057366093453, 0.0, -0.0001041464698714701, -0.010362573752211276, 0.0, 0.0, 0.0, 0.0, -0.02686978922683929]
spoof_2_2021-12-02	spoof	[0.0, 0.8086369060443449, 5.073895703413052e-05, 0.0, 0.0, 0.0, 0.00010147791406826104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024446029499044085, 0.0, -0.2758880049773813, -0.5182680027294227, 0.0, -0.00010147791406826104, -0.010360895026369452, 0.0, 0.0, 0.0, 0.0, -0.02618130182961135]
spoof_300_2021-12-02	spoof	[0.0, 0.8086571266468042, 4.816933288738276e-05, 0.0, 0.0, 0.0, 9.633866577476552e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023333224850648208, 0.0, -0.2758754033126185, -0.5183598250677033, 0.0, -9.633866577476552e-05, -0.010356406570787293, 0.0, 0.0, 0.0, 0.0, -0.024855375769889502]
spoof_301_2021-12-02	spoof	[0.0, 0.8090451597051963, 5.5227941437429775e-05, 0.0, 0.0, 0.0, 0.00011045588287485955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025415898649505185, 0.0, -0.2744497321791635, -0.5182258656839785, 0.0, -0.00011045588287485955, -0.01034971622537434, 0.0, 0.0, 0.0, 0.0, -0.028497617781713766]
spoof_302_2021-12-02	spoof	[0.0, 0.8091283332814444, 5.293748827456685e-05, 0.0, 0.0, 0.0, 0.0001058749765491337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025081781944489772, 0.0, -0.2739938518115031, -0.5184168226728331, 0.0, -0.0001058749765491337, -0.010365160204160189, 0.0, 0.0, 0.0, 0.0, -0.02731574394967649]
