ids	maltype	system calls hashing_1gram
spoof_150_2021-12-11	spoof	[0.0, 0.7807524269665443, 5.4262630102481466e-05, 0.02000120545577467, 0.2602544264975216, 0.0, 0.00010852526020496293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02394067240121482, 0.0, -0.2652357359409294, -0.5004859424872276, 0.0, -0.00010852526020496293, -0.009995176464877086, 0.0, 0.0, 0.0, 0.0, -0.027999517132880437]
spoof_151_2021-12-11	spoof	[0.0, 0.7807126451839314, 5.4065972658166986e-05, 0.02001522307805342, 0.26024115279282095, 0.0, 0.00010813194531633397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024070171027415942, 0.0, -0.2653990465844101, -0.5004670825075885, 0.0, -0.00010813194531633397, -0.010002204941760892, 0.0, 0.0, 0.0, 0.0, -0.027898041891614166]
spoof_152_2021-12-11	spoof	[0.0, 0.7805497922048791, 5.262464551959757e-05, 0.020028940084758837, 0.2601867723779943, 0.0, 0.00010524929103919514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023565316263675792, 0.0, -0.26630175618737156, -0.5003340797421258, 0.0, -0.00010524929103919514, -0.010009207577827459, 0.0, 0.0, 0.0, 0.0, -0.027154317088112348]
spoof_153_2021-12-11	spoof	[0.0, 0.779942246572506, 4.81119145378142e-05, 0.020004934064823145, 0.2599775413965328, 0.0, 0.0001443357436134426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022400907408806292, 0.0, -0.26584719497014614, -0.49995977111115003, 0.0, -0.0001443357436134426, -0.00999765584095779, 0.0, 0.0, 0.0, 0.0, -0.049651495803024255]
spoof_154_2021-12-11	spoof	[0.0, 0.7805926429684632, 5.690529130654957e-05, 0.02001928148164414, 0.2602051350283286, 0.0, 0.00011381058261309915, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024708277485303826, 0.0, -0.2657135672268026, -0.5003909885750131, 0.0, -0.00011381058261309915, -0.010003950211691415, 0.0, 0.0, 0.0, 0.0, -0.029363130314179583]
spoof_155_2021-12-11	spoof	[0.0, 0.7806814700351068, 4.663290544382694e-05, 0.01998686327322423, 0.26023026553873185, 0.0, 9.326581088765388e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022234569315616685, 0.0, -0.2660966850435653, -0.5004363614798845, 0.0, -9.326581088765388e-05, -0.00998876834606773, 0.0, 0.0, 0.0, 0.0, -0.024062579209014702]
spoof_156_2021-12-11	spoof	[0.0, 0.7805960326985043, 5.7905140179109553e-05, 0.02000043541786444, 0.2602025379088467, 0.0, 0.00011581028035821911, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024922372333088753, 0.0, -0.2656919451978263, -0.5003583162876857, 0.0, -0.00011581028035821911, -0.009994427194914309, 0.0, 0.0, 0.0, 0.0, -0.029879052332420532]
spoof_157_2021-12-11	spoof	[0.0, 0.780678559523148, 5.3285729074395124e-05, 0.01998214840289817, 0.260226186507716, 0.0, 0.00010657145814879025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023893320916958772, 0.0, -0.2656293594358597, -0.5004382531750893, 0.0, -0.00010657145814879025, -0.009985745628541647, 0.0, 0.0, 0.0, 0.0, -0.027495436202387882]
spoof_158_2021-12-11	spoof	[0.0, 0.7802664728056274, 9.318506118324046e-05, 0.019969558611568433, 0.26008882426854246, 0.0, 0.0001397775917748607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.033910043764581205, 0.0, -0.2667049636125525, -0.5001801344071615, 0.0, -0.0001397775917748607, -0.009980120052725054, 0.0, 0.0, 0.0, 0.0, -0.02404174578527604]
spoof_159_2021-12-11	spoof	[0.0, 0.780631837160062, 4.897436806193769e-05, 0.020010926790107738, 0.2602106123866873, 0.0, 9.794873612387537e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022567388802940888, 0.0, -0.2662050750374685, -0.5003907082360421, 0.0, -9.794873612387537e-05, -0.010000565958247677, 0.0, 0.0, 0.0, 0.0, -0.025270773919959848]
spoof_15_2021-12-11	spoof	[0.0, 0.7808539340833616, 4.715643247598628e-05, 0.02002262122930377, 0.26028464469445384, 0.0, 9.431286495197255e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022220110982684733, 0.0, -0.2653020891098988, -0.5005466681596039, 0.0, -9.431286495197255e-05, -0.010006594971404287, 0.0, 0.0, 0.0, 0.0, -0.024332719157608918]
spoof_160_2021-12-11	spoof	[0.0, 0.7807517650371181, 5.530578487193583e-05, 0.020783913954873483, 0.26025796245035565, 0.0, 0.00011061156974387166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02455576848313951, 0.0, -0.26506956573421403, -0.5004731084631218, 0.0, -0.00011061156974387166, -0.01038642639894955, 0.0, 0.0, 0.0, 0.0, -0.028537784993918888]
spoof_161_2021-12-11	spoof	[0.0, 0.7799511872769455, 4.692451822812431e-05, 0.019999229668826585, 0.2599899856947456, 0.0, 0.00014077355468437294, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022045138663572803, 0.0, -0.2660432485461736, -0.49997135681701893, 0.0, -0.00014077355468437294, -0.00999492238259048, 0.0, 0.0, 0.0, 0.0, -0.048426102811424294]
spoof_162_2021-12-11	spoof	[0.0, 0.7804732185271743, 5.166780654374367e-05, 0.0199954411324288, 0.26015773950905813, 0.0, 0.00010333561308748734, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02325051294468465, 0.0, -0.26671955094011357, -0.5002890372017612, 0.0, -0.00010333561308748734, -0.009992553785560025, 0.0, 0.0, 0.0, 0.0, -0.026660588176571732]
spoof_163_2021-12-11	spoof	[0.0, 0.7797385514152366, 9.847421780394997e-05, 0.02000011363598224, 0.25991285047174556, 0.0, 0.00019694843560789994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0352242277084729, 0.0, -0.2651319840153549, -0.49983543472928926, 0.0, -0.00019694843560789994, -0.009995133107100922, 0.0, 0.0, 0.0, 0.0, -0.050812696386838184]
spoof_164_2021-12-11	spoof	[0.0, 0.7805482042705936, 4.857901642252692e-05, 0.020004838962796586, 0.2601794961557697, 0.0, 9.715803284505385e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022598958439759526, 0.0, -0.2666210737333968, -0.5003250059388893, 0.0, -9.715803284505385e-05, -0.00999756157975604, 0.0, 0.0, 0.0, 0.0, -0.025066772474023894]
spoof_165_2021-12-11	spoof	[0.0, 0.7808209657959183, 5.138738027456224e-05, 0.020010245878914538, 0.2602770810906578, 0.0, 0.00010277476054912448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023196263455937397, 0.0, -0.26515888221674117, -0.5005233613502912, 0.0, -0.00010277476054912448, -0.009999984201429812, 0.0, 0.0, 0.0, 0.0, -0.026515888221674118]
spoof_166_2021-12-11	spoof	[0.0, 0.7806731305320994, 4.597603831166663e-05, 0.019999576665574986, 0.26022437684403316, 0.0, 9.195207662333326e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021829422990379318, 0.0, -0.26618287140922514, -0.500439981814829, 0.0, -9.195207662333326e-05, -0.009995190728956327, 0.0, 0.0, 0.0, 0.0, -0.023723635768819983]
spoof_167_2021-12-11	spoof	[0.0, 0.7804996730623138, 5.5253484621211814e-05, 0.020012812129802916, 0.2601665576874379, 0.0, 0.00011050696924242363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024156823476393804, 0.0, -0.26632179587424093, -0.5003092525481487, 0.0, -0.00011050696924242363, -0.010000880716439339, 0.0, 0.0, 0.0, 0.0, -0.028510798064545293]
spoof_168_2021-12-11	spoof	[0.0, 0.779735489174857, 5.4514758178229834e-05, 0.02000691625141035, 0.2599154640421642, 0.0, 0.0001635442745346895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02400829950169242, 0.0, -0.26531242510180897, -0.4998240118329181, 0.0, -0.0001635442745346895, -0.009998006649887353, 0.0, 0.0, 0.0, 0.0, -0.05625923043993319]
spoof_169_2021-12-11	spoof	[0.0, 0.780807233458404, 4.8681790227470784e-05, 0.020008215783490494, 0.26027232327214983, 0.0, 9.736358045494157e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022500723443136996, 0.0, -0.26539364760407974, -0.5005266944027636, 0.0, -9.736358045494157e-05, -0.009999239712722499, 0.0, 0.0, 0.0, 0.0, -0.025119803757374926]
spoof_16_2021-12-11	spoof	[0.0, 0.7799279631295478, 9.41509890544856e-05, 0.0199505945806455, 0.25998854117505654, 0.0, 0.0001883019781089712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03415797882896738, 0.0, -0.2648090718146462, -0.4999699971760349, 0.0, -0.0001883019781089712, -0.009970589740870025, 0.0, 0.0, 0.0, 0.0, -0.04858191035211457]
spoof_170_2021-12-11	spoof	[0.0, 0.7807625951231144, 5.367689164579766e-05, 0.02000000982722421, 0.2602577768338145, 0.0, 0.00010735378329159532, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02381106913407584, 0.0, -0.26527119851353204, -0.5004726023270882, 0.0, -0.00010735378329159532, -0.009994637224447524, 0.0, 0.0, 0.0, 0.0, -0.02769727608923159]
spoof_171_2021-12-11	spoof	[0.0, 0.7808244107343609, 4.830220166122465e-05, 0.020006771928079252, 0.26027158343134293, 0.0, 9.66044033224493e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022383240249811504, 0.0, -0.26537229592676825, -0.5005267344942743, 0.0, -9.66044033224493e-05, -0.009998555743873502, 0.0, 0.0, 0.0, 0.0, -0.02492393605719192]
spoof_172_2021-12-11	spoof	[0.0, 0.7807933794935003, 4.8325393296620676e-05, 0.020016377903460284, 0.26026123813828034, 0.0, 9.665078659324135e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02271293484941172, 0.0, -0.2655190409289527, -0.5004867682157818, 0.0, -9.665078659324135e-05, -0.01000335641240048, 0.0, 0.0, 0.0, 0.0, -0.02493590294105627]
spoof_173_2021-12-11	spoof	[0.0, 0.7806325864093726, 5.064438733679594e-05, 0.020004532998034397, 0.2602007332589902, 0.0, 0.00010128877467359189, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023154613890383105, 0.0, -0.2661058688224606, -0.5003766757650112, 0.0, -0.00010128877467359189, -0.00999720206028352, 0.0, 0.0, 0.0, 0.0, -0.026132503865786708]
spoof_174_2021-12-11	spoof	[0.0, 0.7807000821515965, 5.288292750369825e-05, 0.020000323181898677, 0.26022630966019833, 0.0, 0.0001057658550073965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023628092008652377, 0.0, -0.26566267460757853, -0.5004099897964951, 0.0, -0.0001057658550073965, -0.009994873298198969, 0.0, 0.0, 0.0, 0.0, -0.027287590591908297]
spoof_175_2021-12-11	spoof	[0.0, 0.7804642841193393, 5.5330101811999444e-05, 0.0199962987948566, 0.26012894065893416, 0.0, 0.00011066020362399889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024389508878729354, 0.0, -0.2665693645098509, -0.500239450482287, 0.0, -0.00011066020362399889, -0.0099926163872471, 0.0, 0.0, 0.0, 0.0, -0.028550332534991712]
spoof_176_2021-12-11	spoof	[0.0, 0.7806416354032965, 5.923105673945313e-05, 0.019984558543891487, 0.2601309549883303, 0.0, 0.00011846211347890626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025327199861790158, 0.0, -0.2657105205331867, -0.5002536590100732, 0.0, -0.00011846211347890626, -0.009986356166271797, 0.0, 0.0, 0.0, 0.0, -0.030563225277557813]
spoof_177_2021-12-11	spoof	[0.0, 0.7807032801602645, 5.213864936690338e-05, 0.020021241356890897, 0.26020314353046803, 0.0, 0.00010427729873380677, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023483247674853283, 0.0, -0.2657924067426001, -0.5003746179741718, 0.0, -0.00010427729873380677, -0.010010620678445449, 0.0, 0.0, 0.0, 0.0, -0.026903543073322145]
spoof_178_2021-12-11	spoof	[0.0, 0.7804884539862239, 5.604541533722705e-05, 0.02003063144152495, 0.26012919074620566, 0.0, 0.0001120908306744541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02454789191770545, 0.0, -0.2664623226793123, -0.5002277500508864, 0.0, -0.0001120908306744541, -0.010020920262296196, 0.0, 0.0, 0.0, 0.0, -0.02891943431400916]
spoof_179_2021-12-11	spoof	[0.0, 0.78046798333882, 5.7102678071000454e-05, 0.021778961416279573, 0.2601369602202497, 0.0, 0.00011420535614200091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.025604840847036604, 0.0, -0.2661784235601615, -0.5002308804375781, 0.0, -0.00011420535614200091, -0.010883770440332686, 0.0, 0.0, 0.0, 0.0, -0.029464981884636234]
spoof_17_2021-12-11	spoof	[0.0, 0.7807704095858145, 4.870074910091158e-05, 0.02001600788047466, 0.2602568031952715, 0.0, 9.740149820182316e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02254844683372206, 0.0, -0.2655846651469112, -0.5004878583602481, 0.0, -9.740149820182316e-05, -0.010003133865327238, 0.0, 0.0, 0.0, 0.0, -0.025129586536070374]
spoof_180_2021-12-11	spoof	[0.0, 0.7805680236683216, 5.663266514317069e-05, 0.02001398386159652, 0.2601704636677261, 0.0, 0.00011326533028634137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024657862403336516, 0.0, -0.2660036281774727, -0.5003042904077984, 0.0, -0.00011326533028634137, -0.010001328664283942, 0.0, 0.0, 0.0, 0.0, -0.029222455213876074]
spoof_181_2021-12-11	spoof	[0.0, 0.7805085874979556, 5.4436364032497945e-05, 0.019978145599926746, 0.2601622709841142, 0.0, 0.00010887272806499589, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02420240744884859, 0.0, -0.2663353546653995, -0.5003137345498821, 0.0, -0.00010887272806499589, -0.009983629163560123, 0.0, 0.0, 0.0, 0.0, -0.02808916384076894]
spoof_182_2021-12-11	spoof	[0.0, 0.7805201691913886, 5.3387152475471176e-05, 0.019977472456321314, 0.26015559401297106, 0.0, 0.00010677430495094235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023906766878515992, 0.0, -0.2664339231440865, -0.5002910058476404, 0.0, -0.00010677430495094235, -0.00998339751291311, 0.0, 0.0, 0.0, 0.0, -0.02754777067734313]
spoof_183_2021-12-11	spoof	[0.0, 0.7804911434831154, 5.302177575597583e-05, 0.02001041817030528, 0.260156644924271, 0.0, 0.00010604355151195165, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023796172959281953, 0.0, -0.2665616754355929, -0.5002816629679343, 0.0, -0.00010604355151195165, -0.00999990690757704, 0.0, 0.0, 0.0, 0.0, -0.02735923629008353]
spoof_184_2021-12-11	spoof	[0.0, 0.7807021291036819, 5.6810563745519775e-05, 0.020031404776670272, 0.2602037440672297, 0.0, 0.00011362112749103955, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02465578466555558, 0.0, -0.2654303159318175, -0.500376083357789, 0.0, -0.00011362112749103955, -0.010010021331960583, 0.0, 0.0, 0.0, 0.0, -0.0293142508926882]
spoof_185_2021-12-11	spoof	[0.0, 0.7806686083417186, 5.661203268660304e-05, 0.020018014757982833, 0.2601662574145529, 0.0, 0.00011322406537320607, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024671523844821606, 0.0, -0.26571423661784, -0.5003031776645857, 0.0, -0.00011322406537320607, -0.009997684972454096, 0.0, 0.0, 0.0, 0.0, -0.02921180886628717]
spoof_186_2021-12-11	spoof	[0.0, 0.7805793010929087, 5.346799788293093e-05, 0.02013604800271179, 0.2601645840987653, 0.0, 0.00010693599576586186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023932275852399886, 0.0, -0.2661529998616536, -0.5003321369893144, 0.0, -0.00010693599576586186, -0.010062677201567602, 0.0, 0.0, 0.0, 0.0, -0.027589486907592362]
spoof_187_2021-12-11	spoof	[0.0, 0.7806517291096698, 5.481104075868661e-05, 0.020027954293224084, 0.2601660860651818, 0.0, 0.00010962208151737322, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024138782350125582, 0.0, -0.2659102831366922, -0.5003042178371396, 0.0, -0.00010962208151737322, -0.010008496042536175, 0.0, 0.0, 0.0, 0.0, -0.02828249703148229]
spoof_188_2021-12-11	spoof	[0.0, 0.7797905695281957, 5.376976014509293e-05, 0.020002350773974567, 0.25989075868529216, 0.0, 0.00016130928043527878, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02392754326456635, 0.0, -0.2654290439802367, -0.49977916659660976, 0.0, -0.00016130928043527878, -0.009990421434958265, 0.0, 0.0, 0.0, 0.0, -0.0554903924697359]
spoof_189_2021-12-11	spoof	[0.0, 0.7806569162576474, 5.288573532352705e-05, 0.020022539393487342, 0.2601766634976237, 0.0, 0.0001057714706470541, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023629346542551884, 0.0, -0.26600467153027635, -0.5003202104546953, 0.0, -0.0001057714706470541, -0.010005981123211318, 0.0, 0.0, 0.0, 0.0, -0.027289039426939957]
spoof_18_2021-12-11	spoof	[0.0, 0.7805109753549234, 9.933324535220152e-05, 0.019975915640327725, 0.260163702901951, 0.0, 0.0001489998680283023, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03545203526620072, 0.0, -0.26527936503758937, -0.5003316235145039, 0.0, -0.0001489998680283023, -0.009992924482431473, 0.0, 0.0, 0.0, 0.0, -0.025627977300867993]
spoof_190_2021-12-11	spoof	[0.0, 0.780681781859687, 5.36779783728934e-05, 0.02000041474174008, 0.2601986323647634, 0.0, 0.0001073559567457868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023822286801890087, 0.0, -0.2657489353285206, -0.5003753787964377, 0.0, -0.0001073559567457868, -0.00999483957303275, 0.0, 0.0, 0.0, 0.0, -0.027697836840412993]
spoof_191_2021-12-11	spoof	[0.0, 0.7805783984426184, 5.4495964592882964e-05, 0.020000019005588048, 0.2601855333522604, 0.0, 0.00010899192918576593, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024174409893402884, 0.0, -0.26603839994953604, -0.5003492493130957, 0.0, -0.00010899192918576593, -0.009994559906334737, 0.0, 0.0, 0.0, 0.0, -0.02811991772992761]
spoof_192_2021-12-11	spoof	[0.0, 0.7805908560644039, 5.60020989241677e-05, 0.020015150155497537, 0.2601745511818983, 0.0, 0.0001120041978483354, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02455132016835512, 0.0, -0.2659427673710876, -0.5003227517885143, 0.0, -0.0001120041978483354, -0.010013175287641184, 0.0, 0.0, 0.0, 0.0, -0.028897083044870535]
spoof_193_2021-12-11	spoof	[0.0, 0.7807253941557172, 5.829702320423211e-05, 0.019995878959051614, 0.26016795515584706, 0.0, 0.00011659404640846422, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02504440116853811, 0.0, -0.26536804962566457, -0.5003283719480016, 0.0, -0.00011659404640846422, -0.009992109777205382, 0.0, 0.0, 0.0, 0.0, -0.030081263973383766]
spoof_194_2021-12-11	spoof	[0.0, 0.7806336595029384, 5.625945252839073e-05, 0.01997210564757871, 0.26015496038178443, 0.0, 0.00011251890505678145, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024551625083389716, 0.0, -0.2658821726491746, -0.5002928075539674, 0.0, -0.00011251890505678145, -0.009991678769042193, 0.0, 0.0, 0.0, 0.0, -0.029029877504649616]
spoof_195_2021-12-11	spoof	[0.0, 0.7806003976990186, 5.175228381525509e-05, 0.02002813383650372, 0.2601897821095765, 0.0, 0.00010350456763051019, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023360980914206148, 0.0, -0.26616199566185694, -0.5003617808394123, 0.0, -0.00010350456763051019, -0.010008891689870335, 0.0, 0.0, 0.0, 0.0, -0.026704178448671626]
spoof_196_2021-12-11	spoof	[0.0, 0.7805953946698593, 5.416362943350999e-05, 0.02000804471273859, 0.26014791216914845, 0.0, 0.00010832725886701998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024048651468478434, 0.0, -0.2661492423103814, -0.500298612351445, 0.0, -0.00010832725886701998, -0.009998605993425945, 0.0, 0.0, 0.0, 0.0, -0.027948432787691154]
spoof_197_2021-12-11	spoof	[0.0, 0.7806886700448651, 5.323337038504678e-05, 0.02000510059070058, 0.26019406776803167, 0.0, 0.00010646674077009356, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023816609910269928, 0.0, -0.2657622783103075, -0.5003723882712857, 0.0, -0.00010646674077009356, -0.010007873632388795, 0.0, 0.0, 0.0, 0.0, -0.02746841911868414]
spoof_198_2021-12-11	spoof	[0.0, 0.7805241213980262, 5.5519334883845204e-05, 0.019975856691207505, 0.26016360326569865, 0.0, 0.00011103866976769041, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.024495130550752506, 0.0, -0.2662152107680378, -0.5003069343722827, 0.0, -0.00011103866976769041, -0.009982376412115369, 0.0, 0.0, 0.0, 0.0, -0.028647976800064128]
spoof_199_2021-12-11	spoof	[0.0, 0.7806371070077925, 5.6168216532197874e-05, 0.02110801577279996, 0.260182412620447, 0.0, 0.00011233643306439575, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02508472550327957, 0.0, -0.26565319691068306, -0.5003127719388993, 0.0, -0.00011233643306439575, -0.010559624708053201, 0.0, 0.0, 0.0, 0.0, -0.028982799730614104]
spoof_19_2021-12-11	spoof	[0.0, 0.780733625098154, 5.5894446241276777e-05, 0.02002139064362534, 0.26024454169938466, 0.0, 0.00011178889248255355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02444823078593446, 0.0, -0.2651967896363618, -0.500467692755144, 0.0, -0.00011178889248255355, -0.010005105877188543, 0.0, 0.0, 0.0, 0.0, -0.028841534260498815]
spoof_1_2021-12-11	spoof	[0.0, 0.7807786749805958, 5.066635572416943e-05, 0.020013210511046927, 0.26026293608391354, 0.0, 0.00010133271144833887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.023205190921669602, 0.0, -0.2654106378254892, -0.5004822618433457, 0.0, -0.00010133271144833887, -0.010001538619951046, 0.0, 0.0, 0.0, 0.0, -0.02614383955367143]
spoof_200_2021-12-11	spoof	[0.0, 0.7802014180504437, 0.00011161041114248738, 0.020000585676733736, 0.2600299358797671, 0.0, 0.00016741561671373108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.03873997370755737, 0.0, -0.26606805912257564, -0.5000481250416862, 0.0, -0.00016741561671373108, -0.00998913179725262, 0.0, 0.0, 0.0, 0.0, -0.028795486074761744]
spoof_201_2021-12-11	spoof	[0.0, 0.7806967646114008, 5.7945280532279435e-05, 0.020025888951955773, 0.2601163643094024, 0.0, 0.00011589056106455887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02502077213383826, 0.0, -0.2657950018015658, -0.5001836615546361, 0.0, -0.00011589056106455887, -0.010012944475977887, 0.0, 0.0, 0.0, 0.0, -0.02989976475465619]
