ids	maltype	system calls tfidf_1gram-scaled
normal_19625_2021-12-11	normalv2	[0.40308008630243525, 0.0, 0.0, -0.14642132073212424, 0.0, -0.29596623067999606, -0.29334331476203285, 0.23606770571356914, 0.0, 0.0, 0.0, 0.0, -0.10018485814991138, 0.0, -0.07231374116515726, 0.0, -0.1716814322735186]
normal_19625_2021-12-11	normalv2	[0.3247324528377845, 0.0, 0.0, -0.10738712259488242, 0.0, -0.38026824839097684, -0.3798490676292471, 0.3779189625068364, 0.0, 0.0, 0.0, 0.0, -0.39613936823181706, 0.0, 0.7469938873895047, 0.0, -0.4105015243376693]
normal_19625_2021-12-11	normalv2	[-2.034662794113843, 0.0, 0.0, -0.6784224434865285, 0.0, -0.3100704891826235, -0.31087002039108597, -2.4464298854483117, 0.0, 0.0, 0.0, 0.0, 2.2474689373644128, 0.0, -1.3892886965044209, 0.0, -0.23037952997755679]
normal_19625_2021-12-11	normalv2	[0.7880157430232501, 0.0, 0.0, -0.767836002614755, 0.0, -0.380450305125145, -0.37891212319606543, 1.2828753069107306, 0.0, 0.0, 0.0, 0.0, -1.0562549056555943, 0.0, 0.8483414798248785, 0.0, -0.5381486053549251]
normal_19625_2021-12-11	normalv2	[-0.5745577661006651, 0.0, 0.0, 0.34359569221322117, 0.0, -0.32090629360928624, -0.31888749928427523, -0.7693383531786534, 0.0, 0.0, 0.0, 0.0, 0.8220226552562634, 0.0, -0.7200208232799166, 0.0, 0.0741951639573132]
normal_19625_2021-12-11	normalv2	[-2.6909552345399166, 0.0, 0.0, -0.767836002614755, 0.0, -0.36228157588972676, -0.36204341865014716, -2.7402166683727898, 0.0, 0.0, 0.0, 0.0, 2.7329751643329763, 0.0, -2.2701331533468863, 0.0, 0.2910335247966813]
normal_19625_2021-12-11	normalv2	[-2.4030133706176695, 0.0, 0.0, 1.680886660359916, 0.0, -0.3645597391128142, -0.3665454115515772, -2.442492938798792, 0.0, 0.0, 0.0, 0.0, 2.5825096917373083, 0.0, -2.3969357291541407, 0.0, -0.5297824457401802]
normal_19625_2021-12-11	normalv2	[1.4915224287344022, 0.0, 0.0, 2.6341887571055222, 0.0, -0.3702264618741828, -0.36842828340424805, 1.153729543353381, 0.0, 0.0, 0.0, 0.0, -1.1928792613604646, 0.0, 1.4164371292098286, 0.0, -0.52798683044837]
normal_19625_2021-12-11	normalv2	[0.3096409676874559, 0.0, 0.0, -0.06764742251910992, 0.0, -0.2879991418853136, -0.28623649597755246, -0.06816205512944802, 0.0, 0.0, 0.0, 0.0, -0.03138785336367755, 0.0, 0.4003364629500211, 0.0, -0.08391075069795387]
normal_19625_2021-12-11	normalv2	[0.715504860433829, 0.0, 0.0, 3.6891178248546916, 0.0, -0.3354799009552044, -0.334959812040461, 0.7819665609349298, 0.0, 0.0, 0.0, 0.0, -0.5707570603455498, 0.0, 0.24671699641050676, 0.0, -0.23704143919489817]
normal_19625_2021-12-11	normalv2	[0.6022840285267816, 0.0, 0.0, -0.5770444154941984, 0.0, 2.8912458993368055, 2.8908187445809697, 0.6648994284190368, 0.0, 0.0, 0.0, 0.0, -1.321697265276754, 0.0, 0.5299807643834187, 0.0, 2.552632952272224]
normal_19625_2021-12-11	normalv2	[0.5354556688106274, 0.0, 0.0, 1.4052032926658287, 0.0, -0.31818155965123074, -0.31775174100625125, 0.5958007977983603, 0.0, 0.0, 0.0, 0.0, -0.577009690121629, 0.0, 0.7456774180659761, 0.0, -0.22180895892314148]
normal_19625_2021-12-11	normalv2	[-0.8161004721176562, 0.0, 0.0, -0.1483634956338161, 0.0, -0.34404638408727084, -0.3450566276669103, -1.1825224636401843, 0.0, 0.0, 0.0, 0.0, 1.2192391934580897, 0.0, -1.1074515131492562, 0.0, 0.3423195269530419]
normal_19625_2021-12-11	normalv2	[1.1763473868445422, 0.0, 0.0, -0.5937029223170792, 0.0, -0.22833148518918586, -0.22972672373493014, 1.071114499691924, 0.0, 0.0, 0.0, 0.0, -1.0506347665977795, 0.0, 1.098416557246947, 0.0, -0.43967831807742624]
normal_19625_2021-12-11	normalv2	[0.8673630359319386, 0.0, 0.0, -0.44883934035593626, 0.0, -0.32887507182827747, -0.3255721219116312, 1.3965959252196753, 0.0, 0.0, 0.0, 0.0, -1.1434156512631042, 0.0, 0.8110216489085504, 0.0, -0.3886635175925845]
normal_19625_2021-12-11	normalv2	[1.1348489629515255, 0.0, 0.0, -0.49959851644794695, 0.0, -0.3106068695996352, -0.3114064780691713, 1.0231582679201865, 0.0, 0.0, 0.0, 0.0, -0.9735416706341896, 0.0, 1.006080295964803, 0.0, -0.4355723349786421]
normal_19625_2021-12-11	normalv2	[-0.7463398055016471, 0.0, 0.0, -0.12888894370248868, 0.0, -0.34256222763207006, -0.3428994036210882, -0.925952149262768, 0.0, 0.0, 0.0, 0.0, 1.0722962031705492, 0.0, -1.1000706046123685, 0.0, -0.4222776620089823]
normal_19625_2021-12-11	normalv2	[0.25187281763323977, 0.0, 0.0, -0.44393241334527334, 0.0, -0.36780139036234344, -0.36408935335238135, 0.9995613814782318, 0.0, 0.0, 0.0, 0.0, -0.69254883004982, 0.0, 0.3336898384393135, 0.0, -0.27491470071417806]
normal_19625_2021-12-11	normalv2	[-0.2886953896043405, 0.0, 0.0, -0.4701032757000182, 0.0, -0.35253132248006724, -0.3509364852081718, -0.04279383518241297, 0.0, 0.0, 0.0, 0.0, 0.3165150642824695, 0.0, -0.6271556960274116, 0.0, -0.37532110245687667]
normal_19625_2021-12-11	normalv2	[-1.3830952674913957, 0.0, 0.0, 0.7052669157633144, 0.0, -0.30901666893511837, -0.3091736644798829, -0.9916978200690071, 0.0, 0.0, 0.0, 0.0, 1.1909520196528236, 0.0, -1.324599594199279, 0.0, 0.3692644766796773]
normal_19625_2021-12-11	normalv2	[-2.7595009576031346, 0.0, 0.0, -0.767836002614755, 0.0, -0.2822494063683081, -0.28133897128939994, -2.60340964033219, 0.0, 0.0, 0.0, 0.0, 2.698854425742104, 0.0, -2.498793045849591, 0.0, 0.2605588687323934]
normal_19625_2021-12-11	normalv2	[-1.522141499937095, 0.0, 0.0, -0.5017671247192593, 0.0, -0.3314304334587227, -0.33239805625455193, -1.5316963806198411, 0.0, 0.0, 0.0, 0.0, 1.6053192951747697, 0.0, -1.4330580520471077, 0.0, 0.11256058110322743]
normal_19625_2021-12-11	normalv2	[-0.17520961710644978, 0.0, 0.0, -0.767836002614755, 0.0, -0.33018488724920564, -0.32584149589118955, -0.37705640111027877, 0.0, 0.0, 0.0, 0.0, 0.4235743561623125, 0.0, -0.2805477039724636, 0.0, -0.33335183067650825]
normal_19625_2021-12-11	normalv2	[0.9744458362436242, 0.0, 0.0, 0.6634179710609008, 0.0, -0.33332404710790037, -0.33266229198859987, 0.6390670185448877, 0.0, 0.0, 0.0, 0.0, -0.5480097336589298, 0.0, 0.4740326967773998, 0.0, -0.4952321097241973]
normal_19625_2021-12-11	normalv2	[-1.6103706017223196, 0.0, 0.0, -0.36548597855106396, 0.0, -0.32754307001158695, -0.3256314151220281, -1.839367425484348, 0.0, 0.0, 0.0, 0.0, 1.9005307962035702, 0.0, -1.688826198972043, 0.0, -0.21108363379373155]
normal_19625_2021-12-11	normalv2	[1.1038003821507456, 0.0, 0.0, -0.767836002614755, 0.0, -0.25272031106837684, -0.2539201651980144, 0.9944392789377985, 0.0, 0.0, 0.0, 0.0, -0.900989905957987, 0.0, 0.786905921228123, 0.0, -0.42251432935248523]
normal_19625_2021-12-11	normalv2	[0.060627881277687916, 0.0, 0.0, 2.1374568821411386, 0.0, -0.5090010045552843, -0.5071264132573223, -0.3263040581209186, 0.0, 0.0, 0.0, 0.0, 0.3740570188986817, 0.0, -0.14067852716392812, 0.0, -0.5673658945968448]
normal_19625_2021-12-11	normalv2	[0.5022683705153506, 0.0, 0.0, -0.5766390355431901, 0.0, -0.34019441266494244, -0.33948639301647376, 0.3557768196221464, 0.0, 0.0, 0.0, 0.0, -0.40228749390176793, 0.0, 0.6894903602291311, 0.0, -0.0201875679489478]
normal_19625_2021-12-11	normalv2	[-0.5063199605703773, 0.0, 0.0, 0.19507813224915127, 0.0, -0.2934650464548803, -0.2926049681513872, -0.8957662918784752, 0.0, 0.0, 0.0, 0.0, 0.8060286272988515, 0.0, -0.35117183912673033, 0.0, -0.32489912741013516]
normal_19625_2021-12-11	normalv2	[0.5621594805795213, 0.0, 0.0, 0.30769364733928545, 0.0, -0.3561293181367483, -0.3548888860526812, 0.833805382237887, 0.0, 0.0, 0.0, 0.0, -0.8694618392309695, 0.0, 1.2528438009959375, 0.0, -0.33664651758154257]
normal_19625_2021-12-11	normalv2	[-0.08740576568372573, 0.0, 0.0, 1.0761207961659855, 0.0, -0.22003434324393661, -0.2190151980414073, 0.3694465242743388, 0.0, 0.0, 0.0, 0.0, -0.09904736011904015, 0.0, -0.2733502832822965, 0.0, -0.3874024418103129]
normal_19625_2021-12-11	normalv2	[0.7754828023379206, 0.0, 0.0, -0.767836002614755, 0.0, -0.3348788148020841, -0.3351276988601086, 0.8439820536188701, 0.0, 0.0, 0.0, 0.0, -0.8852076104539114, 0.0, 1.2299466286699028, 0.0, -0.4564622293968436]
normal_19625_2021-12-11	normalv2	[0.02045718818119611, 0.0, 0.0, -0.767836002614755, 0.0, -0.3454062052113038, -0.34673791382941116, 0.2508720477891694, 0.0, 0.0, 0.0, 0.0, -0.10090837837275748, 0.0, 0.06709175123383827, 0.0, -0.39070519347887567]
normal_19625_2021-12-11	normalv2	[-4.033646634781363, 0.0, 0.0, -0.13748542840855932, 0.0, -0.3380581689702512, -0.3386941854514807, -4.1285215362500285, 0.0, 0.0, 0.0, 0.0, 4.2401049379302345, 0.0, -3.9305669568316235, 0.0, -0.1311084301507159]
normal_19625_2021-12-11	normalv2	[-2.8861713919146412, 0.0, 0.0, -0.767836002614755, 0.0, 3.050566178469085, 3.049515008360851, -2.741861710618827, 0.0, 0.0, 0.0, 0.0, 1.7858045097437416, 0.0, -1.7083623321225865, 0.0, 3.2133093137731765]
normal_19625_2021-12-11	normalv2	[-0.46340715796999593, 0.0, 0.0, -0.043017723955145505, 0.0, -0.40657364916302974, -0.4039192823370559, -0.43699506617274736, 0.0, 0.0, 0.0, 0.0, 0.37925768738932525, 0.0, 0.1695190521020326, 0.0, -0.5133392312423918]
normal_19625_2021-12-11	normalv2	[-1.2191766999322713, 0.0, 0.0, 0.3153061799999235, 0.0, -0.32351439245770097, -0.32211737121857814, -1.4303221133204505, 0.0, 0.0, 0.0, 0.0, 1.5377181831051965, 0.0, -1.6358417020460247, 0.0, 0.9129847970795916]
normal_19625_2021-12-11	normalv2	[-0.47718319102772583, 0.0, 0.0, -0.46149571689726554, 0.0, -0.33631503086627085, -0.3340309880459242, -0.23151095371354796, 0.0, 0.0, 0.0, 0.0, 0.4939251460311143, 0.0, -0.7536521199122379, 0.0, -0.494993283946092]
normal_19625_2021-12-11	normalv2	[-6.885069436350222, 0.0, 0.0, -0.4984780001961054, 0.0, -0.3832140437681815, -0.38389881961072425, -7.270013854197354, 0.0, 0.0, 0.0, 0.0, 7.374426572023207, 0.0, -6.826095771971775, 0.0, -0.3805364186832686]
normal_19625_2021-12-11	normalv2	[1.2591302893744196, 0.0, 0.0, 1.3454597013066592, 0.0, -0.31134037018226457, -0.3115417405951177, 1.1463468392840455, 0.0, 0.0, 0.0, 0.0, -1.014179105693168, 0.0, 0.8256188040271946, 0.0, -0.43400398744964697]
normal_19625_2021-12-11	normalv2	[-0.23790623617356518, 0.0, 0.0, -0.49276903791614873, 0.0, -0.31742920148859843, -0.31767535745903613, -0.006536719550948081, 0.0, 0.0, 0.0, 0.0, 0.11133244773488861, 0.0, -0.038381733800982254, 0.0, -0.31400005232562866]
normal_19625_2021-12-11	normalv2	[0.7118889734229262, 0.0, 0.0, -0.10398254613884131, 0.0, 2.3323749585135576, 2.332000162040963, 0.5741588520585582, 0.0, 0.0, 0.0, 0.0, -1.212739592084984, 0.0, 0.8028032894645927, 0.0, 2.0675496593503793]
normal_19625_2021-12-11	normalv2	[1.0360573694033293, 0.0, 0.0, -0.5002127693523805, 0.0, -0.3274295475284487, -0.32827307388089977, 0.9214511431350922, 0.0, 0.0, 0.0, 0.0, -0.7730047651859623, 0.0, 0.5585697975063945, 0.0, -0.28828972018964466]
normal_19625_2021-12-11	normalv2	[0.0715371041959026, 0.0, 0.0, -0.09723639353781417, 0.0, -0.24524550219572955, -0.24452061985889723, -0.09002061052093495, 0.0, 0.0, 0.0, 0.0, 0.2162953007169969, 0.0, -0.39430918960425776, 0.0, 0.026804408573548235]
normal_19625_2021-12-11	normalv2	[-1.5069628482774577, 0.0, 0.0, -0.767836002614755, 0.0, -0.3101009012035045, -0.3109419474652804, -1.708033522053152, 0.0, 0.0, 0.0, 0.0, 1.7631214150344978, 0.0, -1.704350157419147, 0.0, 0.8722199869110155]
normal_19625_2021-12-11	normalv2	[0.2693199521324437, 0.0, 0.0, 0.07452683507989286, 0.0, -0.3093058877907133, -0.31135914112077784, 0.1393639878777347, 0.0, 0.0, 0.0, 0.0, -0.08980120764912669, 0.0, 0.1521918537639123, 0.0, -0.0919828672052621]
normal_19625_2021-12-11	normalv2	[-1.7659035074539973, 0.0, 0.0, -0.767836002614755, 0.0, -0.3904008954008153, -0.3902583290760746, -1.3826720566852366, 0.0, 0.0, 0.0, 0.0, 1.5082817943485458, 0.0, -1.2454181164086617, 0.0, -0.5075319729264851]
normal_19625_2021-12-11	normalv2	[0.1582391833165464, 0.0, 0.0, -0.4805935838199351, 0.0, -0.3627318135507899, -0.36198014730386924, -0.00026020926343872885, 0.0, 0.0, 0.0, 0.0, 0.07086783884340699, 0.0, 0.021067221738701448, 0.0, -0.39136646450152957]
normal_19625_2021-12-11	normalv2	[-0.57245628795137, 0.0, 0.0, -0.767836002614755, 0.0, -0.28533560583431183, -0.2869715628202227, -0.7347892257577572, 0.0, 0.0, 0.0, 0.0, 0.7478171528304131, 0.0, -0.493282593949225, 0.0, -0.41481686553804936]
normal_19625_2021-12-11	normalv2	[-1.109418120215078, 0.0, 0.0, 3.2333513058825893, 0.0, -0.3249057280395176, -0.3267369631854379, -1.4713254206584478, 0.0, 0.0, 0.0, 0.0, 1.4537771486901805, 0.0, -1.3345500584601124, 0.0, 1.261960364211715]
normal_19625_2021-12-11	normalv2	[-0.955326535400466, 0.0, 0.0, -0.767836002614755, 0.0, -0.29307816910680107, -0.2921211850525113, -0.945625765803448, 0.0, 0.0, 0.0, 0.0, 0.9190441722818706, 0.0, -0.5082676873895218, 0.0, -0.3237994544230731]
normal_19625_2021-12-11	normalv2	[1.0534038473817846, 0.0, 0.0, 1.046095558754019, 0.0, -0.30822254206738675, -0.30755635543439347, 0.9259115830317931, 0.0, 0.0, 0.0, 0.0, -0.8530720391067607, 0.0, 0.8331090599953725, 0.0, -0.4714817453787294]
normal_19625_2021-12-11	normalv2	[-1.1091155325580588, 0.0, 0.0, -0.3646688507103207, 0.0, -0.33365729483502043, -0.3316941264195137, -1.104639231847043, 0.0, 0.0, 0.0, 0.0, 1.2095336656398332, 0.0, -1.0967632131242242, 0.0, -0.262354482905224]
normal_19625_2021-12-11	normalv2	[0.45517037383592607, 0.0, 0.0, 0.5410403200643179, 0.0, -0.33710135221111437, -0.33690457278960123, 0.5127880773680906, 0.0, 0.0, 0.0, 0.0, -0.5500320352614263, 0.0, 0.9195129479455508, 0.0, -0.4996841212969119]
normal_19625_2021-12-11	normalv2	[-1.8822685341440437, 0.0, 0.0, -0.767836002614755, 0.0, -0.3023882427839402, -0.3037142583337197, -2.0918017219902536, 0.0, 0.0, 0.0, 0.0, 2.1839614651886747, 0.0, -2.171382628428342, 0.0, 0.7286566311543766]
normal_19625_2021-12-11	normalv2	[-1.5159060775511848, 0.0, 0.0, -0.767836002614755, 0.0, -0.3798333565170268, -0.37787967383425525, -1.7419111141279435, 0.0, 0.0, 0.0, 0.0, 1.8846163958268924, 0.0, -1.8684912064496888, 0.0, -0.07578861503995062]
normal_19625_2021-12-11	normalv2	[-4.6422931703613255, 0.0, 0.0, -0.14347830070290626, 0.0, -0.3343948698610686, -0.3352393930963978, -4.5659168468749565, 0.0, 0.0, 0.0, 0.0, 4.661772247353141, 0.0, -4.30886993638995, 0.0, 0.3993080074981254]
normal_19625_2021-12-11	normalv2	[-1.9819470743190386, 0.0, 0.0, 0.7372511813327766, 0.0, -0.34161680307754955, -0.3397605482455049, -2.2230325478859045, 0.0, 0.0, 0.0, 0.0, 2.2465231858856702, 0.0, -1.8811971735572475, 0.0, -0.3629995052607728]
normal_19625_2021-12-11	normalv2	[0.5377100586011434, 0.0, 0.0, 1.2812173059225243, 0.0, -0.31460278310475737, -0.3109383941987401, 0.8301929432440011, 0.0, 0.0, 0.0, 0.0, -0.5916862782233734, 0.0, 0.27054200501724956, 0.0, -0.37309559720154983]
normal_19625_2021-12-11	normalv2	[-0.23976778807112556, 0.0, 0.0, 4.2681943149621775, 0.0, -0.37878701004402504, -0.3790427587471188, -0.008730058060776317, 0.0, 0.0, 0.0, 0.0, 0.21226214570583501, 0.0, -0.4004433565208353, 0.0, -0.03690848773170665]
normal_19625_2021-12-11	normalv2	[0.23961767653700491, 0.0, 0.0, -0.052465210698727574, 0.0, -0.2999548127646662, -0.2976630412693308, 0.5098181417728274, 0.0, 0.0, 0.0, 0.0, -0.3226397335206754, 0.0, 0.1528052291805008, 0.0, -0.41379857103108425]
normal_19625_2021-12-11	normalv2	[-1.3040757529045421, 0.0, 0.0, -0.767836002614755, 0.0, -0.30916820122792793, -0.30771783593908714, -1.3062225762376924, 0.0, 0.0, 0.0, 0.0, 1.4008998102035888, 0.0, -1.284123830512257, 0.0, -0.10935573588300529]
normal_19625_2021-12-11	normalv2	[-0.17554966414502496, 0.0, 0.0, -0.22467058169049747, 0.0, -0.3622385531981052, -0.36275083835705113, -0.5289538478430509, 0.0, 0.0, 0.0, 0.0, 0.6075877231494621, 0.0, -0.5332273676834743, 0.0, -0.44190672820531035]
normal_19625_2021-12-11	normalv2	[0.6328635786433069, 0.0, 0.0, -0.07917927332062626, 0.0, -0.2684609770839194, -0.26710375021909727, 0.48482429054661896, 0.0, 0.0, 0.0, 0.0, -0.4388184516359386, 0.0, 0.4787107024328888, 0.0, -0.34248304478322894]
normal_19625_2021-12-11	normalv2	[-2.4260874411979434, 0.0, 0.0, -0.13851839854661355, 0.0, -0.3320594033356471, -0.32910546153398457, -2.466350874065522, 0.0, 0.0, 0.0, 0.0, 2.619751716004752, 0.0, -2.505786616930206, 0.0, -0.39365939817382484]
normal_19625_2021-12-11	normalv2	[0.7508772400438276, 0.0, 0.0, 1.462033467572283, 0.0, -0.360278131121813, -0.3592359419489913, 1.0271598721289104, 0.0, 0.0, 0.0, 0.0, -0.9036756613743498, 0.0, 0.886275790490666, 0.0, -0.4312312610564496]
normal_19625_2021-12-11	normalv2	[-1.2105083171723703, 0.0, 0.0, -0.5020244735530748, 0.0, -0.37501808009082954, -0.37599182171237633, -1.018818345887698, 0.0, 0.0, 0.0, 0.0, 1.1757651480439482, 0.0, -1.104263892150166, 0.0, -0.3754957519300493]
normal_19625_2021-12-11	normalv2	[-2.4869981229236533, 0.0, 0.0, -0.10761280143852907, 0.0, -0.3042790797075829, -0.3038932447956043, -2.1234247106794717, 0.0, 0.0, 0.0, 0.0, 2.394698860150152, 0.0, -2.531978293850767, 0.0, -0.25237088571813326]
normal_19625_2021-12-11	normalv2	[0.9129636304759317, 0.0, 0.0, -0.01979741075700279, 0.0, -0.3111078848755435, -0.30768248342840876, 0.9861333349270511, 0.0, 0.0, 0.0, 0.0, -0.8219081904015682, 0.0, 0.6181154196798917, 0.0, -0.4200671861802555]
normal_19625_2021-12-11	normalv2	[0.34781032574785015, 0.0, 0.0, 0.8254138586696885, 0.0, -0.27495602263657776, -0.2716991740771435, 0.8588958029925321, 0.0, 0.0, 0.0, 0.0, -0.6931014490546525, 0.0, 0.5870265636015264, 0.0, -0.38648784613334913]
normal_19625_2021-12-11	normalv2	[0.5189298129111475, 0.0, 0.0, 6.178306042599929, 0.0, -0.30245109901023837, -0.30439219545141144, 0.943268166771821, 0.0, 0.0, 0.0, 0.0, -0.7606874063057715, 0.0, 0.5835913880879873, 0.0, -0.4709533722844486]
normal_19625_2021-12-11	normalv2	[0.43256277741447624, 0.0, 0.0, -0.49420707992253166, 0.0, -0.2880174497711117, -0.28838954548124734, 0.48941246316335746, 0.0, 0.0, 0.0, 0.0, -0.3575972209039832, 0.0, 0.26306773840431646, 0.0, -0.41257513195669837]
normal_19625_2021-12-11	normalv2	[1.4451175527228688, 0.0, 0.0, 1.399753543430659, 0.0, 0.02526327284302423, 0.02552029149130008, 1.1307802791761163, 0.0, 0.0, 0.0, 0.0, -1.2487154749172051, 0.0, 1.3633018587218702, 0.0, -0.1568315866624516]
normal_19625_2021-12-11	normalv2	[0.10160301847244331, 0.0, 0.0, -0.4315378904524876, 0.0, -0.38230946584813186, -0.37759227728870876, 0.14720944888482318, 0.0, 0.0, 0.0, 0.0, 0.001821762389200977, 0.0, -0.03988478543669532, 0.0, -0.48257202931692256]
normal_19625_2021-12-11	normalv2	[-0.0038646127149136343, 0.0, 0.0, -0.13830850887612686, 0.0, -0.31702969964742733, -0.3140723400311805, 0.2639289272875547, 0.0, 0.0, 0.0, 0.0, -0.031109247274633732, 0.0, -0.22399269036703404, 0.0, -0.37940522213706634]
normal_19625_2021-12-11	normalv2	[0.8116898894057355, 0.0, 0.0, -0.004890892816055257, 0.0, -0.36296672843583466, -0.3590083251944692, 0.4123595102408666, 0.0, 0.0, 0.0, 0.0, -0.48646393150573747, 0.0, 0.8300661435333915, 0.0, -0.3673327996821681]
normal_19625_2021-12-11	normalv2	[0.8658090271401371, 0.0, 0.0, 1.6022545697466815, 0.0, -0.3138880994468689, -0.3142641649295983, 0.9373768110223754, 0.0, 0.0, 0.0, 0.0, -0.8231537632086081, 0.0, 0.7571428299795692, 0.0, -0.4788113939968423]
normal_19625_2021-12-11	normalv2	[-0.9747778435848754, 0.0, 0.0, -0.767836002614755, 0.0, -0.3902515898409286, -0.3889177103875851, -0.7546156613710773, 0.0, 0.0, 0.0, 0.0, 1.0863453594262569, 0.0, -1.441094596273101, 0.0, -0.502885011362916]
normal_19625_2021-12-11	normalv2	[-0.5613964428253884, 0.0, 0.0, -0.4742352255095623, 0.0, -0.3139788180228183, -0.3127303992098389, -0.9594942028612248, 0.0, 0.0, 0.0, 0.0, 1.0565202731440022, 0.0, -1.0804171699334388, 0.0, -0.11736727015653468]
normal_19625_2021-12-11	normalv2	[-2.453113943813664, 0.0, 0.0, -0.767836002614755, 0.0, -0.3222462092346661, -0.3225367689595405, -2.100520025487275, 0.0, 0.0, 0.0, 0.0, 2.3738908682245325, 0.0, -2.5346028198042667, 0.0, -0.06763796116639799]
normal_19625_2021-12-11	normalv2	[1.176552641199393, 0.0, 0.0, 0.8461086726969694, 0.0, -0.21828114289768963, -0.26132517566154423, 0.8931091676178483, 0.0, 0.0, 0.0, 0.0, -0.8114484414565104, 0.0, 0.6876350626018436, 0.0, -0.4301786995530042]
normal_19625_2021-12-11	normalv2	[0.8721815624959278, 0.0, 0.0, -0.5892185159202651, 0.0, -0.3629228495433912, -0.3637299936880976, 0.7517908716325556, 0.0, 0.0, 0.0, 0.0, -0.7168902962592486, 0.0, 0.8576281382015573, 0.0, -0.5260055644819803]
normal_19625_2021-12-11	normalv2	[-8.128021010518678, 0.0, 0.0, -0.511532531029551, 0.0, -0.33010199568533105, -0.3318581626709781, -7.9943119913611955, 0.0, 0.0, 0.0, 0.0, 8.24384998628517, 0.0, -7.911108517295245, 0.0, -0.3402961702933824]
normal_19625_2021-12-11	normalv2	[0.26936334709140797, 0.0, 0.0, -0.767836002614755, 0.0, -0.29897917783123446, -0.3005008937989449, 0.32066887583681947, 0.0, 0.0, 0.0, 0.0, -0.23240484520240584, 0.0, 0.271085959162084, 0.0, -0.4272980914111192]
normal_19625_2021-12-11	normalv2	[0.7147143360697048, 0.0, 0.0, -0.767836002614755, 0.0, -0.301310340024376, -0.299858450781336, 0.5687124472634603, 0.0, 0.0, 0.0, 0.0, -0.6390337147896527, 0.0, 0.9950206610489332, 0.0, -0.4182580493827425]
normal_19625_2021-12-11	normalv2	[-0.09584679599519905, 0.0, 0.0, 0.25985498481393643, 0.0, -0.2777821496212616, -0.2776209751267586, 0.1440874023489484, 0.0, 0.0, 0.0, 0.0, -0.06525690050537288, 0.0, 0.16999622598214617, 0.0, -0.35809658056198507]
normal_19625_2021-12-11	normalv2	[-1.4896419283827735, 0.0, 0.0, -0.46138702352308436, 0.0, -0.32032728720470716, -0.31803984605286056, -1.4980927443826537, 0.0, 0.0, 0.0, 0.0, 1.661515720924735, 0.0, -1.6754181799005194, 0.0, -0.24602479769326252]
normal_19625_2021-12-11	normalv2	[-2.5262847745632224, 0.0, 0.0, 0.6131460669526859, 0.0, -0.31071159808988813, -0.3108688619236608, -2.9661658784041043, 0.0, 0.0, 0.0, 0.0, 3.019943888097562, 0.0, -2.767218688335643, 0.0, -0.1803353602557885]
normal_19625_2021-12-11	normalv2	[-4.3292035350108975, 0.0, 0.0, -0.767836002614755, 0.0, -0.24330759562393273, -0.2875829634181448, -4.627921423088566, 0.0, 0.0, 0.0, 0.0, 4.7019739964264105, 0.0, -4.332362555308027, 0.0, -0.28889277070493996]
normal_19625_2021-12-11	normalv2	[-0.08660151115103333, 0.0, 0.0, 0.06834174944395055, 0.0, -0.38721412731344085, -0.38432978715725347, -0.2723000892686242, 0.0, 0.0, 0.0, 0.0, 0.2787663621366547, 0.0, -0.04676710576796586, 0.0, -0.01560321157132302]
normal_19625_2021-12-11	normalv2	[-0.6698577552662547, 0.0, 0.0, 1.2852944020959796, 0.0, -0.3673886528373163, -0.36220111519947173, -0.159577429320115, 0.0, 0.0, 0.0, 0.0, 0.24150692528786463, 0.0, 0.03566093859983335, 0.0, -0.5188932973838193]
normal_19625_2021-12-11	normalv2	[-2.4688776924859295, 0.0, 0.0, -0.767836002614755, 0.0, -0.33772638107399766, -0.3379757103229832, -2.5105947815990146, 0.0, 0.0, 0.0, 0.0, 2.770270712681157, 0.0, -2.933798542475097, 0.0, -0.24935983227947758]
normal_19625_2021-12-11	normalv2	[-0.5979475024082179, 0.0, 0.0, 1.7159824274995872, 0.0, -0.34606668974363064, -0.3462295499069581, -0.5761059706451233, 0.0, 0.0, 0.0, 0.0, 0.6073958809114527, 0.0, -0.3251160207865588, 0.0, -0.424607858046145]
normal_19625_2021-12-11	normalv2	[-5.075932951901581, 0.0, 0.0, -0.5111183545562991, 0.0, -0.34017665226028854, -0.34189600782084223, -5.02208065782775, 0.0, 0.0, 0.0, 0.0, 5.132159687751867, 0.0, -4.653475136862042, 0.0, -0.5062163530172616]
normal_19625_2021-12-11	normalv2	[-1.16146991725532, 0.0, 0.0, -0.47274441058079125, 0.0, 0.2960985224063608, 0.29726220479063137, -1.5820918028924447, 0.0, 0.0, 0.0, 0.0, 1.5158355745904457, 0.0, -1.5783312210424452, 0.0, 0.46132761336148415]
normal_19625_2021-12-11	normalv2	[-2.0409809648537336, 0.0, 0.0, 3.2830862916394596, 0.0, -0.2656538699937358, -0.2672488223044039, -2.253625369515874, 0.0, 0.0, 0.0, 0.0, 2.3601006127393815, 0.0, -2.2575640085093345, 0.0, -0.31711147024251646]
normal_19625_2021-12-11	normalv2	[-0.08924634408047952, 0.0, 0.0, -0.44402632724439367, 0.0, -0.27629223968904026, -0.2726185384423818, -0.05012338501420748, 0.0, 0.0, 0.0, 0.0, 0.16369235760518266, 0.0, -0.187960032472398, 0.0, -0.3367584589541627]
