ids	maltype	system calls tfidf_1gram-scaled
repeat_128_2021-12-11	repeat	[-0.8531342947001346, 0.005855413374121926, 0.0, -0.585071865049489, 0.0, -0.38515650938207524, -0.3853389373304663, -1.0276226004269289, 0.0, 0.006566565030744911, 0.0, 0.005854528364524242, -0.6186933886070966, 0.009520518807859058, -0.627133298752302, 0.0, -0.463170340558175]
repeat_129_2021-12-11	repeat	[-3.554905005546708, 0.005593275824980265, 0.0, -0.585071865049489, 0.0, -0.3153963212889127, -0.31655288656458563, -3.8885350503593727, 0.0, 0.006272590352365019, 0.0, 0.005592430435855479, 2.4822665485563213, 0.009094300314408367, -3.770088701497649, 0.0, -0.31369759907767575]
repeat_12_2021-12-11	repeat	[-2.75380985504873, 0.006760288247938627, 0.0, -0.45397198388275206, 0.0, -0.38511037337791615, -0.38193519208178117, -3.288904894602208, 0.0, 0.007581338766424248, 0.0, 0.006759266472087757, 1.1789788236677654, 0.010991786112914676, -3.161638571286187, 0.0, -0.20788214327169083]
repeat_130_2021-12-11	repeat	[-0.8389557624395088, 0.005932467165658334, 0.0, 1.8884222828711104, 0.0, -0.3239094959899434, -0.3238072872390424, -0.6391595616698262, 0.0, 0.006652977159259263, 0.0, 0.005931570509855558, -0.7149268428885276, 0.009645803228388842, -1.4082646211637684, 0.0, -0.35827981645809986]
repeat_131_2021-12-11	repeat	[-9.35738608143076, 0.006797822156165332, 0.0, -0.47679444165241336, 0.0, -0.3115366312851095, -0.31272982257628396, -9.873453168307268, 0.0, 0.007607777379896876, 0.0, 0.006782838249991345, 7.500875748290773, 0.011052813790445364, -8.614036941625704, 0.0, -0.14584008091920453]
repeat_132_2021-12-11	repeat	[-1.8386646080632634, 0.007624329078819943, 0.0, -0.585071865049489, 0.0, -0.3171641324334217, -0.31078427615576787, -2.1302664474122213, 0.0, 0.008550319083044825, 0.0, 0.007623176708529488, -0.5751750695897462, 0.01241215576237622, -2.2270021697221094, 0.0, 1.187233849291387]
repeat_133_2021-12-11	repeat	[-5.862621428661656, 0.005685673376291619, 0.0, 0.6519944070642687, 0.0, -0.35732594258887884, -0.3586533492812275, -5.986383487986626, 0.0, 0.006376209770944254, 0.0, 0.005684814021847137, 4.525414350061153, 0.00924453268381675, -5.6618236264962345, 0.0, -0.27468075424348765]
repeat_134_2021-12-11	repeat	[-10.02906898251377, 0.00553715497412405, 0.0, -0.585071865049489, 0.0, -0.3546928466069105, -0.3560568330956222, -9.885160558895361, 0.0, 0.006209653512011995, 0.0, 0.0055363180673195485, 8.645594897851309, 0.009003051485000184, -9.821638741222767, 0.0, -0.35387775446376146]
repeat_135_2021-12-11	repeat	[-5.396121165882024, 0.0111870772895613, 0.0, -0.4223615874538779, 0.0, -0.31328786512146833, -0.31444349916271436, -5.843871125501514, 0.0, 0.01254577018431084, 0.0, 0.011185386431864548, 0.0077357346727203215, 0.01818945528439535, -5.736350891447315, 0.0, -0.27046551453739637]
repeat_136_2021-12-11	repeat	[-2.7333922767088032, 0.006567824007382099, 0.0, 0.051765585745887535, 0.0, -0.2958430590319069, -0.29338389359916833, -2.8389293683767516, 0.0, 0.007365499359202739, 0.0, 0.006566831321313489, 1.0302419307297055, 0.010678851857895744, -3.290887939024969, 0.0, -0.3694234351045857]
repeat_137_2021-12-11	repeat	[-2.236761891372527, 0.005680237061385955, 0.0, 0.9020183420351671, 0.0, -0.3765417922882625, -0.37737440557181456, -2.3115197166754027, 0.0, 0.006370113204728551, 0.0, 0.005679378528606925, 0.7621613071298537, 0.009235693591681334, -1.8850067202226146, 0.0, 0.087146381078429]
repeat_138_2021-12-11	repeat	[-1.742662021151972, 0.006091004130740346, 0.0, -0.585071865049489, 0.0, 2.1406886898689614, 2.141327754682311, -1.4009068168814334, 0.0, 0.006830768755594524, 0.0, 0.006090083513053631, -0.9090716215906609, 0.009903573954615415, -0.9751733532260166, 0.0, 2.0864124920721423]
repeat_139_2021-12-11	repeat	[-1.302209019112636, 0.006534935821378425, 0.0, -0.585071865049489, 0.0, -0.3266435602115668, -0.3243057865554403, -1.5260545668235612, 0.0, 0.007328616837280237, 0.0, 0.006533948106156176, -0.4950531221686758, 0.010625377820556526, -1.3874985496061254, 0.0, 0.705197175892885]
repeat_13_2021-12-11	repeat	[-9.769539423883792, 0.011384400159466686, 0.0, -0.585071865049489, 0.0, -0.3666544622723698, -0.36744289206003916, -9.950525520829448, 0.0, 0.012767058311125838, 0.0, 0.011382679477635828, 4.03415076335951, 0.01851028935265388, -9.947494366599397, 0.0, -0.4460355631025975]
repeat_140_2021-12-11	repeat	[-3.9951039715489007, 0.008727264682489522, 0.0, -0.4114874957076878, 0.0, -0.3257491586653591, -0.32551743717244674, -4.178837165341255, 0.0, 0.009787208420051924, 0.0, 0.008725945610288798, 0.6774111251238308, 0.01418996102273743, -4.155170644717036, 0.0, -0.008501072937325483]
repeat_141_2021-12-11	repeat	[-4.226177033128824, 0.005827769213369478, 0.0, -0.585071865049489, 0.0, -0.3371741115865344, -0.3374601162361559, -4.608838039062678, 0.0, 0.006535563431420843, 0.0, 0.005826888382016099, 3.1711692566587493, 0.009475571212265839, -4.783046352106913, 0.0, -0.3729647184068829]
repeat_142_2021-12-11	repeat	[-5.242876706579489, 0.011494162421589323, 0.0, -0.585071865049489, 0.0, -0.4036794957879202, -0.4018940678125097, -5.301663430303939, 0.0, 0.012890151419348626, 0.0, 0.011492425149869888, -0.8442471594390236, 0.018688755605019612, -5.14075361751109, 0.0, -0.24281523475311112]
repeat_143_2021-12-11	repeat	[-0.6313652657465526, 0.006082772014159149, 0.0, -0.585071865049489, 0.0, -0.3609524778279434, -0.36029177831603176, -0.7993112292947564, 0.0, 0.006821536832002244, 0.0, 0.006081852640706055, -0.8068506855442619, 0.009890189071989339, -1.0412081855223214, 0.0, -0.3480429259556212]
repeat_144_2021-12-11	repeat	[-2.956557882656852, 0.006006764247000629, 0.0, 0.28858105857234406, 0.0, -0.2969882721805224, -0.29661093973642805, -3.075925931573831, 0.0, 0.006736297769617005, 0.0, 0.006005856361652496, 1.4613045883194995, 0.009766605418617543, -3.1489893095254438, 0.0, 0.641360251439572]
repeat_145_2021-12-11	repeat	[-2.3951286833851526, 0.006711720335076805, 0.0, 0.9117453740888457, 0.0, 2.0823666106440384, 2.085310108829161, -2.692309263087211, 0.0, 0.00752687218347996, 0.0, 0.00671070589996625, 0.14011769164946378, 0.010912817866214454, -2.7941273225751035, 0.0, 1.9883862205451406]
repeat_146_2021-12-11	repeat	[-7.531638505303448, 0.005528987020053407, 0.0, -0.20979594462869947, 0.0, -0.3387612437664114, -0.3401558704087339, -7.759410457068931, 0.0, 0.006200493543595408, 0.0, 0.005528151347784759, 6.415002451177206, 0.00898977092641572, -7.653129647199601, 0.0, 0.8002692131127749]
repeat_147_2021-12-11	repeat	[-0.4856093304379713, 0.004697823376070403, 0.0, 0.2166365475303934, 0.0, -0.28225761975250613, -0.2762785353792017, -0.4518373663651214, 0.0, 0.005268383413928642, 0.0, 0.004697113329057424, -0.5052547850059749, 0.007638353255389973, -0.5213692857696921, 0.0, -0.18314619767924611]
repeat_148_2021-12-11	repeat	[-4.074639804291764, 0.006230618972105692, 0.0, 0.019069095276681478, 0.0, -0.2886806664857056, -0.28747287655995285, -4.263302327126793, 0.0, 0.00698734009847092, 0.0, 0.00622967725249727, 2.512778941365656, 0.0101305785464602, -4.159690600609896, 0.0, -0.22733909065657948]
repeat_149_2021-12-11	repeat	[-1.5087216902237945, 0.006339982350345955, 0.0, -0.1547502340982453, 0.0, -0.3475156708431592, -0.34590085218879213, -1.1366939402676866, 0.0, 0.007109985877566631, 0.0, 0.006339024101137794, -0.5233441761293132, 0.010308396239747065, -1.6111655432260101, 0.0, 0.04395920169312081]
repeat_14_2021-12-11	repeat	[-6.736527857680109, 0.00634581081949265, 0.0, -0.4004787647636195, 0.0, -0.30629375195982683, -0.30465816613669505, -7.0901640990923145, 0.0, 0.007116522225939679, 0.0, 0.006344851689347345, 5.402044458528264, 0.010317872949005095, -7.343464832913571, 0.0, -0.24140460980267128]
repeat_150_2021-12-11	repeat	[-1.38232669146756, 0.006774944592370991, 0.0, 6.404020809308066, 0.0, -0.36106531451281126, -0.3622420502522599, -1.4041298660158001, 0.0, 0.007597775153179357, 0.0, 0.006773920601304104, -0.6856104325235403, 0.011015616369449503, -1.4274307265801212, 0.0, -0.3590801242756462]
repeat_151_2021-12-11	repeat	[-5.630625116533633, 0.006367633375598515, 0.0, -0.585071865049489, 0.0, 1.0767079008279459, 1.0783956135643746, -5.915721703410292, 0.0, 0.007140995175098069, 0.0, 0.0063666709471085214, 3.51633813632447, 0.010353354996568065, -4.840799873976846, 0.0, 1.3170796389626083]
repeat_152_2021-12-11	repeat	[-6.9200726806169515, 0.007807659713518291, 0.0, -0.585071865049489, 0.0, -0.20799555704521097, -0.2044396970227571, -7.285084333526079, 0.0, 0.00875591558972271, 0.0, 0.007806479633933737, 4.404636053406751, 0.01269474354730101, -6.917598688041399, 0.0, 0.3760404839261338]
repeat_153_2021-12-11	repeat	[-1.6159539011737774, 0.007539684860392015, 0.0, -0.3657501986545446, 0.0, -0.2557603044190661, -0.24969580804296626, -1.6522364034672388, 0.0, 0.00845539465512313, 0.0, 0.007538545283552836, -0.8481307313489403, 0.012259033979724226, -2.049656577698614, 0.0, -0.3225549348527037]
repeat_154_2021-12-11	repeat	[-7.488709944391081, 0.00553562055235138, 0.0, 0.05903013473021155, 0.0, -0.3671165279832871, -0.3684859489260067, -7.888963576696313, 0.0, 0.006207932731648416, 0.0, 0.005534783877465261, 6.570226970788296, 0.009000556615652367, -7.770487560763365, 0.0, -0.28480138453947906]
repeat_155_2021-12-11	repeat	[-1.1059521451811514, 0.005816017123567667, 0.0, 0.4560478111430984, 0.0, -0.2981295828310607, -0.29347982567306935, -1.110626674307, 0.0, 0.006522384026825463, 0.0, 0.005815138068470138, -0.4593993000888192, 0.009456463083626403, -0.9563263783817377, 0.0, -0.10412897639583484]
repeat_156_2021-12-11	repeat	[-1.2552233516059013, 0.006481922008610157, 0.0, -0.585071865049489, 0.0, 3.446408208894525, 3.4484705701697536, -1.6798060215564514, 0.0, 0.007269164391000512, 0.0, 0.00648094230609856, -1.21430133275762, 0.01053918083166976, -1.2906048124730274, 0.0, 3.338430229976442]
repeat_157_2021-12-11	repeat	[-2.1752690458292854, 0.007117157934946023, 0.0, -0.585071865049489, 0.0, -0.3440728721920688, -0.33957435351444015, -2.020764912157022, 0.0, 0.007981550990140574, 0.0, 0.007116082220444208, -0.21427301334607254, 0.01157203286067195, -2.1680835789312187, 0.0, -0.413178081634636]
repeat_158_2021-12-11	repeat	[-5.525766825928008, 0.006713091692087714, 0.0, -0.585071865049489, 0.0, -0.29933327496896006, -0.29633500943444885, -5.804364693931268, 0.0, 0.007528410094540569, 0.0, 0.00671207704970501, 3.547688956526622, 0.010915047602935067, -4.942901805661374, 0.0, 0.17126104893676833]
repeat_159_2021-12-11	repeat	[-0.6858371341159368, 0.005565919269125071, 0.0, -0.4771339594448799, 0.0, -0.28702405389782454, -0.2882827196548774, -0.6644745293656066, 0.0, 0.006241911288127769, 0.0, 0.005565078014774885, -0.6736482589358166, 0.00904982034554935, -0.8421289046687814, 0.0, -0.3680523631823751]
repeat_15_2021-12-11	repeat	[-1.3971616028170335, 0.006500602738163419, 0.0, -0.39597602729170095, 0.0, -0.3693583500398624, -0.3671470810515586, -1.213963998680714, 0.0, 0.007290113932492388, 0.0, 0.006499620212174828, -0.660941153211686, 0.010569554474945292, -1.2465061051212407, 0.0, -0.4427697760474852]
repeat_160_2021-12-11	repeat	[-7.448101829002219, 0.005640056277901048, 0.0, -0.585071865049489, 0.0, -0.27495595368333364, -0.27593977989448104, -8.024499305341275, 0.0, 0.006325052384786101, 0.0, 0.005639203818199485, 6.6021440292274605, 0.009170362268264745, -7.859613928121807, 0.0, -0.10667415525160731]
repeat_161_2021-12-11	repeat	[-5.977486126050054, 0.005605866543091106, 0.0, -0.585071865049489, 0.0, -0.3807996178496564, -0.3819081000457992, -6.284079841814762, 0.0, 0.0062867102383536, 0.0, 0.005605019250956975, 4.879853367514489, 0.009114771997775504, -6.02140196268118, 0.0, -0.33700546261891984]
repeat_162_2021-12-11	repeat	[-2.813977897483561, 0.007837176854428187, 0.0, -0.585071865049489, 0.0, 2.765107992377895, 2.7660760474908472, -2.336914181807845, 0.0, 0.008789017646387592, 0.0, 0.007835992313509935, -1.0682921518971265, 0.01274273648601117, -2.5671267302176, 0.0, 2.8884465329828286]
repeat_163_2021-12-11	repeat	[-1.7871365313711374, 0.007472985214102159, 0.0, -0.585071865049489, 0.0, -0.32048829697408127, -0.31466994480940214, -2.3074731618040634, 0.0, 0.008380594203488799, 0.0, 0.007471855718502913, -0.3621459832130661, 0.012150584721506765, -2.109105925924081, 0.0, 0.6020719672314359]
repeat_164_2021-12-11	repeat	[-2.573663739829359, 0.006972188842990777, 0.0, -0.2470488787268064, 0.0, -0.32610854212228835, -0.32214831750339756, -2.2275841299056993, 0.0, 0.007818975112239397, 0.0, 0.0069711350396726044, 0.1972347592275565, 0.011336322607896644, -2.795403611244004, 0.0, 0.32142107271428333]
repeat_165_2021-12-11	repeat	[-0.9887698416753314, 0.006242754241481541, 0.0, -0.585071865049489, 0.0, -0.3402210693802787, -0.3415409795422625, -0.9861818563861586, 0.0, 0.007000949220565406, 0.0, 0.006241810687702038, -0.7615120772576901, 0.010150309700001263, -1.0070308660186258, 0.0, -0.3800828281794764]
repeat_166_2021-12-11	repeat	[-5.4828039424382755, 0.006204194042058081, 0.0, -0.4647561223151156, 0.0, -0.2949281579117577, -0.29381828947753574, -5.5622083093012415, 0.0, 0.006957705807857484, 0.0, 0.006203256316414767, 3.8743340631036007, 0.010087613340173227, -5.562384550422491, 0.0, 0.08508723858572913]
repeat_167_2021-12-11	repeat	[-1.8023790986313926, 0.006063747653360509, 0.0, 0.7672374637376392, 0.0, -0.32114603175988815, -0.32055675395718886, -1.6581336355745786, 0.0, 0.006800201924563475, 0.0, 0.00606283115532215, 0.01974307729457879, 0.009859256706805455, -1.6317744352792762, 0.0, -0.3536103206812666]
repeat_168_2021-12-11	repeat	[-7.882834790694557, 0.005536050097178594, 0.0, -0.585071865049489, 0.0, -0.28146912119815, -0.2828387347618344, -8.132148817544609, 0.0, 0.006208414445553361, 0.0, 0.005549051390762848, 6.854111536601137, 0.009001255027420252, -8.229913303323151, 0.0, 0.2072296624556278]
repeat_169_2021-12-11	repeat	[-9.360684199401435, 0.005637470286336802, 0.0, -0.4210836612524558, 0.0, -0.3792232583613418, -0.38021450523451955, -9.162641034281286, 0.0, 0.006322152319378145, 0.0, 0.005636618217491907, 7.791411594707265, 0.009166157615279327, -8.815486331472043, 0.0, -0.33451362616445957]
repeat_16_2021-12-11	repeat	[-1.6790146570382531, 0.007001176476731459, 0.0, 0.7047558788878908, 0.0, -0.34742572793571314, -0.3433574977500003, -1.4974285151475748, 0.0, 0.007851483352031117, 0.0, 0.0070001182921113295, -0.7769263031274792, 0.011383454602615101, -1.2564070697230585, 0.0, -0.4173536535045492]
repeat_170_2021-12-11	repeat	[-7.687187797611803, 0.005865449502826835, 0.0, -0.18695880150430802, 0.0, -0.39542501267867564, -0.39556998658691683, -7.728141568362615, 0.0, 0.006577820067338735, 0.0, 0.00586456297633023, 6.209480014744754, 0.009536836896094374, -7.421290268311831, 0.0, -0.25758947149800554]
repeat_171_2021-12-11	repeat	[-0.6817138445402254, 0.0055946163134577955, 0.0, -0.585071865049489, 0.0, -0.30464233245819927, -0.3057941480574062, -0.837316868924047, 0.0, 0.006274093645847178, 0.0, 0.005593770721726448, -0.5640993147446116, 0.009096479860914589, -0.8803903520164411, 0.0, -0.30301106682381107]
repeat_172_2021-12-11	repeat	[-2.078351593900107, 0.006499214159128193, 0.0, 0.36020536207025305, 0.0, -0.28246635333685777, -0.2802620492230922, -1.7315393421181793, 0.0, 0.00728855670775819, 0.0, 0.006498231843014755, -0.1226188879352221, 0.01056729673634062, -1.8421822280402134, 0.0, -0.21327947386932522]
repeat_173_2021-12-11	repeat	[-7.36656480601158, 0.005526720331973179, 0.0, -0.585071865049489, 0.0, -0.2751164223583247, -0.2765207872661579, -7.584177918504255, 0.0, 0.006197951561717748, 0.0, 0.005525885002300447, 6.3381635060716555, 0.008986085439991357, -7.76634727239985, 0.0, 0.009268582625294418]
repeat_174_2021-12-11	repeat	[-1.442951030005495, 0.007491243095187386, 0.0, -0.4107418287757243, 0.0, -0.3109416061363403, -0.3106150764760534, -1.84819274422826, 0.0, 0.00840106954072111, 0.0, 0.007490110840022082, -0.7160237882157194, 0.012180270840856043, -1.941005683859694, 0.0, -0.3886132488862824]
repeat_175_2021-12-11	repeat	[-1.0470066929496016, 0.005646063645108618, 0.0, -0.585071865049489, 0.0, -0.3109212904670815, -0.31188207567929643, -0.8691771298451209, 0.0, 0.006331789358747054, 0.0, 0.0056452102774305745, -0.6761953258687258, 0.009180129854057775, -0.3944040346052886, 0.0, -0.349621426644492]
repeat_176_2021-12-11	repeat	[-5.004446363897355, 0.00623590185979641, 0.0, -0.585071865049489, 0.0, -0.28967533266602685, -0.29097309021419804, -5.250734768294642, 0.0, 0.006977689403867585, 0.0, 0.006221073018011195, 3.4174763841888547, 0.010139168175988589, -4.832821893469174, 0.0, -0.0847643144318268]
repeat_177_2021-12-11	repeat	[-6.863208892162566, 0.006492714064493872, 0.0, -0.396205500683081, 0.0, -0.3273770883050902, -0.3251959665365156, -7.2246963432853795, 0.0, 0.007281267163639767, 0.0, 0.006491732730829626, 5.346448232452544, 0.010556728008009258, -7.229891797803753, 0.0, 0.7447676450339928]
repeat_178_2021-12-11	repeat	[-5.266717221543363, 0.011877703892753803, 0.0, 2.663314364641733, 0.0, -0.29935794763697166, -0.2986675191792709, -5.52926017826834, 0.0, 0.013320274768712807, 0.0, 0.011875908651107839, -1.1006999920649818, 0.019312368927684974, -5.273177416392126, 0.0, -0.37641238353769996]
repeat_179_2021-12-11	repeat	[-3.0443723665678237, 0.006389755942681669, 0.0, -0.39920044639538393, 0.0, -0.37485441125513047, -0.37305433348000355, -2.966773937845517, 0.0, 0.007165804572166526, 0.0, 0.006388790170502179, 1.1478198921005354, 0.01038932484233918, -2.8908925788138005, 0.0, -0.308053903454303]
repeat_17_2021-12-11	repeat	[-1.0855980231681253, 0.006299558409860337, 0.0, 0.5754966820506511, 0.0, -0.44641047949330187, -0.44494359428314534, -1.288562771592218, 0.0, 0.007064652368719773, 0.0, 0.006298606270481324, -0.6263997751798642, 0.010242669558966168, -0.7924563831839608, 0.0, -0.5206052249293499]
repeat_180_2021-12-11	repeat	[-1.7135640678860644, 0.007449777953587727, 0.0, 4.394796671474913, 0.0, -0.3291423481484904, -0.3301112596811999, -1.5771178197425824, 0.0, 0.008370391420968421, 0.0, 0.007448651965622694, -0.8569648702101712, 0.012112851235228407, -1.9290501116995107, 0.0, -0.3677117973156472]
repeat_181_2021-12-11	repeat	[-1.0522207083321469, 0.005678664768123712, 0.0, -0.14457450814240025, 0.0, 0.7910629185948931, 0.7902001166440266, -1.0535651669349904, 0.0, 0.006368349953307303, 0.0, 0.005677806472987107, -0.7947311164217811, 0.009233137145770818, -0.47943360166800664, 0.0, 0.7846621432859944]
repeat_182_2021-12-11	repeat	[-2.898802130715736, 0.007041301875968055, 0.0, 1.2583461035526908, 0.0, -0.4039731099038033, -0.39975481173530797, -2.7915427308852387, 0.0, 0.007896482061197611, 0.0, 0.007040237626641445, 0.4911239996777092, 0.011448695874869795, -2.4905432533146623, 0.0, -0.16239042932917314]
repeat_183_2021-12-11	repeat	[-6.972303341883868, 0.0055526314692276426, 0.0, -0.4235515350545963, 0.0, -0.31180067106165366, -0.31310812545289024, -6.812878401330879, 0.0, 0.006227009658376467, 0.0, 0.005551792223246412, 5.562916523074057, 0.009028215252833328, -6.886340267210933, 0.0, -0.351867138986679]
repeat_184_2021-12-11	repeat	[-0.7738360951927901, 0.005557431368918943, 0.0, 0.007681300104159566, 0.0, -0.27300878967559045, -0.2742992427997988, -0.5818840679906523, 0.0, 0.006232392515478115, 0.0, 0.005556591397462494, -0.7913845092783386, 0.009036019575494615, -0.5881928517541757, 0.0, -0.35422597988574983]
repeat_185_2021-12-11	repeat	[-0.5371994704015147, 0.005559881232702584, 0.0, -0.585071865049489, 0.0, -0.33573270181976517, -0.33701275619926296, -0.5066248673967453, 0.0, 0.006235139920114454, 0.0, 0.005559040890964343, -0.9204634670582839, 0.009040002893620698, -0.3283709257781713, 0.0, -0.4163659251200142]
repeat_186_2021-12-11	repeat	[-0.9615974467060735, 0.005923076474581163, 0.0, -0.585071865049489, 0.0, -0.319191734850756, -0.31991885663369823, -0.7764812386142109, 0.0, 0.006642445949983005, 0.0, 0.005922181238123393, -0.7958857202533365, 0.00963053457948113, -0.7375195892295064, 0.0, -0.3988776113539895]
repeat_187_2021-12-11	repeat	[-1.6311359890230954, 0.007200163555123437, 0.0, -0.585071865049489, 0.0, 0.4995283096243048, 0.504317230956758, -1.4402791770443308, 0.0, 0.008074637808779409, 0.0, 0.00719907529483436, -0.9852452060986004, 0.011706994564921493, -1.8017944783205402, 0.0, 0.42342184838262037]
repeat_188_2021-12-11	repeat	[-2.9380601103831814, 0.006046712626109978, 0.0, 0.29439134457121, 0.0, -0.2676908395212343, -0.2671658865404912, -2.864739466178186, 0.0, 0.006781097959208014, 0.0, 0.006045798702810865, 1.106664183377568, 0.009831558867734375, -2.3654632724506572, 0.0, -0.30088801091534917]
repeat_189_2021-12-11	repeat	[-1.6348986801104861, 0.006863030161463785, 0.0, 0.13789875554193845, 0.0, -0.3663408561662772, -0.3630992271635254, -1.4576384318793962, 0.0, 0.007696558890681878, 0.0, 0.006861992856806705, -0.6333428499503244, 0.011158837738064604, -1.587603569236072, 0.0, 0.010912936370737779]
repeat_18_2021-12-11	repeat	[-1.265936204593792, 0.0059780416079285425, 0.0, -0.585071865049489, 0.0, -0.334180417738325, -0.33390888715710093, -1.4698929117680353, 0.0, 0.006704086708625986, 0.0, 0.0059771380638300575, -0.2483952940086819, 0.009719904287881722, -1.1748249346271942, 0.0, 0.3356462658228049]
repeat_190_2021-12-11	repeat	[-7.066440156311262, 0.005640006970712483, 0.0, -0.42100987171685933, 0.0, -0.35906111461914475, -0.36004336947633614, -7.440523109839263, 0.0, 0.006324997089140942, 0.0, 0.0056391545184633985, 5.954960657816886, 0.00917028209800415, -6.920977845004292, 0.0, -0.43889457575747004]
repeat_191_2021-12-11	repeat	[-1.3348081671258851, 0.007158384234543506, 0.0, 0.17843822274796764, 0.0, -0.2968169774231436, -0.29216647097081294, -1.8071799140500298, 0.0, 0.008027784306216989, 0.0, 0.007157302288940915, -0.7295727660111847, 0.011639064124840405, -1.214073373332998, 0.0, -0.366045377960098]
repeat_192_2021-12-11	repeat	[-14.306620911387853, 0.010928866022887708, 0.0, -0.42204137509451567, 0.0, -0.30816277260249625, -0.309277667361269, -14.951887048567468, 0.0, 0.012256198643251635, 0.0, 0.010927214192230488, 9.361066240014097, 0.01776962066919439, -14.396456003970778, 0.0, -0.22384502618369184]
repeat_193_2021-12-11	repeat	[-6.060955660149694, 0.006210553213792703, 0.0, -0.585071865049489, 0.0, -0.3410955134014718, -0.33996108577025597, -5.979257971330241, 0.0, 0.006964837313708398, 0.0, 0.006209614526999824, 4.38173651477155, 0.010097952937095528, -6.170703808756539, 0.0, -0.27987128781383186]
repeat_194_2021-12-11	repeat	[-2.123790516757174, 0.008563134114789282, 0.0, -0.46160581746118595, 0.0, -0.34795709833666844, -0.3462433460001335, -2.7965769599021875, 0.0, 0.009585294157091617, 0.0, 0.008545925649446496, -0.8415518400497588, 0.013923095464852023, -1.9584097878896412, 0.0, -0.37572428413705167]
repeat_195_2021-12-11	repeat	[-1.3177834821522023, 0.005634430643739492, 0.0, -0.585071865049489, 0.0, -0.3197532713144796, -0.3207570374813759, -1.3355865135581884, 0.0, 0.006318743506112513, 0.0, 0.005633579034317817, -0.06488601979431857, 0.00916121535541348, -1.364097069127737, 0.0, -0.3999824123134246]
repeat_196_2021-12-11	repeat	[-4.516750168116672, 0.011181811715702481, 0.0, -0.585071865049489, 0.0, -0.3344092411773817, -0.33557420382257686, -4.9099166518381585, 0.0, 0.012539865095983354, 0.0, 0.011180121653864722, -0.9992877407708348, 0.018180893806024136, -4.541426972045446, 0.0, -0.37370874821773586]
repeat_197_2021-12-11	repeat	[-2.020306407997013, 0.005564210815538471, 0.0, -0.585071865049489, 0.0, -0.30080609468359626, -0.30207081232012944, -2.081649143977882, 0.0, 0.006239995339438646, 0.0, 0.0055633698194105016, 0.6290236620573967, 0.009047042511865486, -1.810343654660375, 0.0, -0.09527444665232049]
repeat_198_2021-12-11	repeat	[-1.7103157313931834, 0.007196770953191714, 0.0, -0.585071865049489, 0.0, -0.30198867727880196, -0.3027479825572657, -1.7524464217828464, 0.0, 0.008070833168562793, 0.0, 0.007195683205673482, -0.6853785107947898, 0.011701478416285209, -1.4752139205794452, 0.0, -0.3818928510911621]
repeat_199_2021-12-11	repeat	[-2.3197567754202306, 0.007721731467826001, 0.0, -0.36045465035998475, 0.0, -0.3169950763605452, -0.31025380429588095, -1.9104543143391368, 0.0, 0.008659551186859205, 0.0, 0.0077205643757655195, -0.7762928656500709, 0.012555029845300856, -2.0218339870042987, 0.0, 0.35634998336154006]
repeat_19_2021-12-11	repeat	[-1.0669598410913324, 0.006118060451244252, 0.0, -0.585071865049489, 0.0, -0.2825153033421647, -0.2817252993632644, -1.4568225012347402, 0.0, 0.006861111120297035, 0.0, 0.006117135744161658, -0.28710271157508144, 0.009947565760448853, -1.3528954145267225, 0.0, -0.3595236536982344]
repeat_1_2021-12-11	repeat	[-4.015808642244177, 0.007643893355054057, 0.0, 0.8231637013320885, 0.0, -0.42893730090226406, -0.42248251839432827, -4.442961345041169, 0.0, 0.008572259479727755, 0.0, 0.007642738027743981, 1.6288611351698825, 0.01242847016978953, -3.8239217665633958, 0.0, -0.3247553364646708]
repeat_200_2021-12-11	repeat	[-3.2066765993263413, 0.006982769301687587, 0.0, -0.585071865049489, 0.0, -0.30350677206408144, -0.3042667610698973, -3.3415460569983235, 0.0, 0.007830840588790508, 0.0, 0.006981713899198374, 1.2083978895238439, 0.011353525741062947, -3.569414173074685, 0.0, -0.29955581585432]
repeat_201_2021-12-11	repeat	[-1.5414748394776574, 0.007813038830643902, 0.0, 4.566455176281747, 0.0, -0.2502822552180242, -0.24320357145274987, -2.0681301099445326, 0.0, 0.008761948011373663, 0.0, 0.00781185793803899, -0.7950927979177531, 0.012703489639590648, -2.0536647679439866, 0.0, -0.2576561314614387]
repeat_202_2021-12-11	repeat	[-4.005678495104422, 0.007058756100313556, 0.0, 1.262915632221292, 0.0, -0.2929630907472462, -0.2886823427994228, -4.1900670577332315, 0.0, 0.007916056135973012, 0.0, 0.007057689212888647, 2.0047961926178766, 0.011477075300973569, -4.404365172762981, 0.0, -0.20722122620912817]
repeat_203_2021-12-11	repeat	[-10.019469544439128, 0.006349197861142974, 0.0, -0.585071865049489, 0.0, -0.28233885871940967, -0.2806912046732605, -9.9731976795158, 0.0, 0.007120320630567607, 0.0, 0.006348238219067224, 8.251347237750437, 0.010323380056987842, -9.9093430353096, 0.0, -0.1708719822478385]
repeat_204_2021-12-11	repeat	[-0.7975833778715401, 0.005829771114286257, 0.0, 3.4574898203817694, 0.0, -0.2444158855811375, -0.24010782692503674, -0.7831463811873277, 0.0, 0.0065378084672048625, 0.0, 0.005828889980357906, -0.7098747562140255, 0.00947882617209735, -0.9763703650340279, 0.0, -0.3147936580760102]
