ids	maltype	system calls hashing_1gram
repeat_157_2021-12-11	repeat	[0.0, 0.7811687185076319, 0.0047115832175251855, 0.020012449716438226, 0.26038564651652935, 0.0, 0.0047115832175251855, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010012114337241019, 0.0, -0.2654859353495004, -0.5007352854005329, 0.0, -0.0047115832175251855, -0.010000335379197206, 0.0, 0.0, 0.0, 0.0, -0.009423166435050371]
repeat_158_2021-12-11	repeat	[0.0, 0.7809644892861866, 0.004444052689662905, 0.020031567498655548, 0.26032149642872887, 0.0, 0.004444052689662905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010143550264155582, 0.0, -0.2663654080866704, -0.5006336456222504, 0.0, -0.004444052689662905, -0.010010228683465695, 0.0, 0.0, 0.0, 0.0, -0.00888810537932581]
repeat_159_2021-12-11	repeat	[0.0, 0.7812216986344682, 0.003684573510833478, 0.02003486846515704, 0.2604072328781561, 0.0, 0.003684573510833478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01002203994946706, 0.0, -0.26535377281645, -0.500770385857378, 0.0, -0.003684573510833478, -0.010012828515689976, 0.0, 0.0, 0.0, 0.0, -0.007369147021666956]
repeat_15_2021-12-11	repeat	[0.0, 0.781208307176028, 0.004303407418374274, 0.02000008597689444, 0.26039918288582736, 0.0, 0.004303407418374274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010005422247720188, 0.0, -0.26534810141695775, -0.5007660042391224, 0.0, -0.004303407418374274, -0.009994663729174251, 0.0, 0.0, 0.0, 0.0, -0.008606814836748548]
repeat_160_2021-12-11	repeat	[0.0, 0.7808335754628526, 0.0037336341380584436, 0.020040281236028697, 0.26028096984939925, 0.0, 0.0037336341380584436, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010080812172757797, 0.0, -0.2670761839806656, -0.5005216584627697, 0.0, -0.0037336341380584436, -0.010015473575341775, 0.0, 0.0, 0.0, 0.0, -0.007467268276116887]
repeat_161_2021-12-11	repeat	[0.0, 0.7809242092017372, 0.0037109996398020156, 0.01999301055943336, 0.2603080697339124, 0.0, 0.0037109996398020156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010028976526564948, 0.0, -0.26667243411617286, -0.5005860189119934, 0.0, -0.0037109996398020156, -0.009991866530166928, 0.0, 0.0, 0.0, 0.0, -0.007421999279604031]
repeat_162_2021-12-11	repeat	[0.0, 0.7811647225911095, 0.005188321403729514, 0.02139798827455309, 0.2603780074881534, 0.0, 0.005188321403729514, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010755277702800237, 0.0, -0.2652900277520393, -0.5007292990254218, 0.0, -0.005188321403729514, -0.010693877449501663, 0.0, 0.0, 0.0, 0.0, -0.010376642807459029]
repeat_163_2021-12-11	repeat	[0.0, 0.7811595539658722, 0.00494717893581933, 0.02002370674272874, 0.26039476328685046, 0.0, 0.00494717893581933, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010240660397146014, 0.0, -0.2654532537487257, -0.500741083936293, 0.0, -0.00494717893581933, -0.010005669397694596, 0.0, 0.0, 0.0, 0.0, -0.00989435787163866]
repeat_164_2021-12-11	repeat	[0.0, 0.7811675758028895, 0.004615670270782395, 0.02002046979951864, 0.2603814991505119, 0.0, 0.004615670270782395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010177552947075182, 0.0, -0.26552797150243423, -0.5007194501501512, 0.0, -0.004615670270782395, -0.010004465311920842, 0.0, 0.0, 0.0, 0.0, -0.00923134054156479]
repeat_165_2021-12-11	repeat	[0.0, 0.7812099120711166, 0.0041326569145007045, 0.020011243148215636, 0.26040330402370554, 0.0, 0.0041326569145007045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010019397097156154, 0.0, -0.26535330863907414, -0.5007678138530988, 0.0, -0.0041326569145007045, -0.010001029733091705, 0.0, 0.0, 0.0, 0.0, -0.008265313829001409]
repeat_166_2021-12-11	repeat	[0.0, 0.7809741157789479, 0.004107147598101225, 0.020032612409738724, 0.2603212826366509, 0.0, 0.004107147598101225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01012411882931952, 0.0, -0.2664203968198312, -0.500609952863563, 0.0, -0.004107147598101225, -0.010011172270371736, 0.0, 0.0, 0.0, 0.0, -0.00821429519620245]
repeat_167_2021-12-11	repeat	[0.0, 0.7812201780960564, 0.004014389034691074, 0.02002176531052173, 0.2604033807078232, 0.0, 0.004014389034691074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010025936614140956, 0.0, -0.26532100727531976, -0.500774960132538, 0.0, -0.004014389034691074, -0.010005864668967501, 0.0, 0.0, 0.0, 0.0, -0.008028778069382148]
repeat_168_2021-12-11	repeat	[0.0, 0.7808266472142974, 0.003664777458324658, 0.020037170753390066, 0.2602724950902172, 0.0, 0.003664777458324658, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010151433559559301, 0.0, -0.2671347908809301, -0.5005078194270444, 0.0, -0.0036739394019704693, -0.010014004404872127, 0.0, 0.0, 0.0, 0.0, -0.007329554916649316]
repeat_169_2021-12-11	repeat	[0.0, 0.7807797042427362, 0.0037319489723143, 0.019993916619173862, 0.2602474615843377, 0.0, 0.0037319489723143, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010029612863094681, 0.0, -0.2673288347593041, -0.5004916766770707, 0.0, -0.0037319489723143, -0.009992293373371538, 0.0, 0.0, 0.0, 0.0, -0.0074638979446286]
repeat_16_2021-12-11	repeat	[0.0, 0.7812399501032293, 0.004635063483258555, 0.020011886588968807, 0.26040945414817374, 0.0, 0.004635063483258555, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010011737123838477, 0.0, -0.2651488065598056, -0.5007954340486706, 0.0, -0.004635063483258555, -0.010000149465130332, 0.0, 0.0, 0.0, 0.0, -0.00927012696651711]
repeat_170_2021-12-11	repeat	[0.0, 0.7808660591651739, 0.003882925668080576, 0.019987359876444764, 0.2602822148456112, 0.0, 0.003882925668080576, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01004707016615849, 0.0, -0.266922017738029, -0.500547947872267, 0.0, -0.003882925668080576, -0.009988826281137281, 0.0, 0.0, 0.0, 0.0, -0.007765851336161152]
repeat_171_2021-12-11	repeat	[0.0, 0.7812092020651239, 0.0037035541852472277, 0.020026969256724383, 0.2604061536501957, 0.0, 0.0037035541852472277, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010036631842019987, 0.0, -0.2653966929148163, -0.5007668202727408, 0.0, -0.0037035541852472277, -0.010008855185630633, 0.0, 0.0, 0.0, 0.0, -0.007407108370494455]
repeat_172_2021-12-11	repeat	[0.0, 0.7812079750735275, 0.004302635282535331, 0.020039523828408304, 0.2603954872990383, 0.0, 0.004302635282535331, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010057409972926337, 0.0, -0.2653542744621602, -0.5007622073578746, 0.0, -0.004302635282535331, -0.010014383620100984, 0.0, 0.0, 0.0, 0.0, -0.008605270565070662]
repeat_173_2021-12-11	repeat	[0.0, 0.7808551825083505, 0.0036586008644911706, 0.020039986235250388, 0.2602820120020631, 0.0, 0.0036586008644911706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010106884888156859, 0.0, -0.26701383759272684, -0.5005240377688758, 0.0, -0.0036586008644911706, -0.01001541986654458, 0.0, 0.0, 0.0, 0.0, -0.007317201728982341]
repeat_174_2021-12-11	repeat	[0.0, 0.7811900590375906, 0.004959307129492069, 0.020025682188888973, 0.2604032987553695, 0.0, 0.004959307129492069, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010017800401573978, 0.0, -0.2653427686563436, -0.5007511594790731, 0.0, -0.004959307129492069, -0.010007881787314994, 0.0, 0.0, 0.0, 0.0, -0.009918614258984137]
repeat_175_2021-12-11	repeat	[0.0, 0.7812081408665928, 0.0037376144530427264, 0.020024269432176407, 0.26039959894348674, 0.0, 0.0037376144530427264, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010026150770287115, 0.0, -0.2653706261660336, -0.5007842724909297, 0.0, -0.0037376144530427264, -0.0100074626980219, 0.0, 0.0, 0.0, 0.0, -0.007475228906085453]
repeat_176_2021-12-11	repeat	[0.0, 0.7809865106884682, 0.004118923500952778, 0.02003378193878595, 0.2603288368961561, 0.0, 0.004128117526624548, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010085846161931247, 0.0, -0.2663325356598216, -0.500633085879198, 0.0, -0.004118923500952778, -0.010012293956557089, 0.0, 0.0, 0.0, 0.0, -0.008256235053249097]
repeat_177_2021-12-11	repeat	[0.0, 0.7808936208608441, 0.004298181532699495, 0.020018780488547896, 0.2602978736202814, 0.0, 0.004298181532699495, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010272653863151791, 0.0, -0.26675589137316236, -0.5005554758443513, 0.0, -0.004298181532699495, -0.010004017517358074, 0.0, 0.0, 0.0, 0.0, -0.00859636306539899]
repeat_178_2021-12-11	repeat	[0.0, 0.7812006396798968, 0.007865248076083225, 0.020036215291253035, 0.26040021322663226, 0.0, 0.007865248076083225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010023149471316314, 0.0, -0.2647966852281352, -0.5007642111620115, 0.0, -0.007865248076083225, -0.01001306581993672, 0.0, 0.0, 0.0, 0.0, -0.01573049615216645]
repeat_179_2021-12-11	repeat	[0.0, 0.781114865132041, 0.004230016598787182, 0.019997403470766402, 0.260368096696848, 0.0, 0.004230016598787182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010035714380622588, 0.0, -0.2657719429017986, -0.5007070647984387, 0.0, -0.004230016598787182, -0.009993414214634717, 0.0, 0.0, 0.0, 0.0, -0.008460033197574364]
repeat_17_2021-12-11	repeat	[0.0, 0.7812359605178517, 0.004170484241387171, 0.01996619330564108, 0.2604154622428184, 0.0, 0.004170484241387171, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.009988309758122274, 0.0, -0.2652010929098102, -0.5008021739163749, 0.0, -0.004170484241387171, -0.009977883547518806, 0.0, 0.0, 0.0, 0.0, -0.008340968482774342]
repeat_180_2021-12-11	repeat	[0.0, 0.7813739136050495, 0.004942270584050591, 0.020021334331985666, 0.260454856979513, 0.0, 0.004932927917540099, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010024681165758572, 0.0, -0.26454694491110875, -0.5008603516275089, 0.0, -0.004932927917540099, -0.010005995832737586, 0.0, 0.0, 0.0, 0.0, -0.009865855835080197]
repeat_181_2021-12-11	repeat	[0.0, 0.7812147205927292, 0.0037592739550201108, 0.020516237609522255, 0.26040490686424306, 0.0, 0.0037592739550201108, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010281614266980002, 0.0, -0.2652731666359941, -0.5007916799180041, 0.0, -0.0037592739550201108, -0.010253419712317352, 0.0, 0.0, 0.0, 0.0, -0.0075185479100402216]
repeat_182_2021-12-11	repeat	[0.0, 0.7811925027159454, 0.004661748487041297, 0.019987246638189564, 0.26039361611490924, 0.0, 0.004661748487041297, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010069376732009203, 0.0, -0.26535837825360825, -0.5007650224779762, 0.0, -0.004661748487041297, -0.00998779613348598, 0.0, 0.0, 0.0, 0.0, -0.009323496974082595]
repeat_183_2021-12-11	repeat	[0.0, 0.7809015764752941, 0.003675782327074274, 0.020023824226737107, 0.260291336035947, 0.0, 0.003675782327074274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010025696297095082, 0.0, -0.26680666021068616, -0.5005588478451569, 0.0, -0.003675782327074274, -0.010007317385459711, 0.0, 0.0, 0.0, 0.0, -0.007351564654148548]
repeat_184_2021-12-11	repeat	[0.0, 0.7812430592376818, 0.0036790348916302417, 0.020041542572155742, 0.26041128721681756, 0.0, 0.0036790348916302417, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01002537007969241, 0.0, -0.26524921809931135, -0.5007902294487085, 0.0, -0.0036790348916302417, -0.010016172492463333, 0.0, 0.0, 0.0, 0.0, -0.0073580697832604834]
repeat_185_2021-12-11	repeat	[0.0, 0.7812260574606649, 0.003680558083745756, 0.020013034580367548, 0.26040868582022164, 0.0, 0.003680558083745756, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010011117987788457, 0.0, -0.26531302946681284, -0.5007859342696569, 0.0, -0.003680558083745756, -0.010001916592579093, 0.0, 0.0, 0.0, 0.0, -0.007361116167491512]
repeat_186_2021-12-11	repeat	[0.0, 0.7812165527469046, 0.003921010950002001, 0.02002077639290178, 0.260402368175916, 0.0, 0.003921010950002001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010015112306029207, 0.0, -0.26534378679483417, -0.5007745117397736, 0.0, -0.003921010950002001, -0.010005664086872574, 0.0, 0.0, 0.0, 0.0, -0.007842021900004001]
repeat_187_2021-12-11	repeat	[0.0, 0.7812005893020946, 0.004766542638022451, 0.020388886134141034, 0.2603962243151665, 0.0, 0.004766542638022451, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010200401245368045, 0.0, -0.26530576323232963, -0.5007491368374486, 0.0, -0.004766542638022451, -0.010188484888772989, 0.0, 0.0, 0.0, 0.0, -0.009533085276044902]
repeat_188_2021-12-11	repeat	[0.0, 0.7811400738876834, 0.004003023887708326, 0.02004514211769944, 0.260376688775988, 0.0, 0.004003023887708326, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010037582398428627, 0.0, -0.2656506727480437, -0.5007382581134344, 0.0, -0.004003023887708326, -0.010017567278990084, 0.0, 0.0, 0.0, 0.0, -0.008006047775416652]
repeat_189_2021-12-11	repeat	[0.0, 0.7812198330097044, 0.004543475916092455, 0.020002512489858883, 0.2604028715168841, 0.0, 0.004543475916092455, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010107831605924203, 0.0, -0.2652716827454869, -0.5007695751667531, 0.0, -0.004543475916092455, -0.0099956470154034, 0.0, 0.0, 0.0, 0.0, -0.00908695183218491]
repeat_18_2021-12-11	repeat	[0.0, 0.7811810178411089, 0.003957400766681994, 0.020014554377494186, 0.26039697044767524, 0.0, 0.003957400766681994, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010180413472289429, 0.0, -0.26547233693094485, -0.5007595995140228, 0.0, -0.003957400766681994, -0.01000233043778874, 0.0, 0.0, 0.0, 0.0, -0.007914801533363987]
repeat_190_2021-12-11	repeat	[0.0, 0.7808699449820352, 0.003733629515322074, 0.02000292012833801, 0.2602899816606784, 0.0, 0.003733629515322074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010006127101063158, 0.0, -0.26689850590279846, -0.5005583750454422, 0.0, -0.003733629515322074, -0.009996793027274853, 0.0, 0.0, 0.0, 0.0, -0.007467259030644148]
repeat_191_2021-12-11	repeat	[0.0, 0.7812076512128612, 0.0047390436544199775, 0.020034307049060455, 0.2604104488103778, 0.0, 0.0047390436544199775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010023077329098252, 0.0, -0.26524427333788614, -0.5007865905716951, 0.0, -0.0047390436544199775, -0.010011229719962203, 0.0, 0.0, 0.0, 0.0, -0.009478087308839955]
repeat_192_2021-12-11	repeat	[0.0, 0.7805740618141797, 0.007235697524690239, 0.020028039686931058, 0.26018826175963056, 0.0, 0.007235697524690239, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010055764252261819, 0.0, -0.2677300849488269, -0.500357760367618, 0.0, -0.007235697524690239, -0.010009381575821498, 0.0, 0.0, 0.0, 0.0, -0.014471395049380479]
repeat_193_2021-12-11	repeat	[0.0, 0.7809480720245174, 0.004111334940902961, 0.020011922824845162, 0.26030917178327095, 0.0, 0.004111334940902961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010041935593155483, 0.0, -0.26655840089344346, -0.5005858640669922, 0.0, -0.004111334940902961, -0.010000822243746453, 0.0, 0.0, 0.0, 0.0, -0.008222669881805922]
repeat_194_2021-12-11	repeat	[0.0, 0.7811576078773039, 0.005658500740967076, 0.020010228877274633, 0.26039640653776236, 0.0, 0.005669037986294761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010020920306628843, 0.0, -0.26532783735111914, -0.5007615097075947, 0.0, -0.005658500740967076, -0.009999845815973473, 0.0, 0.0, 0.0, 0.0, -0.011338075972589522]
repeat_195_2021-12-11	repeat	[0.0, 0.7811835975392948, 0.003729912730715821, 0.02002030658211717, 0.26039453251309824, 0.0, 0.003729912730715821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010014815681971979, 0.0, -0.26551383773600573, -0.5007501088804258, 0.0, -0.003729912730715821, -0.01000549090014519, 0.0, 0.0, 0.0, 0.0, -0.007459825461431642]
repeat_196_2021-12-11	repeat	[0.0, 0.7811001841492059, 0.007403179206930287, 0.020016345780737764, 0.2603698127077382, 0.0, 0.007403179206930287, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010022053851381876, 0.0, -0.2653299427763815, -0.5007047716867213, 0.0, -0.007403179206930287, -0.01000354590336455, 0.0, 0.0, 0.0, 0.0, -0.014806358413860575]
repeat_197_2021-12-11	repeat	[0.0, 0.7811436760087669, 0.0036834237563482196, 0.020028616675143444, 0.26038122533625563, 0.0, 0.0036834237563482196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010083372533003251, 0.0, -0.2656761469860062, -0.5007338339973678, 0.0, -0.0036834237563482196, -0.010009704057876287, 0.0, 0.0, 0.0, 0.0, -0.007366847512696439]
repeat_198_2021-12-11	repeat	[0.0, 0.781184059323338, 0.004764295375267631, 0.020028909072659765, 0.2603946864411127, 0.0, 0.004764295375267631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01001917166046381, 0.0, -0.265375969526541, -0.5007604638095656, 0.0, -0.004764295375267631, -0.010009737412195954, 0.0, 0.0, 0.0, 0.0, -0.009528590750535262]
repeat_199_2021-12-11	repeat	[0.0, 0.7811923907381919, 0.005111930182984226, 0.020025986491840703, 0.260388943695759, 0.0, 0.005111930182984226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01018552088959607, 0.0, -0.2653219563223388, -0.5007519008996772, 0.0, -0.005111930182984226, -0.010006603333191621, 0.0, 0.0, 0.0, 0.0, -0.010223860365968451]
repeat_19_2021-12-11	repeat	[0.0, 0.7811836138092364, 0.004050101689181026, 0.020037878107223128, 0.2604012881058941, 0.0, 0.004050101689181026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01002400168072304, 0.0, -0.2654639152173704, -0.5007545728503421, 0.0, -0.004050101689181026, -0.010013876426500087, 0.0, 0.0, 0.0, 0.0, -0.008100203378362052]
repeat_1_2021-12-11	repeat	[0.0, 0.7811005487125066, 0.005060662133902438, 0.019976963773579874, 0.26037106678928046, 0.0, 0.005060662133902438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010032762680461584, 0.0, -0.26569741368521277, -0.5007145631836419, 0.0, -0.005060662133902438, -0.009982156059122558, 0.0, 0.0, 0.0, 0.0, -0.010121324267804876]
repeat_200_2021-12-11	repeat	[0.0, 0.7810975061298208, 0.004622604418078097, 0.020028141182815918, 0.2603658353766069, 0.0, 0.004622604418078097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010037655307826724, 0.0, -0.26581862181262556, -0.5006846617972629, 0.0, -0.004622604418078097, -0.010009353648124206, 0.0, 0.0, 0.0, 0.0, -0.009245208836156194]
repeat_201_2021-12-11	repeat	[0.0, 0.7813604934370089, 0.0051735449476064945, 0.020060420534344182, 0.260462120387249, 0.0, 0.0051735449476064945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010049611060725615, 0.0, -0.2645362870334891, -0.5008638202401537, 0.0, -0.0051735449476064945, -0.010023743335987583, 0.0, 0.0, 0.0, 0.0, -0.010347089895212989]
repeat_202_2021-12-11	repeat	[0.0, 0.7811198579671556, 0.004673306757409169, 0.020036802722391812, 0.26037328598905185, 0.0, 0.004673306757409169, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010059292795323235, 0.0, -0.2657125389593918, -0.5006980859888184, 0.0, -0.004673306757409169, -0.010012559727749145, 0.0, 0.0, 0.0, 0.0, -0.009346613514818337]
repeat_203_2021-12-11	repeat	[0.0, 0.7807409398092878, 0.004203124802138802, 0.02003839749419674, 0.26023647212442397, 0.0, 0.004203124802138802, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010066483901122431, 0.0, -0.2674658467841027, -0.5004555623786618, 0.0, -0.004203124802138802, -0.010013944841095697, 0.0, 0.0, 0.0, 0.0, -0.008406249604277605]
repeat_204_2021-12-11	repeat	[0.0, 0.7813582719257828, 0.0038599456555367187, 0.020060020603774157, 0.2604527573085943, 0.0, 0.0038599456555367187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010035858704395469, 0.0, -0.26472209113971823, -0.5008571908184312, 0.0, -0.0038599456555367187, -0.01002416189937869, 0.0, 0.0, 0.0, 0.0, -0.007719891311073437]
repeat_205_2021-12-11	repeat	[0.0, 0.7808836524719056, 0.0040346361439040305, 0.020001708683404232, 0.2602945508239685, 0.0, 0.0040346361439040305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010076503769400317, 0.0, -0.26686092114817234, -0.5005369600127341, 0.0, -0.0040346361439040305, -0.009995811046522236, 0.0, 0.0, 0.0, 0.0, -0.008069272287808061]
repeat_206_2021-12-11	repeat	[0.0, 0.781051083507487, 0.004046896805738274, 0.020022021946390113, 0.26034698875515755, 0.0, 0.004046896805738274, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010016069594202228, 0.0, -0.2660834649772915, -0.5006618383219106, 0.0, -0.004046896805738274, -0.010005952352187883, 0.0, 0.0, 0.0, 0.0, -0.008093793611476548]
repeat_207_2021-12-11	repeat	[0.0, 0.7811631265512274, 0.005324362998317877, 0.020738657460774784, 0.2603877088504091, 0.0, 0.005324362998317877, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.01037460037692038, 0.0, -0.265300883419154, -0.5007537041685299, 0.0, -0.005324362998317877, -0.010364057083854404, 0.0, 0.0, 0.0, 0.0, -0.010648725996635754]
repeat_208_2021-12-11	repeat	[0.0, 0.7812199392515136, 0.004475814997788582, 0.01999570350262049, 0.2604029165713397, 0.0, 0.004475814997788582, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010014636057551953, 0.0, -0.2652703653814348, -0.5007765610275755, 0.0, -0.004475814997788582, -0.00999225698256301, 0.0, 0.0, 0.0, 0.0, -0.008951629995577163]
repeat_209_2021-12-11	repeat	[0.0, 0.7812218359067615, 0.0038309215741803167, 0.02000387241264758, 0.26041035568102827, 0.0, 0.0038309215741803167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010006551774485454, 0.0, -0.26532132020503774, -0.5007799144041157, 0.0, -0.0038309215741803167, -0.009997320638162128, 0.0, 0.0, 0.0, 0.0, -0.0076618431483606335]
